id,br,t,dsc,amt,ccy,cluster_id,link,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_4_13438060,Seagate,"Seagate 500GB FireCuda 2.5"" SATA 6Gb/s Internal SSHD","Seagate 500GB FireCuda 2.5"" SATA 6Gb/s Internal S",48.0,GBP,328311,https://shop.bt.com/products/seagate-500gb-firecuda-2-5--sata-6gb-s-internal-sshd-st500lx025-CGZQ.html?AddToWishlist=1,"Seagate 500GB FireCuda 2.5"" SATA 6Gb/s Internal SSHD. Description: Seagate 500GB FireCuda 2.5"" SATA 6Gb/s Internal SSHD",,,,,,500.0,,,,,,,,,,,,2.5-inch
products_4_24048664,,Wooden guitar USB flash drive,Buy Wooden guitar USB flash drive at steampunkantiques.com! Free shipping to 185 countries. 45 days money back guarAntee.,9.95,USD,32833203,https://steampunkantiques.com/shandian-logo-customized-wooden-guitar-pen-drive-usb-flash-drive-memory-stick-pendrive-4gb-16gb-32gb-64gb-metal-keychain-gift,Wooden guitar USB flash drive. Description: Buy Wooden guitar USB flash drive at steampunkantiques.com! Free shipping to 185 countries. 45 days money back guarantee.,Wooden guitar flash USB drive,,USB_STICK,,,,,,,,,,,,,,,
products_4_76849133,Sandisk,"SanDisk 16GB Ultra Flair CZ73 USB 3.0 Flash Drive, Speed Up to 130MB/s (SDCZ73-016G-G46 )","SanDisk 16GB Ultra Flair CZ73 USB 3.0 Flash Drive, Speed Up to 130MB/s (SDCZ73-016G-G46 )",11.74,CAD,329031,https://www.newegg.ca/sandisk-model-sdcz73-016g-g46-16gb/p/N82E16820173132,"SanDisk 16GB Ultra Flair CZ73 USB 3.0 Flash Drive, Speed Up to 130MB/s (SDCZ73-016G-G46 ). Description: SanDisk 16GB Ultra Flair CZ73 USB 3.0 Flash Drive, Speed Up to 130MB/s (SDCZ73-016G-G46 )",ULT5A FOAOR,SDCZ73-016G-G4,USB_STICK,,,16.0,130000,,,,,,,,,,,
products_4_78647328,Intel,"Intel ® D3-S4610 Series (480GB, 2.5in SATA 6Gb/s, 3D2, TLC) SSD","®, (480GB,, (Solid, 2.5\"", 2.5in, 3D2,, 6Gb/s,, D3-S4610, Drive), Intel, SATA, SSD, Series, State, TLC)",145.65,EUR,334269,https://www.megekko.nl/product/2018/243122/SSD-2-5-SATA/Intel-reg-D3-S4610-Series-480GB-2-5in-SATA-6Gb-s-3D2-TLC-SSD,"Intel ® D3-S4610 Series (480GB, 2.5in SATA 6Gb/s, 3D2, TLC) SSD. Description: ®, (480GB,, (Solid, 2.5\"", 2.5in, 3D2,, 6Gb/s,, D3-S4610, Drive), Intel, SATA, SSD, Series, State, TLC)",D3-S4610 line,,,,,447.03,,,SATA,SATA III,,,,,,,,
products_4_18797711,Hewlett Packard Enterprise,HPE HDD 300GB 12G 10k rpm HPL SAS SFF (2.5in) SC ENT 3y Digitally Signed Firmware,HPE 300GB SAS 10K SFF SC DS HDD.,139.0,EUR,334671,https://shop-it.vektra.sk/hpe-hdd-300gb-12g-10k-rpm-hpl-sas-sff-2-5in-sc-ent-3y-digitally-signed-firmware,HPE HDD 300GB 12G 10k rpm HPL SAS SFF (2.5in) SC ENT 3y Digitally Signed Firmware. Description: HPE 300GB SAS 10K SFF SC DS HDD.,,,HDD,,,279.40 GiB,,,SAS,,,,,,2.5-inch SATA,,,2.5-inch
products_4_75589941,Western Digital,Western Digital MyPassport 512GB WDBKVX5120PSL-WESN externe SSD,"(Solid, 512GB, Digital, Drive), Externe, MyPassport, SSD, State, WDBKVX5120PSL-WEXN, Western, Western Digitqk, externe",111.95,EUR,3349557,https://www.megekko.nl/product/2019/230772/Externe-SSD/Western-Digital-MyPassport-512GB-WDBKVX5120PSL-WESN-externe-SSD,"Western Digital MyPassport 512GB WDBKVX5120PSL-WESN externe SSD. Description: (Solid, 512GB, Digital, Drive), Externe, MyPassport, SSD, State, WDBKVX5120PSL-WESN, Western, Western Digital,",MyPassport,WDBKVX5120PSL-WESN,SSD,,,476.84 GiB,,,,,,,,,,,,
products_4_36162447,Seagate,Seagate SkyHawk HDD 3TB 256MB 5900rpm SataIII 3.5,Seagate SkyHawk HDD 3TB 256MB 5900rpm SataIII 3.5,129.0,EUR,3355054,https://www.nexths.it/Products/details/sku/ST3000VX009,Seagate SkyHawk HDD 3TB 256MB 5900rpm SataIII 3.5. Description: Seagate SkyHawk HDD 3TB 256MB 5900rpm SataIII 3.5,SoyYaqk,,HDD,,,3000.0,,,DZTS,,,,,,3.5-inchSATA,,,3.5-inch
products_4_9479921,SAPPHIRE Technology,"Sapphire Pulse Radeon RX 5600 XT, 6GB","SapphirePulse Radeon RX 5600 XT (Boost: 1750MHz), 6GB GDDR6 (14000MHz), PCI-E 4.0, 3x DisplayPort 1.4, HDMI 2.0b, Navi",499.0,AUD,3368927,https://computers.scorptec.com.au/computer/Sapphire-Pulse,"Sapphire Pulse Radeon RX Radeon XT, 6GB. Description: Sapphire Pulse 5600 RX 5600 XT (Boost: 1750MHz), 6GB GDDR6 (14000MHz), PCI-E 4.0, 3x DisplayPort 1.4, HDMI 2.0b, Navi",Pulsc Radeon RX 5G00 XT,,GPU,Radeon RX 5600 XT,,,,,PCIe 4.0,,,,,,,,,
products_4_33164035,,"14TB Exos X16 ST14000NM001G, 7200 RPM, SATA 6Gb/s, 512e/4Kn, 256MB cache, 3.5-Inch, HDD","14TB Exos X16 ST14000NM001G, 7200 RPM, SATA 6Gb/s, 512e/4Kn, 256MB cache, 3.5-Inch, HDD",369.72,,337519,https://www.avadirect.com/14TB-Exos-X16-ST14000NM001G-7200-RPM-SATA-6Gb-s-512e-4Kn-256MB-cache-3-5-Inch-HDD/Product/12778359,"14TB Exos X16 ST14000NM001G, 7200 RPM, SATA 6Gb/s, 512e/4Kn, 256MB cache, 3.5-Inch, HDD. Description: 14TB Exos X16 ST14000NM001G, 7200 RPM, SATA 6Gb/s, 512e/4Kn, 256MB cache, 3.5-Inch, HDD",Expa Xq6,ST14000NM001G,HDD,,,,,,ESTZ,SATA III,,,,,3.5-Inch Interna,,,
products_4_16429465,Western Digital,"Western Digital Red 3.5"" 4TB SATA III","4TB, SATA 6Gb/s, HDD8.89 cm (3.5"") , 256 MB, 5400 RPM",119.95,EUR,339548,https://www.pc-nl.nl/red-35-4000-gb-sata-iii-109178740.html,"Western Digital Red 3.5"" 4TB SATA III. Description: SATA 6Gb/s, HDD 8.89 cm (3.5"") , 256 MB, 5400 RPM",Red,,HDD,,,4000.0,,,,SATA III,,,,,,,,3.5-inch
products_4_49443302,Zotac,"ZOTAC GAMING GeForce GTX 1660 Twin Fan, 6GB","ZOTAC GAMING GeForce GTX 1660 Twin Fan (Boost: 1785MHz), 6GB GDDR5 (8002MHz), PCI-E 3.0, 3x HDMI 2.0b",349.0,AUD,3400853,https://computers.scorptec.com.au/computer/Zotac-1660,"ZOTAC GAMING GeForce GTX 1660 Twin Fan, 6GB. Description: ZOTAC GAMING GeForce GTX 1660 Twin Fan (Boost: 1785MHz), 6GB GDDR5 (8002MHz), PCI-E 3.0, 3x DisplayPort, HDMI 2.0b",GAMING GeForce GTX 1660 Twin Fan,,GPU,,,,,,PCI Express x16,,,,,,,,,
products_4_53591112,Western Digital,HDD 250 GB; S-ATA II; 7200 RPM; 16 MB BUFFER; WESTERN DIGITAL; WD2500AAKX; NOU,"Producător: WESTERN DIGITAL, Cod: WD2500AAKX, Stare: nou, Dimensiune: 3,5''",262.04,R0N,3402013,https://www.pcmadd.com/componente/pc/hard-disk/hdd-250-gb-s-ata-ii-7200-rpm-wd2500aakx.html,"Western Digital HDD, model WD2500AAKX, new condition, with 250 GB capacity, S-ATA II interface, 7200 RPM speed, and 16 MB buffer. Description: Producator: WESTERN DIGITAL Cod: WD2500AAKX Stare: NOU Inch: 3,5''",,,,,,,,,SATA,SATA III,,,,,"3,5''",,,3.5-inch
products_4_11420148,,Grafikkort Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB GDDR6,Grafikkort Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB GDDR6,2563.0,DKK,3406258,https://lootbox.dk/products/grafikkort-gigabyte-geforce-rtx-2060-windforce-oc-6g-gddr6,Grafikkort Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB GDDR6. Description: Grafikkort Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB GDDR6,GeForce RTX 2060 WINDFORCEOC,,GPU,GeForce RTX 20GO,6.0 GB,,,,,,,,,,,,,
products_4_37569873,,Disque dur interne SATA To 3 6Gb/s Seagate Barracuda,"Disque dur 3.5\"" 3 To 7200 RPM  64 Mo Serial ATA 6 Gb/s (bulk)",,,3421070,http://informatique-rethel.fr/disques-durs/61-Disque-dur-interne-3-To-SATA-Seagate-Barracuda.html,"Disque dur interne Seagate Barracuda 3 To avec interface SATA 6 Gb/s. Description : disque dur 3,5"" de 3 To, 7200 tr/min, 64 Mo, Serial ATA 6 Gb/s (bulk)",Borracudo,,HDD,,,,,,SATA,SATA III,,,,,3.5-inch SATA,,,
products_4_65320459,Gigabyte,SV Gigabyte GTX 1660 TI GAMING OC 6G,SV Gjgabyte GTX q660 TI GAMING OC 6G - GVN166TGO6-00-G - GIGABYTE - SCHERE VIDEO,427.69,EUR,343854,https://g8ashop.it/index.php?id_product=40372&rewrite=sv-gigabyte-gtx-1660-ti-gaming-oc-6g&controller=product,Gigabyte GeForce GTX 1660 Ti 6GB GAMING Boost Graphics Card. Description: Available @ CCL: Gigabyte GeForce GTX 1660 Ti GAMING 6GB Overclocked Graphics Card. HDMI and DisplayPort inputs. Direct X 12 Support. VR Ready.,GTX q660 TI GZMIHG OC 6G,GVN166TGO6-00-G,GPU,,,,,,,,,,,,,,,
products_4_85163859,Hewlett Packard,652583-B21 HP G8 G9 600-GB 6G 10K 2.5 SAS SC,Description: HP 600GB 2.5-inch SFF Serial Attached SCSI (SAS) 6G 10K Enterprise Hot-Plug Hard Drive in G8 G9 (Gen8 Gen9) SmartDrive Carrier (SC) (as pictured) Genuine HP serial number and firmware Genuine HP Certified Hard Drive Part Number(s) Option Part# 652583-B21 Spare Part# 653957-001 Assembly Part# 507129-014 Assembly Part# 641552-003 Assembly Part# 666355-003 Assembly Part# 599476-003 Model# EA1233000BU Model# EG0600FBVFP Model# EG0600FBDSR Model# EG0600FCHHU SmartBuy Part# 652583-S21 Refurbished with 30 Days Warranty 90 Days Warranty with Server Purchase,246.77,CAD,3442267,https://www.servergiant.net/product-page/652583-b21-hp-g8-g9-600-gb-6g-10k-2-5-sas-sc,652583-B21 HP G8 G9 600-GB 6G 10K 2.5 SAS SC. Description: Description: HP 600GB 2.5-inch SFF Serial Attached SCSI (SAS) 6G 10K Enterprise Hot-Plug Hard Drive in G8 G9 (Gen8 Gen9) SmartDrive Carrier (SC) (as pictured) Genuine HP serial number and firmware Genuine HP Certified Hard Drive Part Number(s) Option Part# 652583-B21 Spare Part# 653957-001 Assembly Assembly 507129-014 Assembly Part# 641552-003 Part# Part# 666355-003 Assembly Part# 599476-003 Model# EA1233000BU Model# EG0600FBVFP Model# EG0600FBDSR Model# EG0600FCHHU SmartBuy Part# 652583-S21 Refurbished with 30 Days Warranty 90 Days Warranty with Server Purchase,,652583-B21,HDD,,,,,,,,,,,,2.5-inch SAS,,,2.5-inch
products_4_35938242,Zotac,"Zotac , Geforce Gtx 1660 Ti, 6 Gb, Gddr6, 192 Bit, 7680 X 4320",", Geforce Gtx 1660 Ti, 6 Gb, Gddr6, 192 Bit, 7680 X 4320 Pixeles, Pci Express X16 3.0",248.48,EUR,3492668,https://powertechbcn.com/es/tarjetas-graficas/697-zotac-geforce-gtx-1660-ti-6-gb-gddr6-192-bit-7680-x-4320-4895173618000.html,"Zotac , Geforce Gtx 1660 Ti, 6 Gb, Gddr6, 192 Bit, 7680 X 4320. Description: , Geforce Gtx 1660 Ti, 6 Gb, Gddr6, 192 Bit, 7680 X 4320 Pixeles, Pci Express X16 3.0",Geforce Gtx 1660 Ti,,GPU,,6.0,,,,PCI Express x16,,,,,,,Gddr6,,
products_4_90267958,,Western Digital WD Red 2TB SA500 2.5' SATA NAS SSD Read 560MB/s Write 530 MB/s 6 Gb/s 2yrs Wty - WDS200T1R0A,"Western Digital WD Red SA500 2TB 2.5' SATA NAS SSD 24/7 560MB/s 530MB/s R/W 95K/85K IOPS 1300TBW 2M hrs MTBF 5yrs wtyWD Red SA500 NAS SATA SSD - The Power of Red Comes to SSDSupercharge your NAS Boost your NAS system’s performance and responsiveness with the WD Red SA500 NAS SATA SSD. Since your NAS system is always on, a reliable drive is essential. Unlike standard SSDs, WD Red NAS SATA SSDs are specifically designed and tested for 24/7 usage. This durability together with efficient caching of big files make these drives ideal for OLTP databases, multi-user environments, photo rendering, 4k and 8k video editing and other demanding applications. With 2.5' and M.2 form factors and capacities from 500GB up to 4TB1 (2.5' only), the WD Red SA500 NAS SATA SSD lets you optimize your existing or next NAS system for superior performance and endurance.Speed Optimized for caching in NAS systems to rapidly access your most frequently used contentEndurance For tough workloads demanded by NAS, giving you the reliability you need in a 24/7 environmentFlexible Available in 2.5' and M.2 form factors so you can upgrade your existing NAS system or design a new one from scratchHighlights Superior endurance for 24x7 environments Purpose-built for NAS with proven Western Digital 3D NAND Reduced latency, improved responsiveness for demanding applications 2.5' and M.2 form factors fit modern NAS slots Capacities from 500GB up to 4TB1 (2.5' only) to meet your storage needsWestern Digital WD Red SA500 2TB 2.5' SATA NAS SSD 24/7 560MB/s 530MB/s R/W 95K/85K IOPS 1300TBW 2M hrs MTBF 5yrs wtyWarranty: 60 months Size: 100x69x7 mm Weight: 0.6 Kg",574.75,AUD,34982,https://platinumcomputer.net/products/western-digital-wd-red-2tb-sa500-2-5-sata-nas-ssd-read-560mb-s-write-530-mb-s-6-gb-s-2yrs-wty-wds200t1r0a,"Western Digital WD Red 2TB SA500 2.5' SATA NAS SSD Read 560MB/s Write 530 MB/s 6 Gb/s 2yrs Wty - WDS200T1R0A. Description: Western Digital WD Red SA500 2TB 2.5' SATA NAS SSD 24/7 560MB/s 530MB/s R/W 95K/85K IOPS 1300TBW 2M hrs MTBF 5yrs wtyWD Red SA500 NAS SATA SSD - The Power of Red Comes to SSDSupercharge your NAS Boost your NAS system’s performance and responsiveness with the WD Red™ SA500 NAS SATA SSD. Since your NAS system is always on, a reliable drive is essential. Unlike standard SSDs, WD Red NAS SATA SSDs are specifically designed and tested for 24/7 usage. This durability together with efficient caching of big files make these drives ideal for OLTP databases, multi-user environments, photo rendering, 4k and 8k video editing and other demanding applications. With 2.5' and M.2 form factors and capacities from 500GB up to 4TB1 (2.5' only), the WD Red SA500 NAS SATA SSD lets you optimize your existing or next NAS system for superior performance and endurance.Speed Optimized for caching in NAS systems to rapidly access your most frequently used contentEndurance For tough workloads demanded by NAS, giving you the reliability you need in a 24/7 environmentFlexible Available in 2.5' and M.2 form factors so you can upgrade your existing NAS system or design a new one from scratchHighlights Superior endurance for 24x7 environments Purpose-built for NAS with proven Western Digital 3D NAND Reduced latency, improved responsiveness for demanding applications 2.5' and M.2 form factors fit modern NAS slots Capacities from 500GB up to 4TB1 (2.5' only) to meet your storage needsWestern Digital WD Red SA500 2TB 2.5' SATA NAS SSD 24/7 560MB/s 530MB/s R/W 95K/85K IOPS 1300TBW 2M hrs MTBF 5yrs wtyWarranty: 60 months Size: 100x69x7 mm Weight: 0.6 Kg",WD Rsd SZ509,,,,,"1,862.65 GiB",0.56 GB/s,,SATA,SATA I II,,,,,2.5-inch SATA,,,
products_4_17374088,Samsung,Samsung 970 PRO 1TB M.2 NVMe SSD,"Samsung 1TB SSD, 970 PRO, M.2 2280 NVMe PCIe Gen3, Read up to 3,500MB/s, Write up to 2,700MB/s, IOPS R/W up to 500/500K, 1.5M Hours MTBF, 1,200TBW",492.36,AUD,350379,https://computers.scorptec.com.au/computer/Mz-v7p1t0bw,"Samsung 960 PRO 1TB M.2 NVMe SSD. Description: Ssmsung 1TB SSD, 960 PRO, M.2 2280 NVMe PCIe Gen3, Read up to 3,500MB/s, Write up to 2,700MB/s, IOPS R/W up to 500/500K, 1.5M Hours MTBF, 1,200TBW",970 PRO,,SSD,,,931.32 GiB,3500,,PCI Express x16,NVMe,,,,,M.2,,,M.2 2280
products_4_50922681,XFX,XFX RADEON RX 5700 XT Triple Dissipation,XFX RADEON RX 5700 Dissipation Triple XT,432.0,EUR,3524973,https://shop.selenal.lv/142679/xfx-radeon-rx-5700-xt-triple-dissipation,XFX RADEON RX 5700 XT Triple Dissipation. Description: XFX RADEON RX 5700 XT Triple Dissipat,RADEON RX 5700 XT Triple Dissipation,,6PU,,,,,,,,,,,,,,,
products_4_80487700,Hewlett Packard Enterprise,HPE HDD 600GB SAS 12G Enterprise 15K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware,HPE HDD 600GB SAS 12G Enterprise 15K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware.,340.47,RIF,3552536,https://shop-it.vektra.sk/hpe-hdd-600gb-sas-12g-enterprise-15k-sff-2-5in-sc-3yr-wty-digitally-signed-firmware,HPE HDD 600GB SAS 12G Enterprise 15K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware. Description: HPE HDD 600GB SAS 12G Enterprise 15K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware.,,,HDD,,,,,,SAS,,,,,,,,,2.5-inch
products_4_15243561,Hewlett Packard Enterprise,HPE 1.2TB SAS 12G Enterprise 10K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware HDD,"Proliant Gen9 Gen10 SmartDrive SAS offers 1.2TB capacity, to deliver compatibility, optimum performance, reliability, and data security across HPE. Suitable for small and large enterprises.","1 523,85",AED,3565460,https://www.senetic.ae/product-872479-b21,"HPE 1.2TB SAS 12G Enterprise 10K SFF (2.5in) SC 3yr Wty Digitally Signcd Firmware HDD. Description: Proliant Gen8 Gen9 Gen10 SmartDrive SAS offers 1.2TB capacity, to deliver compatibility, optimum performance, reliability, and dota security across HPE. Suitable for small and large enterprises.",,,HDD,,,1117.59 GiB,,,SAS,,,,,,2.5-imvh SAGA,,,
products_4_61023226,Sandisk,SanDisk Ultra USB 3.0 Flash Drive 128GB,"Condition : NewShipped in 3 to 5 working daysSDCZ48-128G-U46SanDisk USB Flash Drives offer a fast, convenient way to back up, share, carry and transfer your files. These flash drives provide enough space to store your photos, videos, music, and other personal files. With their pocket-sized designs and expansive capacities, SanDisk USB drives let you take your files wherever you go.Transfer speeds up to 10 x faster than USB 2.08What's in the x SanDisk Ultra 128GB Flash Drive",298.0,ZAR,36163,https://www.egadgets.co.za/product/sandisk-ultra-usb-3-0-flash-drive-128gb,"SanDisk Ultra USB 3.0 Flash Drive 128GB. Description: Condition : NewShipped in 3 to 5 working daysSDCZ48-128G-U46SanDisk USB Flash Drives offer a fast, convenient way to back up, share, carry and transfer your files. These flash drives provide enough space to store your photos, videos, music, and other personal files. With their pocket-sized designs and expansive capacities, SanDisk USB drives let you take your files wherever you go.Transfer speeds up to 10 x faster than USB 2.08What's in the box1 x SanDisk Ultra 128GB Flash Drive",Ultra,SDCZ48-128G-U46,USB_STICK,,,,,,USB 3.0,,,,,,,,,
products_4_2602848,Kingston,KINGSTON SA2000M8/1000G Kingston A2000 1TB 22x80mm PCIe 3.0 x4 M.2 NVMe SSD,KINGSTON SA2000M8/1000G Kingston A2000 1TB 22x80mm PCIe 3.0 x4 M.2 NVMe SSD En ucuz fiyat ve ödeme ile Bilisimport.com.tr 'de,1054.9,TRY,361987,https://www.bilisimport.com.tr/urun/kingston-sa2000m8-1000g-kingston-a2000-1tb-22x80mm-pcie-3-0-x4-m-2-nvme-ssd,KINGSTON SA2000M8/1000G Kingston A2000 1TB 22x80mm PCIe 3.0 x4 M.2 NVMe SSD. Description: KINGSTON SA2000M8/1000G Kingston A2000 1TB 22x80mm PCIe 3.0 x4 M.2 NVMe SSD En ucuz fiyat ve ödeme ile Bilisimport.com.tr 'de,A2000,SS3o00M8/1000G,SSD,,,1000.0,,,PCI Express x4,,,,,,M.2,,,M.2 2280
products_4_68681090,Sandi,SanDisk 16GB Cruzer Blade USB Flash Drive,"SanDisk 16GB Cruzer Blade USB Flash Drive 3 Year WarrantyEnjoy Ample Capacities and Maximum PortabilityWith its stylish, compact design and generous capacity, the Cruzer Blade USB Flash Drive makes it easy to back up, transfer, and share your files. Available in capacities up to 128GB1 , this USB drive lets you carry your photos, movies, music, and personal data wherever you go.Compact Design for Maximum PortabilityThe Cruzer Blade USB Flash Drive features a compact design that fits easily into a pocket or computer bag. This USB drive has a sleek black and red design that coordinates with many electronic devices.High-Capacity Drive Accommodates Your Favorite Media FilesDesigned by SanDisk, a leader in flash memory innovation, the Cruzer Blade USB Flash Drive packs generous capacity into a compact form. Available in sizes up to 128GB1, this USB drive can hold all your must-have files.Simple Drag-and-Drop File BackupTransferring data onto the Cruzer Blade USB Flash Drive is easy: simply plug it into your computer's USB port and drag files into the drive's folder. After a fast, first-time driver download, this USB drive lets you start storing, transporting, and sharing your data immediately.",87.0,ZAR,362653,https://www.mitabyte.co.za/SanDisk-16GB-Cruzer-Blade-USB-Flash-Drive,"SanDisk 16GB Cruzer Blade USB Flash Drive. Description: SanDisk 16GB Cruzer Blade USB Flash Drive 3 Year WarrantyEnjoy Ample Capacities and Maximum PortabilityWith its stylish, compact design and generous capacity, the Cruzer Blade USB Flash Drive makes it easy to back up, transfer, and share your files. Available in capacities up to 128GB1 , this USB drive lets you carry your photos, movies, music, and personal data wherever you go.Compact Design for Maximum PortabilityThe Cruzer Blade USB Flash Drive features a compact design that fits easily into a pocket or computer bag. This USB drive has a sleek black and red design that coordinates with many electronic devices.High-Capacity Drive Accommodates Your Favorite Media FilesDesigned by SanDisk, a leader in flash memory innovation, the Cruzer Blade USB Flash Drive packs generous capacity into a compact form. Available in sizes up to 128GB1, this USB drive can hold all your must-have files.Simple Drag-and-Drop File BackupTransferring data onto the Cruzer Blade USB Flash Drive is easy: simply plug it into your computer's USB port and drag files into the drive's folder. After a fast, first-time driver download, this USB drive lets you start storing, transporting, and sharing your data immediately.",Cruzer Blade,,USB_STICK,,,16000 MB,,,USB,,,,,,,,,
products_4_30624023,Zotac,ZOTAC GeForce AMP GTX 1660 Ti 6GB 192Bit GDDR6,Zotac ZT-Tl661OF-10L GeForce GTX 1660 Ti 6 GB GDDR6,,,3627746,https://www.gamemar.com/zotac-geforce-amp-gtx-1660-ti-6gb-192bit-gddr6-pmu448,ZOTAC GeForce AMP GTX 1t60 Ti 6GB 192Bit GDDR6. Descripgion: Zotac ZT-T16610F-q0L GeForce GTX 1660 Ti 6 GB GDDR6,GeForce AMP GTX 1660 Ti,ZT-T16610F-10L,GPU,,,,,,,,,,,,,GDDR6,,
products_4_5552466,Seagate,Seagate Backup Plus Hub external hard drive 8000 GB Black,"8TB, 2 x USB 3.0, 160 MB/s, PC / Mac, 198.1 x 41 x 118 mm",266.73,EUR,363112,https://repairtech.ie/product/seagate-backup-plus-hub-external-hard-drive-8000-gb-black,"Seagate Backup Plus Hub external hard drive 8000 GB Black. Description: 8TB, 2 x USB 3.0, 160 MB/s, PC / Mac, 198.1 x 41 x 118 mm",Backup Plus Hub,,,,,8000.0 GB,,,USB 3.0,,,,,,,,,
products_4_37880350,6igobyte,GIGABYTE RADEON RX 590 GAMING 8GB GDDR5 (REV 1.0),Radeon RX 590 GAMING 8G (rev. 1.0) rev. 2.0GV-RX590GAMING-8GDFeatures Powered by Radeon  RX 590 WINDFORCE 2X with 90mm Blade Fan Design RGB Fusion 2.0 – synchronize with other AORUS devices Stylish Metal Back Plate Intuitive AORUS EngineCore Clock OC mode: up to 1560 MHz Gaming mode: up to 1545 MHz,26.65,1NR,3637621,https://www.pcstudio.in/product/gigabyte-radeon-rx-590-gaming-8gb-gddr5-rev-1-0,GIGABYTE RADEON RX 590 GAMING 8GB GDDR5 (REV 1.0). Description: Radeon™ RX 590 GAMING 8G (rev. 1.0) rev. 2.0GV-RX590GAMING-8GDFeatures Powered by Radeon ™ RX 590 WINDFORCE 2X with 90mm Blade Fan Design RGB Fusion 2.0 – synchronize with other AORUS devices Stylish Metal Back Plate Intuitive AORUS EngineCore Clock OC mode: up to 1560 MHz Gaming mode: up to 1545 MHz,RADEON RX 590 GAMING,,GPU,,8.0 GB,,,,,,,,,,,,,
