id,br,t,dsc,amt,ccy,cluster_id,productUrl,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_2_56817985,Hewlett Packard Enterprise,Dysk HPE 1.2TB 6G SAS 10K 2.5IN DP ENT SC HDD,"HP Enterprise 1.2 TB - hot-swap - 2,5\"" x SFF - SAS 6Gb/s - 10000 obr/min - z nośnik HP SmartDrive.",1247.13,PLN,622719,https://it-broker24.pl/dyski-twarde/dyski-twarde-wewnetrzne/dyski-hp-enterprise/dysk-hpe-1-2tb-6g-sas-10k-2-5in-dp-ent-sc-hdd-detail,"Dysk HPE 1.2TB 6G SAS 10K 2.5IN DP ENT SC HDD. Description: HP Enterprise 1.2 TB - hot-swap - 2,5\"" x SFF - SAS 6Gb/s - 10000 obr/min - z nośnik HP SmartDrive.",,,HDD,,,,,,,SAS,,,,,,,,2.5-inch
products_2_37639686,Samsung,Samsung 850 EVO 500GB 2.5-Inch SATA III Internal SSD (MZ-75E500B/EU),Upgrade MacBooku na SSD 500GB Samsung 860 EVO,139.0,DJ5,6274519,https://www.ibite.sk/p/1219/upgrade-macbooku-na-ssd-500gb-samsung-850-evo-basic-540mbs520mbs,Upgrade MacBooku na SSD 500GB Samsung 860 EVO. Description: Upgrade MacBooku na SSD 500GB Samsung 860 EVO,EVO 860,,SSD,,,500.0,,,,,,,,,,,,
products_2_75130066,Transcend,"Transcend 25H3 Series2.0TB 2.5\"" SuperSpeed USB 3.1, PURPLE","Transcend StoreJet 25H3 Series - 2.0TB 2.5\""External HDD - SuperSpeed USB 3.1, Plug & USB Powered - Rugged Design - PURPLE","2 023,72",ZAR,6279386,https://www.tamcanit.co.za/transcend-25h3-series20tb-25-superspeed-usb-31-purple,"Transcend 25H3 Series2.0TB 2.5\"" SuperSpeed USB 3.1, PURPLE. Description: Transcend StoreJet 25H3 Series - 2.0TB 2.5\""External HDD - SuperSpeed USB 3.1, Plug & Play, USB Powered - Rugged Design - PURPLE",StoreJet Series,,HDD,,,2000.0,,,USB 3.0,,,,,,,,,2.5-inch
products_2_11618943,,Palit NVIDIA GeForce RTX 3080 10GB GamingPro Ampere Graphics Card,"Cuda Cores: 8704, Boost Clock: 1710 MHz, GDDR6X, 320-bit Memory, Memory Clock: 19000 MHz, Ray Tracing, Display Port, 1x HDMI",799.99,,627961,https://www.novatech.co.uk/products/palit-nvidia-geforce-rtx-3080-gaming-pro-10gb-ampere-graphics-card/ned3080019ia-132aa.html,"Palit GeForce RTX 3080 GamingPro. Description: Skjermkort, PCI-Express 4.0, 10GB GDDR6X, Ampere",Geforce RTX 3080 Gaming Pro,,GPU,GeForce RTX 3080,,,,,,,,,,,,GDDR6X,,
products_2_35936132,Asus,Asus TUF Radeon RX5700 XT O8G Gaming Navi Graphics Card,"Stream Processors: 2560, Boost Clock: 1980MHz, GDDR6, 256-bit Memory, Memory Clock: 14000Mhz, 3 x DisplayPort, 1 x HDMI",592.95,GBP,649471,https://www.novatech.co.uk/products/asus-tuf-radeon-rx5700-xt-o8g-gaming-navi-graphics-card/tuf3-rx5700xt-o8g-gaming.html,"Asus TUF Radeon RX5700 XT O8G Gaming Navi Graphics Card. Description: Stream Processors: 2560, Boost Clock: 1980MHz, GDDR6, 256-bit Memory, Memory Clock: 14000Mhz, 3 x DisplayPort, 1 x HDMI",TUF Radeon XT RX5700 O8G Gaming,,GP,,,,,,,,,,,,,,,
products_2_48419588,EVGA,EVGA GeForce GT 210 Low Profile Passive 1024MB GDDR3 PCI-Express Graphics Card (01G-P3-1313-KR),"Core: 520MHz, Memory: 1024MB 1200MHz GDDR3, Stream Processors: 16, Shader Clock: 1238MHz, Native HDMI, CUDA Enabled.",19.99,GBP,65353,https://www.overclockers.co.uk/evga-geforce-gt-210-low-profile-passive-1024mb-gddr3-pci-express-graphics-card-01g-p3-1313-kr-gx-203-ea.html,"EVGA GeForce GT 210 Low Profile Passive 1024MB GDDR3 PCI-Express Graphics Card (01G-P3-1313-KR). Description: Core: 520MHz, Memory: 1024MB 1200MHz GDDR3, Stream Processors: 16, Shader Clock: 1238MHz, Native HDMI, CUDA Enabled.",GeForce GT 210 low-profile passive-cooled model,01G-P3-1313-KR,GPU,,1000 MB,,,,PCIe,,,,,,,GDDR3,,
products_2_43156490,,"HDD Extern WD My Passport, 2TB, 2,5 USB 3.0, Negru","HDD Extern WD, 2TB, My Passport, 2,5 USB 3.0, Negru",326.05,RON,65450,https://www.ideall.ro/magazin-hdd-extern/wd/HDD-Extern-WD-My-Passport-2TB-2-5-USB-3-0-Negru--194085,"Western Digital 2TB My Passport USB 3.0 External Hard Drive - Black. Description: Authorized Western Digital Dealer | Buy Western Digital 2TB My Passport USB 3.0 External Hard Drive - Black at the cheapest price at Devi'e eStore at the cheapest price in Nakuru, Nairobi and all across Kenya.",My Passport,,HDD,,,2000000 MB,,,USB 3.0,,,,,,,,Negru,2.5-inch
products_2_80144457,Intel,"Intel 665p Series M.2 2280 1TB 3.0 NVMe PCIe x4 3D3, QLC Internal Solid State Drive (SSD) SSDPEKNW010T9X1","Intel 665p Series M.2 2280 1TB PCIe NVMe 3.0 x4 3D3, QLC Internal Solid State Drive (SSD) SSDPEKNW010T9X",135.12,USD,657936,https://www.newegg.com/intel-665p-series-1tb/p/N82E16820167469,"Intel 665p Series M.2 2280 1TB PCIe NVMe 3.0 x4 3D3, QLC Internal Solid State Drive (SSD) SSDPEKNW010T9X1. Description: Intel 665p Series M.2 2280 1TB PCIe NVMe 3.0 x4 3D3, QLC Internal Solid State Drive (SSD) SSDPEKNW010T9X1",6y5p Swrues,SSDPEKNW010T9X1,SSD,,,1000.0,,,PCI Express x4,,,,,,,,,M.2 2280
products_2_19692190,PNY,PNY NVIDIA Quadro P400 DVI 3x Mini DP 2 GB GDDR5 PCI Express Professional Graphic Card - Black | VCQP400DVI-PB,"2GB PNY NVIDIA Quadro P400, 3x DBI Adpt, Pascal, 256 Cores, 64Bit, 32GB/s, 0.641 TFLOPS SingoeP, 3x mDP 1.4, Sinvle Slot",128.99,68P,659318,https://www.scan.co.uk/products/2gb-pny-nvidia-quadro-p400-3x-dvi-adpt-pascal-256-cores-64bit-32gb-s-0641-tflops-singlep-3x-mdp-14-s,"PNY NVIDIA Pascal QUADRO P400 2GB GPU with 3x DVI-D SL Adapters. Description: 2GB PNY NVIDIA Quadro P400, 3x DVI Adpt, Pascal, 256 Cores, 64Bit, 32GB/s, 0.641 TFLOPS SingleP, 3x mDP 1.4, Single Slot",QUADRO P400,,GPU,P400 Quadro,2.0,,,,,,,,,,,,,
products_2_12511854,Gigabyte,Gigabyte SSD 120GB 2.5' SATA3 500/380 MB/s 50K/60K 2240 Solid state drive,"Gigabyte 120GB 2.5-inch internal SATA3 SSD with 500/380 MB/s speeds, 50k/60k IOPS, 2240/2610 mW active power use, 170 mW idle power, 2M-hour MTBF, HMB, TRIM and S.M.A.R.T support, 69.85 x 7 x 100 mm dimensions, and a 3-year or 75TBW limited warranty. Sequential read is up to 500 MB/s, with a minimum of 350 MB/s, and sequential write is up to 380 MB/s, with a minimum of 280 MB/s. Operating temperature is 0C to 70C, and storage temperature is -40C to 85C.",103.35,AUD,663171,https://ozsupplycentre.com.au/products/gigabyte-ssd-120gb-2-5-sata3-500-380-mb-s-50k-60k-2240-solid-state-drive,"Gigabyte SSD 120GB 2.5' SATA3 500/380 MB/s 50K/60K 2240 Solid state drive. Description: Gigabyte SSD 120GB 2.5' SATA3 500/380 MB/s 50K/60K 2240 100mm 2M hrs MTBF HMB TRIM & S.M.A.R.T Solid State Drive 3yrs WtyForm Factor: 2.5-inch internal SSDInterface: SATA 6.0Gb/sTotal Capacity: 120GB*Warranty: Limited 3-yearsSequential Read speed : up to 500 MB/s**Sequential Write speed : up to 380 MB/s**TRIM & S.M.A.R.T supported * Note: 1GB = 1 billion bytes. Actual useable capacity may vary.** Speeds based on internal testing. Actual performance may vary. Interface SATA 6.0Gb/sForm Factor 2.5-inch internal SSDTotal Capacity 120GBWarranty Limited 3-year or 75TBWNAND NAND FlashExternal DDR Cache N/ASequential Read speed up to 500 MB/s ; Minimum 350 MB/sSequential Write speed up to 380 MB/s ; Minimum 280 MB/sRandom Read IOPS Up to 50kRandom Write IOPS Up to 60kDimension (W x H x L) 69.85 x 7 x 100 mmMean time between failure (MTBF) 2M hoursPower Consumption (Active) Average: R : 2240mW; W : 2610mWPower Consumption (Idle) 170mWTemperature (Operating) 0C to 70CTemperature (Storage) -40C to 85CNote* Test system configuration: configuration may vary by models, we will choose the latest platform for verification.* Performance may vary based on SSD's firmware version and system hardware & configuration. Sequential performance measurements based on CrystalDiskMark v.5.1.2 and I0meter 1.1.0. * Speeds based on internal testing. Actual performance may vary.* TBW (Terabyte Written):Terabytes Written' is the total amount of data that can be written into an SSD before it is likely to fail.* 1GB = 1 billion bytes. Actual useable capacity may vary.* 3 years or 75 TBW, whichever comes first.",SSD,,SSD,,,120.0,,,SATA,SATA III,,,,,,,,2.5-inch
products_2_68106001,Sandisk,"SanDisk Cruzer Blade USB Flash Drive, CZ50 32GB, USB2.0, Black with red accent, compact design, 5...","Mpn: SDCZ50-032G-B35Vendor:SanDiskSanDisk Cruzer Blade USB Flash Drive, CZ50 32GB, USB2.0, Black with red accent, compact design, 5Y - MOQ:5CRUZER BLADE USB FLASH DRIVEFrom work files to photos to fusion jazz, carry your content wherever you goENJOY AMPLE CAPACITIES AND MAXIMUM PORTABILITYWith its stylish, compact design and generous capacity, the Cruzer Blade USB Flash Drive makes it easy to back up, transfer, and share your files. Available in capacities up to 128GB1 , this USB drive lets you carry your photos, movies, music, and personal data wherever you go.COMPACT DESIGN FOR MAXIMUM PORTABILITYThe Cruzer Blade USB Flash Drive features a compact design that fits easily into a pocket or computer bag. This USB drive has a sleek black and red design that coordinates with many electronic devices.HIGH-CAPACITY DRIVE ACCOMMODATES YOUR FAVORITE MEDIA FILESDesigned by SanDisk, a leader in flash memory innovation, the Cruzer Blade USB Flash Drive packs generous capacity into a compact form. Available in sizes up to 128GB1, this USB drive can hold all your must-have files.SIMPLE DRAG-AND-DROP FILE BACKUPTransferring data onto the Cruzer Blade USB Flash Drive is easy: simply plug it into your computer's USB port and drag files into the drive's folder. After a fast, first-time driver download, this USB drive lets you start storing, transporting, and sharing your data immediately.1. 1GB = 1,000,000,000 bytes. Actual user storage less. 2. For more information, see the Warranty and User Guide page.",18.0,AUD,666089,https://www.ishoptech.com.au/products/sdcz50-032g-b35,"SanDisk Cruzer Blade USB Flash Drive, CZ50 32GB, USB2.0, Black with red accent, compact design, 5.... Description: Mpn: SDCZ50-032G-B35Vendor:SanDiskSanDisk Cruzer Blade USB Flash Drive, CZ50 32GB, USB2.0, Black with red accent, compact design, 5Y - MOQ:5CRUZER BLADE USB FLASH DRIVEFrom work files to photos to fusion jazz, carry your content wherever you goENJOY AMPLE CAPACITIES AND MAXIMUM PORTABILITYWith its stylish, compact design and generous capacity, the Cruzer Blade USB Flash Drive makes it easy to back up, transfer, and share your files. Available in capacities up to 128GB1 , this USB drive lets you carry your photos, movies, music, and personal data wherever you go.COMPACT DESIGN FOR MAXIMUM PORTABILITYThe Cruzer Blade USB Flash Drive features a compact design that fits easily into a pocket or computer bag. This USB drive has a sleek black and red design that coordinates with many electronic devices.HIGH-CAPACITY DRIVE ACCOMMODATES YOUR FAVORITE MEDIA FILESDesigned by SanDisk, a leader in flash memory innovation, the Cruzer Blade USB Flash Drive packs generous capacity into a compact form. Available in sizes up to 128GB1, this USB drive can hold all your must-have files.SIMPLE DRAG-AND-DROP FILE data onto the Cruzer Blade USB Flash Drive is easy: simply plug it into your computer's USB port and drag files into the drive's folder. After a fast, first-time driver download, this USB drive lets you start storing, transporting, and sharing your data immediately.1. 1GB = 1,000,000,000 bytes. Actual user storage less. 2. For more information, see the Warranty and User Guide page.",,SDCZ50-032G-B35,USB_STICK,,,,,,USB 2.0,,,,,,,,Black with red accent,
products_2_70357864,Lacie,LaCie Rugged Mini 2TB USB 3.0 / USB 2.0 Portable Hard Drive + 1mo Adobe CC All Apps,"Introducing the Smallest Member of the Rugged Family - with its iconic orange design and secure form factor, the Rugged has been one of our most popular hard drives. With the Rugged Mini, we've shrunk the Rugged, and added tons of new features, making it a solid investment for on-the-go data transport. The LaCie Rugged Mini Hard Disk shares features with our popular Rugged Hard Disk, like shock resistance, drop resistance, and a rubber sleeve for added protection. But with the Rugged Mini, we've gone a step further: it's rain-resistant, and pressure-resistant-you can drive over it with a 1-ton car, and it still works! Its small size makes it perfect to take with you wherever you go, and its Rugged exterior provides protection against accidental drops, shock, or pressure.",89.99,USD,672437,https://www.andypemberton.com/product/lacie-rugged-mini-2tb-usb-3-0-usb-2-0-portable-hard-drive-1mo-adobe-cc-all-apps,"LaCie Rugged Mini 2TB USB 3.0 / USB 2.0 Portable Hard Drive + 1mo Adobe CC All Apps. Description: Introducing the Smallest Member of the Rugged Family - with its iconic orange design and secure form factor, the Rugged has been one of our most popular hard drives. With the Rugged Mini, we've shrunk the Rugged, and added tons of new features, making it a solid investment for on-the-go data transport. The LaCie Rugged Mini Hard Disk shares features with our popular Rugged Hard Disk, like shock resistance, drop resistance, and a rubber sleeve for added protection. But with the Rugged Mini, we've gone a step further: it's also rain-resistant, and pressure-resistant-you can drive over it with a 1-ton car, and it still works! Its small size makes it perfect to take with you wherever you go, and its Rugged exterior provides protection against accidental drops, shock, or pressure.",Rugged Mini,,HDD,,,,,,USB 3.0,,,,,,,,orange,
products_2_1697045,Asus,Asus GeForce GTX 1660 PHOENIX 6GB OC Graphics Card,"GTX 1660, 6GB GDDR5, OC Edition, Fan Cooled",211.98,GBP,674847,https://www.ebuyer.com/880573-asus-geforce-gtx-1660-phoenix-6gb-oc-graphics-card-ph-gtx1660-o6g,"Asus GeForce GTX 1660 PHOENIX 6GB OC Graphics Card. Description: GTX 1660, 6GB GDDR5, OC Edition, Fan Cooled",GeForce GTX 1660 PHOENIX 6GB OC,,GPU,1660 GTX GeForce,6.0,,,,,,,,,,,GDDR5,,
products_2_29122061,Palit,Palit VGA PALIT GeForce GT710 1GB DDR3 / DVI / HDMI,"1024MB, 64bit, GDDR5, 954MHz, 2560x1600, 23W",49.95,EUR,6751504,https://www.pcman.nl/vga-palit-geforce-gt710-1gb-ddr3-dvi-hdmi.html,"Palit VGA PALIT GeForce GT710 1GB DDR3 / DVI / HDMI. Description: 1024MB, 64bit, GDDR5, 954MHz, 2560x1600, 23W",GeForce GT710,,GPU,,,,,,,,,,,,,,,
products_2_85561334,Zotac,ZOTAC Geforce GTX 1650 OC 4GB Gaming Graphics Card (ZT-T16500F-10L) (Local Warranty 3+2years upon registration online),Warranty : 3 + 2 Years (Upon Registration) with Local Distributor - Tech Dynamic,1447.33,SGD,675941,https://www.newegg.com/zotac-geforce-gtx-1650-zt-t16500f-10l/p/N82E16814500468,"ZOTAC GeForce GTX 1650 OC. Description: Grafikkort, PCI-Express 3.0, 4GB GDDR5, Turing","GAMING GeForce GTX 1650 OC 4GB GDDR5 128-bit Gaming Graphics Card, Super Compact",ZT-T16500F-10L,F0Y,,,,,,,,,,,,,GDDR5,,
products_2_93712089,Seagate,Seagate Expansion 5TB Mobile External Hard Drive in Black - USB3.0,Beautiful Black mobile external drive in addition to huge 5TB storage space with rapid USB 3.0 connectivity,103.8,GBP,677453,https://www.cclonline.com/product/309949/STEA5000402/External-Storage/Seagate-Expansion-5TB-USB-3-0-Portable-External-Hard-Disk-Drive/BAK8122,Seagate Expansion 5TB Mobile External Hard Drive in Black - USB3.0. Description: Beautiful Black mobile external drive in addition to huge 5TB storage space with rapid USB 3.0 connectivity,Expansion,,HDD,,,4656.61 GiB,,,USB 3.0,,,,,,,,,
products_2_45570778,Hewlett Packard,HP Smart Drive 1TB 3G SATA 7 2K 3 5in MDL HDD,"Zorins Technologies Sells Product of HPE Hard Disk Drives (HDDs) preferred choice for many workloads ranging from small businesses to large enterprise.HPE hard disk drives are optimized to deliver performance on HPE server platforms, and are proven for applications that demand reliable",237.99,USD,68252772,http://www.zorinstechnologies.com/hp-smart-drive-1tb,"HP Smart Drive 1TB 3G SATA 7 2K 3 5in MDL HDD. Description: Zorins Technologies Sells Product of HPE Hard Disk Drives (HDDs) preferred choice for many workloads ranging from small businesses to large enterprise.HPE hard disk drives are optimized to deliver maximum performance on HPE server platforms, and are proven for applications that demand reliable",Smart Drive,,HDD,,,,,,SATA,,,,,,,,,3.5-inch
products_2_43259270,,"Samsung 860 QVO 4TB SSD, V-NAND 4bit MLC","Samsung 4TB SSD, 860 QVO, SATA III 2.5inch 7mm, Read up to 550MB/s, Write up to 520MB/s, 97K/89K IOPS Random R/W, V-NAND 4bit MLC",609.0,AUD,685556,https://computers.scorptec.com.au/computer/Samsung-860-Qvo,"Samsung 860 QVO 4TB SSD, V-NAND 2.5inch MLC. Description: Samsung 4TB SSD, 860 QVO, SATA III 4bit 7mm, Read up to 550MB/s, Write up to 520MB/s, 97K/89K IOPS Random R/W, V-NAND 4bit MLC",860 QVO,,,,,4000.0,,,,SATA III,,,,,2.5-inch SATA,,,
products_2_11732386,Gigabyte,Gigabyte Radeon RX 5500 XT OC 8G Graphics Card,"1408 stream processors with an 1845 MHz boost clock. Includes GDDR6 memory on a 128-bit bus, a 14000 MHz memory clock, three DisplayPort outputs, one HDMI output, and a 3-year warranty.",275.43,GBP,686147,https://www.novatech.co.uk/products/gigabyte-radeon-rx-5500-xt-oc-8g-graphics-card/gv-r55xtoc-8gd.html,"Gigabyte Radeon RX 5500 XT OC 8G Graphics Card. Description: Stream Processors: 1408, Boost Clock: 1845 MHz, GDDR6, 128-bit Memory, Memory Clock: 14000Mhz, 3 x DisplayPort, 1 x HDMI, 3 year Warranty",Radeon RX 5500 XT OC,,GPU,,8.0 GB,,,,,,,,,,,GDDR6,,
products_2_75456999,Gigabyte,Gigabyte AMD Radeon RX 580 Video 8GB GAMING Card GV-RX580GAMING-8GD | PCByte,Powered by Radeon RX 580OC mode: 1355MHzWINDFORCE 2X with 90mm Blade Fan DesignRGB fusion – 16.7M customizable color lightingStylish Metal Back PlateIntuitive AORUS Graphics Engine,269.0,AUD,688265,https://www.pcbyte.com.au/store/product/gigabyte-amd-radeon-rx-580-gaming-8gb-video-card-gv-rx580gaming-8gd-2713,Gigabyte AMD Radeon RX 580 GAMING 8GB Video Card GV-RX580GAMING-8GD | PCByte. Description: Powered by Radeon RX 580OC mode: 1355MHzWINDFORCE 2X with 90mm Blade Fan DesignRGB fusion – 16.7M customizable color lightingStylish Metal Back PlateIntuitive AORUS Graphics Engine,AMD Radeon RX 580 GAMING 8GB Video Card,,GPU,,,,,,,,,,,,,,,
products_2_87235806,Sapphire,"Radeon RX 5500 XT NITRO+ 8G GDDR6 SE, 1737 - 1845MHz, 8GB GDDR6, Graphics Card",SAPPHIRE Radeon RX 5500 XT NITRO+ 8G GDDR6 SE (11295-05-20G). SAPPHIRE NITRO+ Graphics Card FEATURES. Explore all the incredible features that come with the SAPPHIRE NITRO+ RX 5500 XT Special Edition Graphics Card. We've split our features into 3 categories so you can easily see all the features we pride ourselves in designing to create the best gaming experience possible for you.,273.21,US D,688630,https://www.avadirect.com/Radeon-RX-5500-XT-NITRO-8G-GDDR6-SE-1737-1845MHz-8GB-GDDR6-Graphics-Card/Product/13183065,"Radeon™ RX 5500 XT NITRO+ 8G GDDR6 SE, 1737 - 1845MHz, 8GB GDDR6, Graphics Card. Description: SAPPHIRE Radeon™ RX 5500 XT NITRO+ 8G GDDR6 SE (11295-05-20G). SAPPHIRE NITRO+ Graphics Card FEATURES. Explore all the incredible features that come with the SAPPHIRE NITRO+ RX 5500 XT Special Edition Graphics Card. We've split our features into 3 categories so you can easily see all the features we pride ourselves in designing to create the best gaming experience possible for you.",Radeon™ RX 5500 XT NITRO+ 8G GDDR6 S,,GPU,Tadeom RX 5500 DT,,,,,,,,,,,,,,
products_2_74135786,Zotac,Zotac Vga Rtx 2080 Super Amp,"Vga Rtx 2080 Super Amp Extreme,nv,rtx2080,gddr6,8gb,256bit,hdmi+3dp,3 Ventiladores,spectra 2.0 ()",,,689245,https://powertechbcn.com/es/tarjetas-graficas/774-zotac-vga-rtx-2080-super-amp-4895173618888.html,"Zotac Vga Rtx 2080 Super Amp. Description: Vga Rtx 2080 Super Amp Extreme,nv,rtx2080,gddr6,8gb,256bit,hdmi+3dp,3 Ventiladores,spectra 2.0 ()",Vga Rtx 2080 Super Amp Extreme,,GPU,,,,,,,,,,,,,,,
products_2_16091824,Kings,"Kingston DC500R 1.92TB 2,5"" SSD","SATA 2.5"",3D TLC,up to 555MBs/525MBs read/write, 7mm",2696.0,DKK,694806,https://www.komplett.dk/product/1128454/hardware/lagring/harddiskssd/ssd-25/kingston-dc500r-192tb-25-ssd,"Kingston DC500R 1.92TB 2,5"" SSD. Description: SATA 3.0, 2.5"",3D TLC,up to 555MBs/525MBs read/write, 7m",DC500R,,SsD,,,1920.0,,,SATA,SATA III,,,,,,,,2.5-inch
products_2_65493352,Sapphire,Sapphire Radeon RX 5700 XT NITRO+ 8GB GDDR6 Graphics Card,"Radeon RX 5700 XT graphics card with 8GB GDDR6, 2010MHz boost clock, and triple-fan cooling",,,69555,https://www.ebuyer.com/912081-sapphire-radeon-rx-5700-xt-nitro-8gb-gddr6-graphics-card-11293-03-40g,"Sapphire Radeon RX 5700 XT NITRO+ 8GB GDDR6 Graphics Card. Description: Radeon RX 5700 XT, 8GB GDDR6, Boost Clock 2010MHz, Triple Fan Cooling",Radeon RX 5700 XT NITRO+,,GPU,Radeon RX 5700 XT,8.0,,,,,,,,,,,GDDR6,,
products_2_6988926,Asus,"ASUS Dual GeForce RTX 2060 OC Edition Evo (Base:1395MHz,Boost:1785MHz), 6GB GDDR6 (14000MHz), PCI-E 3.0, DisplayPort 1.4, DVI-D, 2x HDMI 2.0b","Placa video Asus DUAL RTX2060 OC EVO 6GB GDDR6, DUAL-RTX2060-O6G-EVO, NVIDIA GeForce RTX 2060, Interface PCI Express 3.0, GDDR6 6GB, Memory Clock 14000 MHz, Memory Interface 192-bit, OC Mode - GPU Boost Clock : 1785 MHz , GPU Clock : 1395 MHz, Gaming Mode (Default) - GPU Boost Clock : 1755 MHz , GPU Base Clock : 1365 MHz, DVI Output : Yes x 1 (Native) (DVI-D), HDMI Output : Yes x 2 (Native) (HDMI 2.0b), Display Port : Yes x 1 (Native) (DisplayPort 1.4), HDCP Support : Yes (2.2)",891.35,GBP,697270,https://www.badabum.ro/placi-video/asus/157763-placa-video-dual-rtx2060-oc-evo-6gb-gddr6-192bit,"ASUS Placa video DUAL RTX2060 OC EVO, 6GB GDDR6 192bit. Description: Placa video Asus DUAL RTX2060 OC EVO 6GB GDDR6, DUAL-RTX2060-O6G-EVO, NVIDIA GeForce RTX 2060, Interface PCI Express 3.0, GDDR6 6GB, Memory Clock 14000 MHz, Memory Interface 192-bit, OC Mode - GPU Boost Clock : 1785 MHz , GPU Base Clock : 1395 MHz, Gaming Mode (Default) - GPU Boost Clock : 1755 MHz , GPU Base Clock : 1365 MHz, DVI Output : Yes x 1 (Native) (DVI-D), HDMI Output : Yes x 2 (Native) (HDMI 2.0b), Display Port : Yes x 1 (Native) (DisplayPort 1.4), HDCP Support : Yes (2",DUAL RTX2060 OC EVO,DUAL-RTX2060-O6G-EVO,GPU,RTX 2060,6.0 GB,,,,PXI Express dq6,,,,,,,,,
