_id,_fusion_sources,title_description,price,brand,form_factor,height_mm,weight_g,interface_type,length_mm,priceCurrency,url,width_mm,description,id,chipset_name,memory_type,read_speed_mb_s,write_speed_mb_s,storage_connection_type,product_type,storage_gb,title,model,color,bus_type,vram_gb,model_number,cluster_id
products_1_70568597,['products_1_70568597'],"GIGABYTE 256GB M.2 NVMe. Description: CAPACITY256 GBFORM FACTORM.2Features Form Factor: M.2 2280 Interface: PCI-Express 3.0 x4, NVMe 1.3 Total Capacity: 256GB* Warranty: Limited 5-year or 300TBW Sequential Read Speed : up to 1700 MB/s Sequential Write speed : up to 1100 MB/s HMB (Host Memory Buffer) supported TRIM & S.M.A.R.T supportedHost Memory Buffer (HMB)The Host Memory Buffer (HMB) feature utilizes the DMA (Direct Memory Access) of PCI Express to allow SSDs to use some of the DRAM on PC system, instead of requiring the SSD to bring its own DRAM.Breaking the barriers of SATA limitations (256GB)Outstanding performance GIGABYTE NVMe SSD provides performance for your daily computing tasks, boast of best controller & NAND flash that provide. Sequential read speeds up to 1700 MB/s. Sequential write speeds up to 1100 MB/s. GIGABYTE M.2 PCIe SSD gives you faster data transferring experience compared to 2.5\"" SATA solid state drive.SSD Tool BoxThe newly updated SSD Tool Box is an application that helps users monitor SSD Status, provides general information such as model name, FW version, health condition, drive optimization and also detects sensor temperature. Moreover, users can clear all the data with the Secure Erase function. You can download the SSD Tool Box from the Support.Reliability You Can Trust - 5 Years Limited WarrantyGIGABYTE NVMe SSDs possess both high data transferring speed and enhanced endurance, providing durable MTBF* of 1.5 million and 5 years or 300TBW** limited warranty***. SpecificationsModelGP-GSM2NE3256GNTDInterfacePCI-Express 3.0 x4, NVMe 1.3Form FactorM.2 2280Total Capacity256GBNANDNAND FlashExternal DDR CacheN/ASequential Read speedUp to 1700 MB/sSequential Write speedUp to 1100 MB/sRandom Read IOPSUp to 180KRandom Write IOPSUp to 250KDimension (W x H x L)80 x 22 x 2.3 mmMean time between failure (MTBF)1.5M hoursPower Consumption (Active)Avg. read : 2.6W ; Write : 2.4WPower Consumption (Idle)1.9mwTemperature (Operating)0°C to 70°CTemperature (Storage)-40°C to 85°CWarranty5 YearsNote***Features, Price and Specifications are subject to change without notice.",5610.81,,,,,NVMe,,INR,https://www.pcstudio.in/product/gigabyte-256gb-m-2-nvme,,"CAPACITY256 GBFORM FACTORM.2Features Form Factor: M.2 2280 Interface: PCI-Express 3.0 x4, NVMe 1.3 Total Capacity: 256GB* Warranty: Limited 5-year or 300TBW Sequential Read Speed : up to 1700 MB/s Sequential Write speed : up to 1100 MB/s HMB (Host Memory Buffer) supported TRIM & S.M.A.R.T supportedHost Memory Buffer (HMB)The Host Memory Buffer (HMB) feature utilizes the DMA (Direct Memory Access) of PCI Express to allow SSDs to use some of the DRAM on PC system, instead of requiring the SSD to bring its own DRAM.Breaking the barriers of SATA limitations (256GB)Outstanding performance GIGABYTE NVMe SSD provides performance for your daily computing tasks, boast of best controller & NAND flash that provide. Sequential read speeds up to 1700 MB/s. Sequential write speeds up to 1100 MB/s. GIGABYTE M.2 PCIe SSD gives you faster data transferring experience compared to 2.5\"" SATA solid state drive.SSD Tool BoxThe newly updated SSD Tool Box is an application that helps users monitor SSD Status, provides general information such as model name, FW version, health condition, drive optimization and also detects sensor temperature. Moreover, users can clear all the data with the Secure Erase function. You can download the SSD Tool Box from the Support.Reliability You Can Trust - 5 Years Limited WarrantyGIGABYTE NVMe SSDs possess both high data transferring speed and enhanced endurance, providing durable MTBF* of 1.5 million hours and 5 years or 300TBW** limited warranty***. SpecificationsModelGP-GSM2NE3256GNTDInterfacePCI-Express 3.0 x4, NVMe 1.3Form FactorM.2 2280Total Capacity256GBNANDNAND FlashExternal DDR CacheN/ASequential Read speedUp to 1700 MB/sSequential Write speedUp to 1100 MB/sRandom Read IOPSUp to 180KRandom Write IOPSUp to 250KDimension (W x H x L)80 x 22 x 2.3 mmMean time between failure (MTBF)1.5M hoursPower Consumption (Active)Avg. read : 2.6W ; Write : 2.4WPower Consumption (Idle)1.9mwTemperature (Operating)0°C to 70°CTemperature (Storage)-40°C to 85°CWarranty5 YearsNote***Features, Price and Specifications are subject to change without notice.",products_1_70568597,,,1.70 GB/s,1100.0,M.2,,,GIGABYTE 256GB M.2 NVMe,,,,,GP-GSM2NE3256GNTD,286403.0
products_4_33276068,['products_4_33276068'],"ASUS GeForce RTX 3070 DUAL. Description: Skjermkort, PCI-Express 4.0, 8GB GDDR6, Ampere",6590.0,Asus,,,,,,NOK,https://www.komplett.no/product/1168752/datautstyr/pc-komponenter/skjermkort/asus-geforce-rtx-3070-dual,,"Skjermkort, PCI-Express 4.0, 8GB GDDR6, Ampere",products_4_33276068,,,,,,GPU,,Asus GeForce RTX 3070 Dual 8GB GDDR6 PCI-Express Graphics Card,,,PCIe 4.0,,,440296.0
products_1_4402906,['products_1_4402906'],HP 450GB 6G SAS 10K 2.5in SC ENT HDD. Description: HP 450GB 6G SAS 10K 2.5in SC ENT HDD,,Hewlrtt Packard,,,,SAS,,,https://shoukinet.com/HP-Drive-Storage-Blank-Media-652572-B21,,HP 450GB 6G SAS 10K 2.5in SC ENT HDD,products_1_4402906,,,,,2.5-inch SATA,HDD,450.0,HP 450GB 6G SAS 10K 2.5in SC ENT HDD,,,,,,80434638.0
products_3_20462564,['products_3_20462564'],Enterprise Capacity 2.5 HDD SATA 6Gb/s 512E 2TB Hard Drive. Description:  [/vc_column][/vc_row],,,,,,SATA III,,VND,https://seagatevietnam.com/san-pham/enterprise-capacity-2-5-hdd-sata-6gbs-512e-2tb-hard-drive,,[/vc_column][/vc_row],products_3_20462564,,,,,,HDD,"1,862.65 GiB",Enterprise Capacity 2.5 HDD SATA 6Gb/s 512E 2TB Hard Drive,,,,,,4590655.0
products_4_77596659,['products_4_77596659'],"Seagate 1TB BarraCuda Fast Portable SSD. Description: Seamlessly work on your tasks at the office, at home, or even when on the go with the Seagate 1TB BarraCuda Fast Portable SSD, which offers fast data transfer rates and plentiful of storage space.",358.0,Seagate,,,,,,AUD,https://www.harveynorman.com.au/seagate-1tb-barracuda-fast-external-hard-drive.html,,"Seamlessly work on your tasks at the office, at home, or even when on the go with the Seagate 1TB BarraCuda Fast Portable SSD, which offers fast data transfer rates and plentiful of storage space.",products_4_77596659,,,,,,SSD,,Seagate 1TB BarraCuda Fast Portable SSD,BarraCuda Fast Portable SSD,,,,,4705298.0
products_4_70011599,['products_4_70011599'],GeForce RTX 2080Ti Gaming OC 11264MB GDDR6 PCI-Express Graphics Card. Description: Product information:GeForce RTX 2080Ti Gaming OC 11264MB GDDR6 PCI-Express Graphics CardFeatures: - Powered by GeForce® RTX 2080 Ti - Integrated with 11GB GDDR6 352-bit memory interface - WINDFORCE 3X Cooling System with alternate spinning fans - RGB Fusion Ã¢â‚¬â€œ 16.7M customizable color lighting - Metal Back Plate,1099.2,,,,,,,GBP,https://www.technextday.co.uk/geforce-rtx-2080ti-gaming-oc-11264mb-gddr6-pciexpress-graphics-card-gvn208tgaming-oc11gc,,Product information:GeForce RTX 2080Ti Gaming OC 11264MB GDDR6 PCI-Express Graphics CardFeatures: - Powered by GeForce® RTX 2080 Ti - Integrated with 11GB GDDR6 352-bit memory interface - WINDFORCE 3X Cooling System with alternate spinning fans - RGB Fusion Ã¢‚¬€œ 16.7M customizable color lighting - Metal Back Plate,products_4_70011599,,,,,,GPU,,GeForce RTX 2080Ti Gaming OC 11264MB GDDR6 PCI-Express Graphics Card,GeForce RTX 2080Ti Gaming OC,,PCIe,,,318005.0
products_2_7450716,['products_2_7450716'],"Samsung 870 QVO 1TB SSD. Description: SATA 3.0, 2.5'',V-NAND MLC, up to 550/520MB/s read/write",1761.45,Samsung,2.5-inch,,,,,NOK,https://www.komplett.no/product/1161860/datautstyr/lagring/harddiskerssd/ssd-25/samsung-870-qvo-1tb-ssd,,"SATA 3.0, 2.5'',V-NAND MLC, up to 550/520MB/s read/write",products_2_7450716,,,550.0,520.0,2.5-inch SATA,SSD,,"Samsung 1TB 870 QVO SSD 2.5\"" SATA 6Gbps 64 Layer 3D V-NAND Solid State Drive (MZ-77Q1T0BW)",QVO,,SATA,,,211868.0
products_1_88480059,['products_1_88480059'],"492620-B21 HP 300GB 10K RPM Form Factor 2.5 Inches Dual Port Hot Swap SAS Hard Disk Drive In Tray. New Bulk Pack.. Description: Detail Description :Brand Name : HPPart Number : 492620-B21Sub-Type : 300GB 10K RPM SAS 3GBPSType : Hard Drive (HDD)Manufacturer Website Address : Http://www.hp.comTechnical Information :Capacity : 300GBSpindle Speed : 10K RPMGeneration : SASSpeed : 3GB/SPhysical Characteristics :Drive Bay Width : 2.5\""Drive Type : Internal",246.11,,,,,,,USd,https://www.allhdd.com/hard-drive/sas-3gbps/300gb-10k-rpm/hp-492620-b21-nrfs,,"Detail Description :Brand Name : HPPart Number : 492620-B21Sub-Type : 300GB 10K RPM SAS 3GBPSType : Hard Drive (HDD)Manufacturer Website Address : Http://www.hp.comTechnical Information :Capacity : 300GBSpindle Speed : 10K RPMGeneration : SASSpeed : 3GB/SPhysical Characteristics :Drive Bay Width : 2.5\""Drive Type : Internal",products_1_88480059,,,,,,HDD,300.0,492620-B21 HP 300GB 10K RPM Form Factor 2.5 Inches Dual Port Hot Swap SAS Hard Disk Drive In Tray. New Bulk Pack.,,,SAS,,492620-B21,2488512.0
products_1_32132801,['products_1_32132801'],Dysk HPE SPS-HDD EVA 300GB 6G 15K SFF M6625 SAS. Description: M6625 300GB 6G SAS 15K rpm SFF (2.5-inch) Dual Port Hard Drive,1558.57,Hewlett Packard,2.5-inch,,,SAS,,PLN,https://it-broker24.pl/dyski-twarde/dyski-twarde-wewnetrzne/dyski-hp-enterprise/dysk-hpe-sps-hdd-eva-300gb-6g-15k-sff-m6625-sas-detail,,M6625 300GB 6G SAS 15K rpm SFF (2.5-inch) Dual Port Hard Drive,products_1_32132801,,,,,,HDD,279.40 GiB,Dysk HPE SPS-HDD EVA 300GB 6G 15K SFF M6625 SAS,SPS-HDD,,SAS,,665750-001,26785092.0
products_2_55419504,['products_2_55419504'],"LaCie 1TB Rugged Mini USB 3.0 2.5"" 5400RPM Hard Drive. Description: LaCie 1TB Rugged Mini USB 3.0 2.5"" 5400RPM Hard Drive",79.34,Lacie,2.5-inch,,,,,GBP,https://shop.bt.com/products/lacie-1tb-rugged-mini-usb-3-0-2-5--5400rpm-hard-drive-lac301558-7M6P.html,,"LaCie 1TB Rugged Mini USB 3.0 2.5"" 5400RPM Hard Drive",products_2_55419504,,,,,,HDD,931.32 GiB,"LaCie 1TB Rugged Mini USB 3.0 2.5"" 5400RPM Hard Drive",Rugged Mini,,USB 3.0,,,1416702.0
products_4_65070554,['products_4_65070554'],"Seagate 2TB 7.2K 3.5\"" DP 6G SAS ST2000NM0023 HDD Hard Drive. Description: Specifications: Brand- Seagate Seagate Part Number(s)- ST2000NM0023 Capacity- 3TB Form Factor- 3.5\"" LFF Interface Type- SATA Data Transfer Rate- 6 Gbps Spindle Speed- 7,200 Condition- This item is certified to be in Grade A condition, cosmetically perfect, and tested by our experts to be ready for use!Disclaimer: Pictures may not be an exact representation of the part.Return Policy:Not completely satisfied with your purchase? Give us a call within 30 days to take advantage of our complimentary 30-Day Guarantee!**Please note: some exclusions apply, see our full return policy here.Compatibility: Give us a call to find out more about compatiblity for this item!",64.63,Dell,3.5-inch,,,,,INR,https://www.xfurbish.com/dell-2tb-7-2k-rpm-6g-3-5-inch-sas-hdd-st2000nm0023-01p7dp,,This 3.5 LFF SAS 7.2K drive offers the advanced SAS 2.0 interface and operates at 6-Gb/s transfer rates. SAS 2.0 provides the next generation of signal and data integrity features making SAS ideally suited for use in high-end network storage applications. The SAS 2.0 feature set and 6-Gb/s transfer,products_4_65070554,,,,,,HDD,,Dell 2TB 7.2k rpm 6g 3.5 inch sas hdd ST2000NM0023 01P7DP,,,SAS,,01P7DP ST2000NM0023,1661469.0
products_2_85965417,['products_2_85965417'],Intel SSD/S4610 480GB 2.5'' SATA 6Gb TLC S Pk. Description: Intel Solid-State Drive D3-S4610 Series - Solid state drive - gecodeerd - 480 GB - intern - 2.5'' - SATA 6Gb/s - 256-bits AES,147.94,Intel,,,,SATA III,,EUR,https://cdm-it.nl/randapparatuur/intel-ssdsc2kg480g801.html,,Intel Solid-State Drive D3-S4610 Series - Solid state drive - gecodeerd - 480 GB - intern - 2.5'' - SATA 6Gb/s - 256-bits AES,products_2_85965417,,,,,,SSD,447.03 GiB,Intel SSD/S4610 480GB 2.5'' SATA 6Gb TLC S Pk,SSD/S4610,,,,,334269.0
products_2_43883075,['products_2_43883075'],"Gigabyte 128GB M.2 PCIe NVMe SSD/Solid State Drive. Description: 128GB Gigabyte, M.2 (2280) PCIe 3.0 (x4) NVMe SSD, HMB, V-NAND, 1550MB/s Read, 550MB/s Write, 130k/100k",29.95,,M.2 2280,,,NVMe,,GBP,https://www.scan.co.uk/products/128gb-gigabyte-m2-2280-pcie-30-x4-nvme-ssd-hmb-v-nand-1550mb-s-read-550mb-s-write-130k-100k,,"128GB Gigabyte, M.2 (2280) PCIe 3.0 (x4) NVMe SSD, HMB, V-NAND, 1550MB/s Read, 550MB/s Write, 130k/100k",products_2_43883075,,,1550.0,,M.2,SSD,,GIGABYTE 128GB M.2 NVMe,,,PCI Express x4,,,2922429.0
products_3_37315116,['products_3_37315116'],"Kingston DC450R 2.5\"" 1.9TB SATA III Solid State Drive. Description: Massive 1.9TB storage capacity With Super Rapid performance due to it's SATA III interface and super Fast 560Mbps read speed .",342.1,Kingst on,2.5-inch,,,SATA III,,,https://www.cclonline.com/product/299654/SEDC450R/1920G/Solid-State-Drives-SSDs-/Kingston-DC450R-1-92TB-2-5-inch-SATA-III-Internal-Solid-State-Drive-for-Data-Center/SSD1082,,Massive 1.9TB storage capacity With Super Rapid performance due to it's SATA III interface and super Fast 560Mbps read speed .,products_3_37315116,,,,,2.5-inch SATA,SSD,"1,769.51 GiB","Kingston DC450R 2.5\"" 1.9TB SATA III Solid State Drive",,,SATA,,,2456495.0
products_1_52402204,['products_1_52402204'],"Intel 480GB D3-S4510 Internal Solid State Drive. Description: Intel SSD D3-S4510 480GB Internal SSDIntel High reliability reduces the need for drive replacement that is necessary with HDDs. With a 4.2x lower annualized failure rate (AFR) compared to HDDs, IT departments will spend less time and expense replacing or upgrading storage devices.Capacity 480 GBType 3D NAND TLCVibration - Operating2.17 GRMSVibration - Non-Operating3.13 GRMSShock (Operating and Non-Operating)1000 G/0.5 msecOperating Temperature Range 0°C to 70°CEndurance Rating (Lifetime Writes)1.2 PBWMean Time Between Failures (MTBF)2 million hoursUncorrectable Bit Error Rate (UBER)1 sector per 10^17 bits read",529.2,Intel,,,,,,USD,https://www.savemyserver.com/intel-d3-s4510-480gb-internal-ssd-solid-state-drive,,"Intel SSD D3-S4510 480GB Internal SSDIntel High reliability reduces the need for drive replacement that is necessary with HDDs. With a 4.2x lower annualized failure rate (AFR) compared to HDDs, IT departments will spend less time and expense replacing or upgrading storage devices.Capacity 480 GBType 3D NAND TLCVibration - Operating2.17 GRMSVibration - Non-Operating3.13 GRMSShock (Operating and Non-Operating)1000 G/0.5 msecOperating Temperature Range 0°C to 70°CEndurance Rating (Lifetime Writes)1.2 PBWMean Time Between Failures (MTBF)2 million hoursUncorrectable Bit Error Rate (UBER)1 sector per 10^17 bits read",products_1_52402204,,,,,,SSD,,Intel 480GB D3-S4510 Internal Solid State Drive,D3-S4510,,,,,2345526.0
products_3_37555724,['products_3_37555724'],"INTEL SSD Server DC S4510 Series 480GB, 2.5'' SATA3. Description: GeneralTip Serie EnterpriseRecomandat pentru Gaming NuSeria S4510Tip SSD InternForm factor 2.5 inchTriple-level Cell DaInterfata SATA-IIISuport NVMe NuCapacitate 480 GBViteze De LucruCitire max. 560 MB/sScriere max. 480 MB/sRandom 4KB citire 95K IOPS max.Random 4KB scriere 18K IOPS max.CaracteristiciInaltime 7 mmRezistenta la soc 1000GMTBF 2.000.000 oreTemperatura operare 0 - 70 grade CTehnologiiCriptare date AES 256-bit",714.06,Intel,,,,,,RON,https://www.badabum.ro/hdd-servere/intel/147285-ssd-server-dc-s4510-series-480gb-2-5-sata3,,GeneralTip Serie EnterpriseRecomandat pentru Gaming NuSeria S4510Tip SSD InternForm factor 2.5 inchTriple-level Cell DaInterfata SATA-IIISuport NVMe NuCapacitate 480 GBViteze De LucruCitire max. 560 MB/sScriere max. 480 MB/sRandom 4KB citire 95K IOPS max.Random 4KB scriere 18K IOPS max.CaracteristiciInaltime 7 mmRezistenta la soc 1000GMTBF 2.000.000 oreTemperatura operare 0 - 70 grade CTehnologiiCriptare date AES 256-bit,products_3_37555724,,,560.0 MB/s,0.48 GB/s,2.5-inch SATA,NVMe SSD,447.03 GiB,"INTEL SSD Server DC S4510 Series 480GB, 2.5'' SATA3",SSD Server DC S4510 Series,,SATA,,,2345526.0
products_2_37669303,['products_2_37669303'],Toshiba MG08 16TB 7200RPM 512e 3.5 SATA HDD (MG08ACA16TE). Description: DescriptionType a description for this product here...,,Toshiba,3.5-inch,,,SATA III,,,http://tekram.com/toshiba-mg08-16tb-7200rpm-512e-3-5-sata-hdd-mg08aca16te,,DescriptionType a description for this product here...,products_2_37669303,,,,,3.5-inch SATA,HDD,14901.16 GiB,Toshiba MG08 16TB 7200RPM 512e 3.5 SATA HDD (MG08ACA16TE),MG08,,SATA,,,2372489.0
products_2_91194891,['products_2_91194891'],"HDD extern WD My Passport 2TB, 2.5\"", USB 3.2 Gen1, Albastru - WDBYVG0020BBL-WESN. Description: HDD extern WD My Passport 2TB, 2.5\"", USB 3.2 Gen1, Albastru - WDBYVG0020BBL-WESN",566.39,Western Digital,,,,,,RON,http://shop.avansoft.ro/cumpara/hdd-extern-wd-my-passport-2tb-2-5-usb-3-2-gen1-albastru-wdbyvg0020bbl-13407,,"HDD extern WD My Passport 2TB, 2.5\"", USB 3.2 Gen1, Albastru - WDBYVG0020BBL-WESN",products_2_91194891,,,,,,HDD,1862.65 GiB,"HDD extern WD My Passport 2TB, 2.5\"", USB 3.2 Gen1, Albastru - WDBYVG0020BBL-WESN",My Passport,,USB 3.0,,,384465.0
products_4_33538650,['products_4_33538650'],ASUS Phoenix Geforce GTX1660 Super OC 6GB PCI-Expressx16 Graphics Card (PH-GTX1660S-06G) (Warranty 3years with Local Distributor). Description: Warranty : 3 Years with Local Distributor - Avertek,378.0,Asus,,,,,,SGD,https://www.allstars.com.sg/asus-phoenix-geforce-gtx1660-super-oc-6gb-pci-expressx16-graphics-card-ph-gtx1660s-06g-warranty-3years-with-local-distributor,,3-year warranty through local distributor Avertek,products_4_33538650,,,,,,GPU,,ASUS Phoenix Geforce GTX1660 Super OC 6GB PCI-Expressx16 Graphics Card (PH-GTX1660S-06G) (Warranty 3years with Local Distributor),Phoenix Geforce GTX1660 Super OC,,,,PH-GTX1660S-06G,137125.0
products_3_73927866,['products_3_73927866'],Buy Seagate SkyHawk AI Surveillance HDD | Seagate SkyHawk AI 14TB Surveillance HDD ST14000VE0008. Description: Seagate SkyHawk AI Surveillance HDD. Buy HDD online at best price. Best use for NVR.,"2,056.40",Seagate,,,,,,AED,https://www.shopkees.com/product/seagate-skyhawk-ai-14tb-surveillance-hdd-st14000ve0008.html,,Seagate SkyHawk AI Surveillance HDD. Buy HDD online at best price. Best use for NVR.,products_3_73927866,,,,,,,"13,038.52 GiB",Buy Seagate SkyHawk AI Surveillance HDD | Seagate SkyHawk AI 14TB Surveillance HDD ST14000VE0008,SkyHawk AI,,,,,2543914.0
products_2_11343029,['products_2_11343029'],Buy Hard drive online In UAE | WD 6 TB Black Caviar HDD SATA 3.5 Hard WD6003FZBX. Description: buy internal best - disk for desktop or server pc online in UAE- WD 6 TB Black Caviar HDD SATA 3.5 - WD6003FZBX. buy storage devices at the best price online from shopkees.com,1145.71,Western Digital,3.5-inch,,,,,AED,https://www.shopkees.com/product/wd-black-drive-6tb-3-5-7200-rpm-256mb.html,,buy internal best Hard disk for desktop or server pc online in UAE- WD 6 TB Black Caviar HDD SATA 3.5 - WD6003FZBX. buy storage devices at 6he best price online from shopkees.com,products_2_11343029,,,,,3.5-inch SATA,HDD,,Buy Hard drive online In UAE | WD 6 TB Black Caviar HDD SATA 3.5 - WD6003FZBX,Black Caviar,,SATA,,WD6003FZBX,249450.0
products_4_59371044,['products_4_59371044'],"Gigabyte Radeon RX 5600 XT GAMING OC 6GB Graphics Card. Description: RX 5600 XT, 6GB GDDR6, 1620 MHz Boost Clock, Triple Fan Cooling",279.99,GB,,,,,,,https://www.ebuyer.com/957897-gigabyte-radeon-rx-5600-xt-gaming-oc-6gb-graphics-card-gv-r56xtgaming-oc-6gd,,"RX 5600 XT, 6GB GDDR6, 1620 MHz Boost Clock, Triple Fan Cooling",products_4_59371044,,,,,,GPU,,Gigabyte Radeon RX 5600 XT GAMING OC 6GB Graphics Card,,,,,,1048970.0
products_2_37065189,['products_2_37065189'],"Kingston DataTraveler MicroDuo 3C 64GB. Description: USB Flash Drive - USB 3.2 Gen 2 (USB 3.1), USB-A and USB-C, capacity of 64GB, write speed up to 15MB/s, read speed up to 100MB/s, OTG, miniature, stylish, plastic and metal, silver colour",28.52,Kingston,,,,USB Type-A and USB Type-C,,EUR,https://www.alzashop.com/accessories/kingston-datatraveler-microduo-3c-64gb-2798920.htm,,"USB Flash Drive - USB 3.2 Gen 2 (USB 3.1), USB-A and USB-C, capacity of 64GB, write speed up to 15MB/s, read speed up to 100MB/s, 0TG, miniature, stylish, plastic and metal, silver colour",products_2_37065189,,,0.10 GB/s,,,USB_STICK,59.60 GiB,Kingston DataTraveler MicroDuo 3C 64GB,DataTraveler MicroDuo 3C,silver colour,USB 3.2 Gen 2,,,383700.0
products_2_16191031,['products_2_16191031'],"Samsung 860 EVO SATA III 6 Gb/s 2.5 inch SSD 1TB (MZ-76E1T0BW). Description: DescriptionSamsung 860 EVO SATA III 6 Gb/s 2.5 inch SSD 1TB (MZ-76E1T0BW)With the latest V-NAND and a robust algorithm-based controller, the Samsung 860 EVO SATA SSD are specially designed for mainstream PCs and laptops.SpecificationsGENERAL INFORMATIONBrandSamsungProduct CodeMZ-76E1T0BWManufacturer websitehttp://www.samsung.com/auUPC/EAN8806088931784Product TypeSolid State Drive - InternalTECHNICAL INFORMATIONInterfaceSATA 6 Gb/s Interface, compatible with SATA 3 Gb/s & SATA 1.5 Gb/s interfaceNAND TypeSamsung V-NAND 3bit MLCCapacity1,000 GB (1 GB=1 Billion byte by IDEMA) * Actual usable capacity may be less (due to formatting, partitioning, operating system, applications or otherwise)Dimension (WxHxD)100 X 69.85 X 6.8 (mm)Form Factor2.5 inchWeight (Approximate)51 gSequential ReadUp to 550 MB/s Sequential Read * Performance may vary based on system hardware & configurationSequential WriteUp to 520 MB/s Sequential Write * Performance may vary based on system hardware & configurationCache MemorySamsung 1 GB Low Power DDR4 SDRAM",,Samsung,,6.8,,,,,http://www.iboutique.com.au/samsung-860-evo-sata-iii-6-gb-s-2-5-inch-ssd-1tb-mz-76e1t0bw,,"DescriptionSamsung 860 EVO SATA III 6 Gb/s 2.5 inch SSD 1TB (MZ-76E1T0BW)With the latest V-NAND and a robust algorithm-based controller, the Samsung 860 EVO SATA SSD are specially designed for mainstream PCs and laptops.SpecificationsGENERAL INFORMATIONBrandSamsungProduct CodeMZ-76E1T0BWManufacturer websitehttp://www.samsung.com/auUPC/EAN8806088931784Product TypeSolid State Drive - InternalTECHNICAL INFORMATIONInterfaceSATA 6 Gb/s Interface, compatible with SATA 3 Gb/s & SATA 1.5 Gb/s interfaceNAND TypeSamsung V-NAND 3bit MLCCapacity1,000 GB (1 GB=1 Billion byte by IDEMA) * Actual usable capacity may be less (due to formatting, partitioning, operating system, applications or otherwise)Dimension (WxHxD)100 X 69.85 X 6.8 (mm)Form Factor2.5 inchWeight (Approximate)51 gSequential ReadUp to 550 MB/s Sequential Read * Performance may vary based on system hardware & configurationSequential WriteUp to 520 MB/s Sequential Write * Performance may vary based on system hardware & configurationCache MemorySamsung 1 GB Low Power DDR4 SDRAM",products_2_16191031,,,,,,SSD,931.32 GiB,Samsung 860 EVO SATA III 6 Gb/s 2.5 inch SSD 1TB (MZ-76E1T0BW),EVO,,SATA,,,851658.0
