id_dblp,id_crossref,label
dblp-01025,crossref-08925,0
dblp-46490,crossref-32270,0
dblp-20188,crossref-15692,0
dblp-52521,crossref-14074,1
dblp-00911,crossref-36754,0
dblp-12038,crossref-51776,0
dblp-45795,crossref-24199,0
dblp-11446,crossref-28676,0
dblp-24132,crossref-01534,0
dblp-50432,crossref-32041,0
dblp-46968,crossref-01730,0
dblp-07842,crossref-15315,0
dblp-26653,crossref-59950,0
dblp-58392,crossref-42154,0
dblp-42683,crossref-48149,0
dblp-33029,crossref-01611,1
dblp-27510,crossref-37119,0
dblp-37101,crossref-46961,0
dblp-23794,crossref-55013,0
dblp-13260,crossref-35099,0
dblp-15178,crossref-59552,0
dblp-39195,crossref-00059,0
dblp-57689,crossref-07128,0
dblp-20770,crossref-08602,0
dblp-49542,crossref-54700,0
dblp-26409,crossref-42627,0
dblp-48620,crossref-07539,0
dblp-46115,crossref-56529,0
dblp-43687,crossref-52482,0
dblp-16210,crossref-59174,1
dblp-21735,crossref-56102,0
dblp-30442,crossref-56674,0
dblp-40295,crossref-53560,0
dblp-07409,crossref-34705,0
dblp-43787,crossref-56910,0
dblp-11114,crossref-50023,0
dblp-07600,crossref-57633,1
dblp-08455,crossref-42999,0
dblp-07998,crossref-15403,1
dblp-07650,crossref-49970,0
dblp-19287,crossref-55306,1
dblp-21805,crossref-36012,0
dblp-58048,crossref-05915,0
dblp-49920,crossref-32686,0
dblp-14660,crossref-28847,0
dblp-29683,crossref-12545,1
dblp-47285,crossref-11328,0
dblp-51391,crossref-60152,0
dblp-41877,crossref-21394,0
dblp-45032,crossref-59376,0
dblp-35730,crossref-15444,0
dblp-28168,crossref-13589,0
dblp-28318,crossref-48798,0
dblp-08000,crossref-52047,0
dblp-43932,crossref-50455,0
dblp-05652,crossref-47656,0
dblp-40822,crossref-44102,0
dblp-01985,crossref-11890,1
dblp-03552,crossref-10476,0
dblp-39122,crossref-28778,0
dblp-49091,crossref-59092,0
dblp-01972,crossref-45943,0
dblp-30904,crossref-40855,0
dblp-39117,crossref-34666,0
dblp-32532,crossref-48977,0
dblp-27866,crossref-25902,0
dblp-24823,crossref-19117,0
dblp-02029,crossref-33963,0
dblp-02569,crossref-15569,0
dblp-16316,crossref-15871,1
dblp-09177,crossref-57306,1
dblp-13024,crossref-23073,0
dblp-16197,crossref-44607,1
dblp-57781,crossref-33180,0
dblp-51358,crossref-52494,1
dblp-29879,crossref-33812,0
dblp-19039,crossref-43750,1
dblp-38841,crossref-07479,0
dblp-46245,crossref-17403,0
dblp-13551,crossref-24569,0
dblp-14819,crossref-20361,0
dblp-50932,crossref-51557,0
dblp-01856,crossref-28322,0
dblp-13157,crossref-18766,0
dblp-33381,crossref-06676,1
dblp-08613,crossref-41494,1
dblp-43680,crossref-43189,0
dblp-57230,crossref-26051,0
dblp-48346,crossref-09349,0
dblp-24841,crossref-18679,0
