_id,_fusion_sources,userScore,releaseYear,platform,developer,id,name,ESRB,series,criticScore,genres,globalSales,publisher
dbpedia_59674,['dbpedia_59674'],,1998-01-01 00:00:00,Windows PC,Runecraft,dbpedia_59674,Risk,,,,Turn-based strategy,,
dbpedia_1117,['dbpedia_1117'],,,,Ultimate Play the Game,dbpedia_1117,Underwurlde,,,,Platform game,,
dbpedia_53546,['dbpedia_53546'],,1994-01-01 00:00:00,Windows PC,Artech Digital Entertainment,dbpedia_53546,BreakThru!,,,,Puzzle video game,,
dbpedia_5681,['dbpedia_5681'],,1994-01-01 00:00:00,,LucasArts,dbpedia_5681,Star Wars Arcade,,,,Space flight simulation game,,
dbpedia_34558,['dbpedia_34558'],,2016-01-01 00:00:00,iOS (iPhone),Carbonated Games,dbpedia_34558,Uno,,,,Card game,,
sales_4449,['sales_4449'],,2007-01-01 00:00:00,Game Boy Advance,Helixe,sales_4449,Ratatouille,E,,,Action,0.0,THQ
dbpedia_989,['dbpedia_989'],,1995-01-01 00:00:00,Super Nintendo (SNES),Acclaim Entertainment,dbpedia_989,Demolition Man,,,,Action game,,
dbpedia_42237,['dbpedia_42237'],,2019-01-01 00:00:00,Windows PC,Circus (company),dbpedia_42237,Da Capo 4,,,,Visual novel,,
sales_1733,['sales_1733'],6.7,2008-01-01 00:00:00,PlayStation 2,Sonic Team,sales_1733,Sonic Unleashed,E10+,,66.0,Platform,0.0,Sega
dbpedia_14771,['dbpedia_14771'],,2002-01-01 00:00:00,iOS (iPhone),Square (video game company),dbpedia_14771,Final Fantasy,,Final Fantasy,,Role-playing video game,,
dbpedia_2040,['dbpedia_2040'],,2019-01-01 00:00:00,Xbox One,Piranha Games,dbpedia_2040,MechWarrior 5: Mercenaries,,,,Vehicle simulation game,,
metacritic_16677,['metacritic_16677'],,2012-01-01 00:00:00,Xbox 360,"Toylogic Inc.,Toylogic",metacritic_16677,Happy Wars,T,,,"Action,General,General",,
dbpedia_11066,['dbpedia_11066'],,2011-01-01 00:00:00,Windows PC,Flying Wild Hog,dbpedia_11066,Hard Reset,,,,First-person shooter,,
sales_7639,['sales_7639'],8.3,2006-01-01 00:00:00,Windows PC,Deep Red,sales_7639,Tycoon City: New York,T,,67.0,Strategy,0.0,Atari
dbpedia_47067,['dbpedia_47067'],,2005-01-01 00:00:00,,SystemSoft Alpha,dbpedia_47067,Daisenryaku,,,,Strategy game,,
dbpedia_22233,['dbpedia_22233'],,1988-01-01 00:00:00,,Infocom,dbpedia_22233,Wishbringer,,,,Interactive fiction,,
dbpedia_64580,['dbpedia_64580'],,2021-01-01 00:00:00,Xbox Series X,Remedy Entertainment,dbpedia_64580,Alan Wake,,,,Action-adventure game,,
sales_3795,['sales_3795'],,2000-01-01 00:00:00,PlayStation,989 Sports,sales_3795,NBA ShootOut 2001,E,,71.0,Sports,0.0,Sony Computer Entertainment
dbpedia_39799,['dbpedia_39799'],,2006-01-01 00:00:00,Windows PC,Gameloft,dbpedia_39799,Uno,,Uno (card game),,Card game,,
dbpedia_40174,['dbpedia_40174'],,1995-01-01 00:00:00,Sega Game Gear,Visual Concepts,dbpedia_40174,MLBPA Baseball,,,,Sports game,,
dbpedia_5218,['dbpedia_5218'],,2010-01-01 00:00:00,PlayStation 3,Inland Productions,dbpedia_5218,List of Monster Jam video games,,,,Racing game,,
k04__fab__sales__dbpedia_5475,['k04__fab__sales__dbpedia_5475'],,,,Team,k04__fab__sales__dbpedia_5475,,,,,game video Puzzle,,
metacritic_14119,['metacritic_14119'],7.2,2016-01-01 00:00:00,Xbox One,Snow Castle Games,metacritic_14119,Earthlock: Festival of Magic,E10+,,66.0,"Role-Playing,General",,
k04__fab__sales__dbpedia_51926,['k04__fab__sales__dbpedia_51926'],,,,Games Bluepoint,k04__fab__sales__dbpedia_51926,,,,,Action-adventure,,
dbpedia_842,['dbpedia_842'],,,Wii,Digital Leisure,dbpedia_842,Texas Hold'em Tournament,,,,Card Game,,
metacritic_8406,['metacritic_8406'],6.7,2015-01-01 00:00:00,Windows PC,Cross-Product,metacritic_8406,Airscape: The Fall of Gravity,,,75.0,"Action,Platformer,2D",,
dbpedia_17563,['dbpedia_17563'],,2006-01-01 00:00:00,,Oberon Media,dbpedia_17563,Bejeweled 2,,Bejeweled (series),,Puzzle video game,,
dbpedia_47442,['dbpedia_47442'],,2015-01-01 00:00:00,Xbox One,"Point of View, Inc.",dbpedia_47442,Brunswick Pro Bowling,,,,Bowling,,
dbpedia_13868,['dbpedia_13868'],,2009-01-01 00:00:00,PlayStation 3,Arc System Works,dbpedia_13868,Guilty Gear X2 updated versions,,Guilty Gear,,Fighting game,,
dbpedia_10395,['dbpedia_10395'],,,PlayStation 4,Key (company),dbpedia_10395,Loopers,,,,Visual novel,,
dbpedia_39585,['dbpedia_39585'],,2004-01-01 00:00:00,Linux / SteamOS,Valve Corporation,dbpedia_39585,Half-Life 2: Deathmatch,,,,First-person shooter,,
dbpedia_49486,['dbpedia_49486'],,2008-01-01 00:00:00,Game Boy Color,Stainless Games,dbpedia_49486,Scrabble,,,,Strategy video game,,
dbpedia_29269,['dbpedia_29269'],,1984-01-01 00:00:00,Nintendo 3DS,Arika,dbpedia_29269,Excitebike,,,,Racing videogame,,
metacritic_4695,['metacritic_4695'],5.4,2020-01-01 00:00:00,Windows PC,EVC,metacritic_4695,Wintermoor Tactics Club,,,80.0,"Strategy,Turn-Based,Tactics",,
metacritic_17891,['metacritic_17891'],5.6,2021-01-01 00:00:00,Xbox Series X,"Focus Home Interactive,Streum On Studio",metacritic_17891,Necromunda: Hired Gun,M,,,"Action,Strategy,Turn-Based,Shooter,First-Person,Tactics,Arcade",,
dbpedia_63140,['dbpedia_63140'],,2004-01-01 00:00:00,PlayStation 2,Marvelous Interactive,dbpedia_63140,Harvest Moon: A Wonderful Life,,,,Role-playing video game,,
metacritic_277,['metacritic_277'],7.9,2007-01-01 00:00:00,Windows PC,Stardock,metacritic_277,Galactic Civilizations II: Dark Avatar,,,91.0,"Strategy,Turn-Based,Sci-Fi,Sci-Fi,4X",,
dbpedia_41684,['dbpedia_41684'],,1999-01-01 00:00:00,Windows PC,Gearbox Software,dbpedia_41684,Half-Life: Opposing Force,,Half-Life (series),,First-person shooter,,
k04__fab__sales__dbpedia_2697,['k04__fab__sales__dbpedia_2697'],,,,(company),k04__fab__sales__dbpedia_2697,,,,,Shoot up,,
dbpedia_53870,['dbpedia_53870'],,2010-01-01 00:00:00,PlayStation 2,Empire Interactive,dbpedia_53870,International Cricket Captain,,,,Sports game,,
metacritic_14794,['metacritic_14794'],6.1,2014-01-01 00:00:00,Windows PC,Pyrodactyl Games,metacritic_14794,Unrest,,,65.0,"General,Role-Playing,General",,
sales_2731,['sales_2731'],8.6,2004-01-01 00:00:00,PlayStation 2,Omega Force,sales_2731,Samurai Warriors: Xtreme Legends,T,,72.0,Action,0.0,Tecmo Koei
dbpedia_57930,['dbpedia_57930'],,2002-01-01 00:00:00,PlayStation,989 Studios,dbpedia_57930,NFL GameDay 2003,,,,Sports video game,,
dbpedia_1907,['dbpedia_1907'],,2013-01-01 00:00:00,Xbox One,Ice-Pick Lodge,dbpedia_1907,Knock-Knock,,,,Indie game,,
dbpedia_13629,['dbpedia_13629'],,2016-01-01 00:00:00,macOS,Gearbox Software,dbpedia_13629,Duke Nukem 3D,,,,First-person shooter,,
dbpedia_30692,['dbpedia_30692'],,2002-01-01 00:00:00,Windows PC,Atlus,dbpedia_30692,My Disney Kitchen,,,,Educational game,,
dbpedia_35812,['dbpedia_35812'],,2009-01-01 00:00:00,,Arc Developments,dbpedia_35812,Scrabble,,,,Strategy video game,,
dbpedia_40931,['dbpedia_40931'],,2007-01-01 00:00:00,PlayStation Portable (PSP),Racjin,dbpedia_40931,Bomberman Land (PSP),,Bomberman,,Party game,,
metacritic_13241,['metacritic_13241'],7.6,2007-01-01 00:00:00,Xbox 360,Juice Games,metacritic_13241,Juiced 2: Hot Import Nights,T,,68.0,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",,
k04__fab__sales__dbpedia_31700,['k04__fab__sales__dbpedia_31700'],,,,P-Studio,k04__fab__sales__dbpedia_31700,,,,,Fighting,,
dbpedia_88,['dbpedia_88'],,2002-01-01 00:00:00,Game Boy Advance,,dbpedia_88,Shin Megami Tensei II,,,,Role-playing video game,,
dbpedia_58404,['dbpedia_58404'],,1995-01-01 00:00:00,PlayStation,Ukiyotei,dbpedia_58404,Samurai Shodown III,,Samurai Shodown,,Fighting game,,
dbpedia_7176,['dbpedia_7176'],,1992-01-01 00:00:00,Sega Master System,Imagineering Inc.,dbpedia_7176,Home Alone,,,,Action game,,
dbpedia_13257,['dbpedia_13257'],,2013-01-01 00:00:00,Nintendo DS,TT Fusion,dbpedia_13257,Lego Star Wars: The Complete Saga,,Lego Star Wars (video game series),,Action-adventure game,,
dbpedia_14406,['dbpedia_14406'],,2006-01-01 00:00:00,Nintendo DS,Halfbrick,dbpedia_14406,Nicktoons: Battle for Volcano Island,,SpongeBob SquarePants video games,,Action-adventure game,,
sales_4109,['sales_4109'],6.8,2008-01-01 00:00:00,PlayStation 3,Toys for Bob,sales_4109,Madagascar: Escape 2 Africa,E10+,,58.0,,0.0,Activision
dbpedia_8683,['dbpedia_8683'],,2000-01-01 00:00:00,Nintendo 64,,dbpedia_8683,Cruis'n Exotica,,Cruis'n (series),,Racing,,
metacritic_15344,['metacritic_15344'],7.3,2012-01-01 00:00:00,Wii U,Broken Rules,metacritic_15344,Chasing Aurora,E,,64.0,"Action,Simulation,General,Flight,Flight,Combat",,
dbpedia_45372,['dbpedia_45372'],,2007-01-01 00:00:00,Windows PC,Square (video game company),dbpedia_45372,Final Fantasy II,,,,Role-playing video game,,
dbpedia_17217,['dbpedia_17217'],,2021-01-01 00:00:00,Nintendo Switch,Bandai Namco Studios,dbpedia_17217,New Pokémon Snap,,,,First-person shooter,,
metacritic_14934,['metacritic_14934'],6.3,2011-01-01 00:00:00,Xbox 360,MileStone Inc.,metacritic_14934,WRC 2: FIA World Rally Championship 2011,,,65.0,"Driving,Racing,Rally / Offroad",,
dbpedia_4557,['dbpedia_4557'],,1996-01-01 00:00:00,Windows PC,Rainbow Arts,dbpedia_4557,Earthworm Jim,,Earthworm Jim,,Shoot 'em up,,
dbpedia_9022,['dbpedia_9022'],,2010-01-01 00:00:00,,Rovio Entertainment,dbpedia_9022,Angry Birds,,,,,,
dbpedia_53831,['dbpedia_53831'],,2007-01-01 00:00:00,PlayStation 3,Fun Labs,dbpedia_53831,Cabela's Big Game Hunter,,,,Hunting,,
dbpedia_25750,['dbpedia_25750'],,1994-01-01 00:00:00,Xbox,Eutechnyx,dbpedia_25750,Micro Machines,,Micro Machines (video game series),,Racing video game,,
dbpedia_64401,['dbpedia_64401'],,2020-01-01 00:00:00,,Disney Interactive,dbpedia_64401,Star Wars Commander,,,,Strategy video game,,
sales_7079,['sales_7079'],5.6,2015-01-01 00:00:00,Nintendo 3DS,"Prope, Kadokawa",sales_7079,Rodea the Sky Soldier,E10+,,45.0,Action,0.0,Nippon Ichi Software
dbpedia_64452,['dbpedia_64452'],,2018-01-01 00:00:00,Oculus Rift S,Studio Wildcard,dbpedia_64452,Ark Park,,,,Virtual reality,,
dbpedia_64518,['dbpedia_64518'],,2018-01-01 00:00:00,Nintendo 3DS,Arzest,dbpedia_64518,Mario & Luigi: Bowser's Inside Story,,List of Mario role-playing games,,,,
metacritic_10674,['metacritic_10674'],6.0,2002-01-01 00:00:00,Game Boy Advance,Crawfish Interactive,metacritic_10674,Ballistic: Ecks vs. Sever II,T,,72.0,"Action,Shooter,First-Person,Sci-Fi",,
dbpedia_33706,['dbpedia_33706'],,2018-01-01 00:00:00,Windows PC,Thing Trunk,dbpedia_33706,Book of Demons,,,,Hack and slash,,
metacritic_15164,['metacritic_15164'],5.5,2018-01-01 00:00:00,PlayStation 4,BlitWorks,metacritic_15164,Kerbal Space Program: Enhanced Edition,E,,64.0,"Simulation,Space,Combat,Civilian",,
metacritic_11751,['metacritic_11751'],7.7,2017-01-01 00:00:00,PlayStation 4,Capcom,metacritic_11751,Resident Evil: Revelations,M,,70.0,"Action Adventure,Survival",,
metacritic_4585,['metacritic_4585'],7.2,2019-01-01 00:00:00,Nintendo Switch,Square Enix,metacritic_4585,Final Fantasy VIII Remastered,T,,80.0,"Role-Playing,Japanese-Style",,
metacritic_1120,['metacritic_1120'],8.2,2021-01-01 00:00:00,Xbox Series X,Io Interactive,metacritic_1120,Hitman 3,M,,87.0,"Action Adventure,General",,
dbpedia_19747,['dbpedia_19747'],,1992-01-01 00:00:00,Super Nintendo (SNES),Koei,dbpedia_19747,Romance of the Three Kingdoms III: Dragon of Destiny,,Romance of the Three Kingdoms (video game series),,Turn-based strategy,,
metacritic_11848,['metacritic_11848'],6.5,2010-01-01 00:00:00,Nintendo DS,Genius Sonority Inc.,metacritic_11848,100 Classic Books,,,70.0,"Miscellaneous,General,Application",,
metacritic_2807,['metacritic_2807'],7.8,2005-01-01 00:00:00,Nintendo DS,Nintendo,metacritic_2807,Nintendogs: Chihuahua & Friends,E,,83.0,,,
dbpedia_6580,['dbpedia_6580'],,2009-01-01 00:00:00,Windows PC,Sports Interactive,dbpedia_6580,Football Manager Live,,,,Sports,,
dbpedia_1205,['dbpedia_1205'],,1995-01-01 00:00:00,,Koei,dbpedia_1205,Emit,,,,Adventure game,,
k04__fab__sales__dbpedia_22235,['k04__fab__sales__dbpedia_22235'],,,,EPD Nintendo,k04__fab__sales__dbpedia_22235,,,,,Metroidvania,,
metacritic_8951,['metacritic_8951'],7.7,,Xbox 360,Tri-Ace,metacritic_8951,Resonance of Fate,T,,74.0,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",,
dbpedia_660,['dbpedia_660'],,2020-01-01 00:00:00,Linux / SteamOS,Bloober Team,dbpedia_660,Observer,,,,Psychological horror game,,
dbpedia_6222,['dbpedia_6222'],,2017-01-01 00:00:00,Wii U,Telltale Games,dbpedia_6222,Minecraft: Story Mode,,,,Point-and-click,,
metacritic_15229,['metacritic_15229'],8.4,2003-01-01 00:00:00,Windows PC,Black Cactus,metacritic_15229,Warrior Kings: Battles,T,,64.0,,,
dbpedia_4952,['dbpedia_4952'],,1991-01-01 00:00:00,,,dbpedia_4952,Gain Ground,,,,Strategy video game,,
dbpedia_55750,['dbpedia_55750'],,1980-01-01 00:00:00,,Namco,dbpedia_55750,Rally-X,,,,List of maze video games,,
metacritic_20249,['metacritic_20249'],7.4,2006-01-01 00:00:00,Nintendo DS,"Skyworks Technologies,SkyRiver Studios",metacritic_20249,March of the Penguins,E,,34.0,"Puzzle,Action,General,General",,
sales_6713,['sales_6713'],,2008-01-01 00:00:00,Nintendo DS,Ubisoft,sales_6713,Real Soccer 2009,,,70.0,Sports,0.0,Ubisoft
metacritic_15921,['metacritic_15921'],2.8,2018-01-01 00:00:00,Windows PC,NVYVE Studios,metacritic_15921,HYPERGUN,,,62.0,"Action,Shooter,First-Person,Arcade",,
metacritic_6337,['metacritic_6337'],7.1,2019-01-01 00:00:00,PlayStation 4,,metacritic_6337,The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys,,,78.0,"Adventure,Point-and-Click",,
sales_7682,['sales_7682'],7.0,,PlayStation 2,WideScreen Games,sales_7682,Pirates: Legend of the Black Buccaneer,T,,42.0,Adventure,0.0,10TACLE Studios
dbpedia_18721,['dbpedia_18721'],,2014-01-01 00:00:00,Wii U,WayForward,dbpedia_18721,Transformers: Rise of the Dark Spark,,,,Role-playing video game,,
dbpedia_31798,['dbpedia_31798'],,2003-01-01 00:00:00,Game Boy Color,Enix,dbpedia_31798,List of Saiyuki video games,,,,Card game,,
dbpedia_26021,['dbpedia_26021'],,2011-01-01 00:00:00,Nintendo GameCube,Red Entertainment,dbpedia_26021,Tengai Makyō II: Manji Maru,,,,Role-playing video game,,
dbpedia_20587,['dbpedia_20587'],,2005-01-01 00:00:00,Wii U,Sega development studios,dbpedia_20587,Yakuza,,Yakuza (series),,Action-adventure,,
dbpedia_46419,['dbpedia_46419'],,2013-01-01 00:00:00,macOS,Crows Crows Crows,dbpedia_46419,The Stanley Parable,,,,Interactive story,,
dbpedia_30184,['dbpedia_30184'],,2009-01-01 00:00:00,Nintendo Switch,Gameloft,dbpedia_30184,Uno,,Uno (card game),,Card game,,
dbpedia_20655,['dbpedia_20655'],,1994-01-01 00:00:00,,Eurocom,dbpedia_20655,The Jungle Book,,,,Platform game,,
dbpedia_63230,['dbpedia_63230'],,1987-01-01 00:00:00,Nintendo Entertainment System (NES),Toaplan,dbpedia_63230,Twin Cobra,,Tiger-Heli,,Vertically scrolling shooter,,
metacritic_966,['metacritic_966'],8.2,2010-01-01 00:00:00,Windows PC,Team Meat,metacritic_966,Super Meat Boy,T,,87.0,,,
dbpedia_8581,['dbpedia_8581'],,2012-01-01 00:00:00,,Ubisoft Pune,dbpedia_8581,Just Dance 4,,,,Rhythm game,,
dbpedia_36292,['dbpedia_36292'],,1986-01-01 00:00:00,,Compile (company),dbpedia_36292,Ghostbusters,,,,Action game,,
dbpedia_30798,['dbpedia_30798'],,2010-01-01 00:00:00,PlayStation 3,Kojima Productions,dbpedia_30798,Castlevania: Lords of Shadow,,,,Action-adventure game,,
sales_1092,['sales_1092'],,2014-01-01 00:00:00,Wii U,Nintendo EAD Tokyo,sales_1092,Captain Toad: Treasure Tracker,E,,81.0,Puzzle,1.0,Nintendo
sales_4286,['sales_4286'],,2005-01-01 00:00:00,Xbox,High Moon Studios,sales_4286,Darkwatch,M,,75.0,Shooter,0.0,Ubisoft
dbpedia_10233,['dbpedia_10233'],,1985-01-01 00:00:00,,Activision,dbpedia_10233,Little Computer People,,,,Social simulation game,,
dbpedia_48550,['dbpedia_48550'],,1991-01-01 00:00:00,,Nihon Falcom,dbpedia_48550,Dragon Slayer: The Legend of Heroes,,,,,,
dbpedia_60175,['dbpedia_60175'],,1985-01-01 00:00:00,PlayStation,Capcom,dbpedia_60175,Gun.Smoke,,,,Run-and-gun shooter,,
k04__fab__sales__dbpedia_44481,['k04__fab__sales__dbpedia_44481'],,,,BioWare,k04__fab__sales__dbpedia_44481,,,,,Third-person,,
dbpedia_57881,['dbpedia_57881'],,,,Interactive Television Entertainment,dbpedia_57881,Hugo,,,,Action game,,
dbpedia_8308,['dbpedia_8308'],,2002-01-01 00:00:00,PlayStation,Tantalus Interactive,dbpedia_8308,ATV: Quad Power Racing,,,,Racing video game,,
dbpedia_57394,['dbpedia_57394'],,1998-01-01 00:00:00,,Sculptured Software,dbpedia_57394,Risk,,,,Turn-based strategy,,
metacritic_8705,['metacritic_8705'],7.7,2015-01-01 00:00:00,Windows PC,Behold Studios,metacritic_8705,Chroma Squad,,,75.0,"Strategy,Turn-Based,Tactics",,
metacritic_6662,['metacritic_6662'],8.0,2013-01-01 00:00:00,Windows PC,Logic Artists,metacritic_6662,Expeditions: Conquistador,,,77.0,"Role-Playing,General,General",,
sales_3733,['sales_3733'],,2002-01-01 00:00:00,Game Boy Advance,Konami,sales_3733,Motocross Maniacs Advance,E,,69.0,Racing,0.0,Konami Digital Entertainment
dbpedia_11256,['dbpedia_11256'],,2004-01-01 00:00:00,,Sega,dbpedia_11256,Pocket Kingdom: Own the World,,,,MMORPG,,
dbpedia_9693,['dbpedia_9693'],,2006-01-01 00:00:00,Nintendo Switch,Nippon Ichi Software,dbpedia_9693,Disgaea: Hour of Darkness,,,,Tactical role-playing game,,
sales_776,['sales_776'],8.0,2008-01-01 00:00:00,Nintendo DS,Vicarious Visions,sales_776,Guitar Hero: On Tour Decades,E10+,,72.0,Misc,1.0,Activision
dbpedia_21708,['dbpedia_21708'],,2005-01-01 00:00:00,Nintendo GameCube,FarSight Studios,dbpedia_21708,Pinball Hall of Fame: The Gottlieb Collection,,,,Pinball,,
dbpedia_21371,['dbpedia_21371'],,2021-01-01 00:00:00,PlayStation 4,Remedy Entertainment,dbpedia_21371,Alan Wake,,,,Third-person shooter,,
k04__fab__sales__dbpedia_24598,['k04__fab__sales__dbpedia_24598'],,,,Projekt CD,k04__fab__sales__dbpedia_24598,,,,,game Action-adventure,,
metacritic_19831,['metacritic_19831'],6.7,2007-01-01 00:00:00,Xbox 360,Red Storm Entertainment,metacritic_19831,America's Army: True Soldiers,,,43.0,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",,
dbpedia_13618,['dbpedia_13618'],,2006-01-01 00:00:00,Windows PC,PlayFirst,dbpedia_13618,Diner Dash 2: Restaurant Rescue,,Diner Dash,,Simulation game,,
dbpedia_37138,['dbpedia_37138'],,2005-01-01 00:00:00,,WayForward,dbpedia_37138,The SpongeBob SquarePants Movie,,SpongeBob SquarePants video games,,Platform game,,
metacritic_19598,['metacritic_19598'],7.3,2007-01-01 00:00:00,Nintendo DS,,metacritic_19598,Inuyasha: Secret of the Divine Jewel,E10+,,46.0,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",,
dbpedia_20118,['dbpedia_20118'],,2019-01-01 00:00:00,PlayStation 2,Key (company),dbpedia_20118,Clannad,,,,Visual novel,,
dbpedia_57711,['dbpedia_57711'],,2006-01-01 00:00:00,Sega Saturn,Sega AM3,dbpedia_57711,Last Bronx,,,,Fighting game,,
dbpedia_14407,['dbpedia_14407'],,2009-01-01 00:00:00,PlayStation Portable (PSP),N-Space,dbpedia_14407,Marvel: Ultimate Alliance 2,,,,Action role-playing,,
dbpedia_7660,['dbpedia_7660'],,2009-01-01 00:00:00,Xbox 360,Arc System Works,dbpedia_7660,Guilty Gear X2 updated versions,,,,Fighting game,,
metacritic_17667,['metacritic_17667'],1.2,2011-01-01 00:00:00,Nintendo DS,n-Space,metacritic_17667,Call of Duty: Modern Warfare 3 - Defiance,T,,57.0,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",,
sales_5173,['sales_5173'],8.2,2008-01-01 00:00:00,PlayStation 2,Flight-Plan,sales_5173,Eternal Poison,T,,65.0,Role-Playing,0.0,Banpresto
metacritic_14529,['metacritic_14529'],5.8,2010-01-01 00:00:00,Windows PC,Nixxes Software,metacritic_14529,Kane & Lynch 2: Dog Days,M,,66.0,"Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade",,
dbpedia_9874,['dbpedia_9874'],,2015-01-01 00:00:00,macOS,Trilobyte (company),dbpedia_9874,The 7th Guest,,,,Interactive movie,,
dbpedia_51484,['dbpedia_51484'],,1992-01-01 00:00:00,Super Nintendo (SNES),Technology and Entertainment Software,dbpedia_51484,True Golf Classics: Waialae Country Club,,,,Sports game,,
metacritic_2966,['metacritic_2966'],7.6,2018-01-01 00:00:00,Xbox One,Villa Gorilla,metacritic_2966,Yoku's Island Express,E10+,,83.0,"Action,Pinball",,
dbpedia_12467,['dbpedia_12467'],,2001-01-01 00:00:00,,Ocean Software,dbpedia_12467,The Addams Family (video game series),,,,Adventure game,,
sales_1807,['sales_1807'],8.0,2012-01-01 00:00:00,Nintendo 3DS,syn Sophia,sales_1807,Style Savvy: Trendsetters,E,,76.0,Simulation,0.0,Nintendo
dbpedia_7645,['dbpedia_7645'],,2009-01-01 00:00:00,iOS (iPhone),5pb.,dbpedia_7645,Memories Off 6: T-wave,,Memories Off,,Visual novel,,
dbpedia_35639,['dbpedia_35639'],,2010-01-01 00:00:00,PlayStation Portable (PSP),Wicked Witch Software,dbpedia_35639,AFL Challenge,,AFL (video game series),,Sports video game,,
dbpedia_29588,['dbpedia_29588'],,2002-01-01 00:00:00,Sega Dreamcast,Spike Chunsoft,dbpedia_29588,List of Fire Pro Wrestling games,,Fire Pro Wrestling,,Fighting game,,
dbpedia_5141,['dbpedia_5141'],,2002-01-01 00:00:00,,THQ,dbpedia_5141,MotoGP: Ultimate Racing Technology,,,,,,
dbpedia_50584,['dbpedia_50584'],,2008-01-01 00:00:00,Windows PC,Noise Factory,dbpedia_50584,Metal Slug 7,,,,Shoot 'em up,,
dbpedia_20174,['dbpedia_20174'],,2005-01-01 00:00:00,PlayStation 2,"GREE, Inc.",dbpedia_20174,Naruto: Ultimate Ninja,,,,Adventure game,,
metacritic_8950,['metacritic_8950'],8.0,2014-01-01 00:00:00,Wii U,Mobot Studios LLC,metacritic_8950,Paper Monsters Recut,E,,74.0,"Action,Platformer,2D",,
dbpedia_25747,['dbpedia_25747'],,2006-01-01 00:00:00,,Capcom,dbpedia_25747,Devil May Cry 3: Dante's Awakening,,Devil May Cry,,Hack and slash,,
dbpedia_4294,['dbpedia_4294'],,2009-01-01 00:00:00,,PopCap Games,dbpedia_4294,Peggle,,Peggle (series),,,,
dbpedia_11368,['dbpedia_11368'],,2011-01-01 00:00:00,Wii U,Vicarious Visions,dbpedia_11368,Skylanders: Spyro's Adventure,,Skylanders,,Platform game,,
dbpedia_17518,['dbpedia_17518'],,2019-01-01 00:00:00,PlayStation 4,RedLynx,dbpedia_17518,Trials Rising,,,,Racing game,,
