silver_cluster_id,pipe_cluster_id,type,title,publication_year,journal,volume,issue,first_page,last_page,referenced_works_count,n_attributes_correct,fully_correct
crossref-37696+dblp-57609+open_alex-39812,crossref-37696,True,True,True,True,True,,True,True,True,8,True
crossref-37697+dblp-55967,crossref-37697,True,False,True,False,False,True,True,True,True,6,False
crossref-37698+dblp-56193,crossref-37698,True,True,True,False,False,True,True,True,True,7,False
crossref-37699+dblp-52475+open_alex-28837,crossref-37699,True,True,True,True,True,,True,True,True,8,True
crossref-37700+dblp-52520+open_alex-40000,crossref-37700,True,True,True,True,True,,True,True,True,8,True
crossref-37701+dblp-28240+open_alex-22461,crossref-37701,True,True,True,True,True,,True,True,True,8,True
crossref-37702+dblp-49776+open_alex-09452,crossref-37702,True,True,True,True,True,,True,True,True,8,True
crossref-37704+dblp-38992+open_alex-33054,crossref-37704,True,True,True,True,True,,True,True,True,8,True
crossref-37705+dblp-49681+open_alex-34427,crossref-37705,True,True,True,True,True,,True,True,True,8,True
crossref-37706+dblp-46325+open_alex-42713,crossref-37706,True,True,True,True,True,True,True,True,True,9,True
crossref-37707+dblp-51977+open_alex-27247,crossref-37707,True,True,True,True,True,,True,True,True,8,True
crossref-37710+dblp-20680+open_alex-42684,crossref-37710,True,True,True,True,True,,True,True,True,8,True
crossref-37711+dblp-52437+open_alex-37139,crossref-37711,True,True,True,True,True,,True,True,True,8,True
crossref-37713+dblp-54722+open_alex-27349,crossref-37713,True,True,True,True,True,True,True,True,True,9,True
crossref-37714+dblp-47536+open_alex-33570,crossref-37714,True,True,True,True,True,,True,True,True,8,True
crossref-37715+dblp-21639+open_alex-38496,crossref-37715,True,True,True,True,True,True,True,True,True,9,True
crossref-37716+dblp-37381+open_alex-24116,crossref-37716,True,True,True,True,True,,True,True,True,8,True
crossref-37717+dblp-54941+open_alex-35107,crossref-37717,True,False,True,False,True,,True,True,True,6,False
crossref-37718+dblp-60013+open_alex-39062,crossref-37718,True,True,True,True,True,,True,True,True,8,True
crossref-37719+dblp-27832+open_alex-42444,crossref-37719,True,True,True,True,True,,True,True,True,8,True
crossref-37720+dblp-59081+open_alex-25996,crossref-37720,True,True,True,True,True,,True,True,True,8,True
crossref-37722+dblp-56831+open_alex-20816,crossref-37722,True,True,True,True,True,,True,True,True,8,True
crossref-37724+dblp-42418+open_alex-33523,crossref-37724,True,True,True,True,True,,True,True,True,8,True
crossref-37725+dblp-49703+open_alex-01614,crossref-37725,True,True,True,True,True,,True,True,True,8,True
crossref-37726+dblp-29140+open_alex-33088,crossref-37726,True,True,True,True,True,,True,True,True,8,True
crossref-37727+dblp-49764+open_alex-38486,crossref-37727,True,True,True,True,True,,True,True,True,8,True
crossref-37729+dblp-55181+open_alex-24767,crossref-37729,True,True,True,True,True,,True,True,True,8,True
crossref-37730+dblp-19896+open_alex-37758,crossref-37730,True,True,True,True,True,True,True,True,True,9,True
crossref-37731+dblp-45378+open_alex-38432,crossref-37731,True,False,True,True,True,,True,True,True,7,False
crossref-37732+dblp-55121,crossref-37732,True,True,False,False,False,,True,True,True,5,False
crossref-37734+dblp-42155+open_alex-27354,crossref-37734,True,True,True,True,True,,True,True,True,8,True
crossref-37735+dblp-31916+open_alex-01285,dblp-31916,True,False,True,False,True,True,False,False,False,4,False
crossref-37736+dblp-15826+open_alex-42478,crossref-37736,True,True,True,True,True,,True,True,True,8,True
crossref-37738+dblp-27514+open_alex-27692,crossref-37738,True,True,True,True,True,,True,True,True,8,True
crossref-37741+dblp-20447+open_alex-35834,crossref-37741,True,True,True,True,True,,True,True,True,8,True
crossref-37742+dblp-49689+open_alex-07749,crossref-37742,True,False,True,True,True,,True,True,True,7,False
crossref-37744+dblp-48056+open_alex-15564,crossref-37744,True,False,True,True,True,,True,True,True,7,False
crossref-37745+dblp-18039+open_alex-38364,crossref-37745,True,True,True,True,True,,True,True,True,8,True
crossref-37746+dblp-25716+open_alex-30768,crossref-37746,True,True,True,True,True,,True,True,True,8,True
crossref-37748+dblp-42261+open_alex-37712,crossref-37748,True,True,True,True,True,,True,True,True,8,True
crossref-37749+dblp-50461+open_alex-33664,crossref-37749,True,True,True,True,True,,True,True,True,8,True
crossref-37750+dblp-46520+open_alex-34635,crossref-37750,True,True,True,True,True,True,True,True,True,9,True
crossref-37751+dblp-21608+open_alex-32612,crossref-37751,True,True,True,True,True,True,True,True,True,9,True
crossref-37752+dblp-51955+open_alex-21553,crossref-37752,True,True,True,True,True,,True,True,True,8,True
crossref-37753+dblp-25942+open_alex-32492,crossref-37753,True,True,True,True,True,True,True,True,True,9,True
crossref-37754+dblp-46342+open_alex-37718,crossref-37754,True,True,True,True,True,True,True,True,True,9,True
crossref-37755+dblp-45042+open_alex-17293,crossref-37755,True,False,True,True,True,,True,True,True,7,False
crossref-37756+dblp-26029+open_alex-31653,crossref-37756,True,True,True,False,True,,True,True,True,7,False
crossref-37757+dblp-19153+open_alex-29454,crossref-37757,True,True,True,True,True,,True,True,True,8,True
crossref-37759+dblp-27675+open_alex-35926,crossref-37759,True,False,True,True,True,,True,True,True,7,False
crossref-37761+dblp-45728+open_alex-36978,crossref-37761,True,True,True,True,True,,True,True,True,8,True
crossref-37762+dblp-57122,crossref-37762,True,False,True,False,False,,True,True,True,5,False
crossref-37763+dblp-37707+open_alex-14503,crossref-37763,True,True,True,True,True,,True,True,True,8,True
crossref-37764+dblp-55354+open_alex-40745,crossref-37764,True,False,True,True,True,True,True,True,True,8,False
crossref-37766+dblp-27139+open_alex-30739,crossref-37766,True,False,True,True,True,,True,True,True,7,False
crossref-37767+dblp-45797+open_alex-35988,crossref-37767,True,False,True,True,True,,True,True,True,7,False
crossref-37768+dblp-49759+open_alex-41264,crossref-37768,True,True,True,True,True,,True,True,True,8,True
crossref-37770+dblp-42151+open_alex-30228,crossref-37770,True,True,True,True,True,,True,True,True,8,True
crossref-37771+dblp-23878+open_alex-22480,crossref-37771,True,True,True,True,True,,True,True,True,8,True
crossref-37773+dblp-27391+open_alex-21915,crossref-37773,True,True,True,True,True,,True,True,True,8,True
crossref-37774+dblp-46486+open_alex-33662,crossref-37774,True,True,True,True,True,True,True,True,True,9,True
crossref-37776+dblp-18479+open_alex-23160,crossref-37776,True,True,True,True,True,,True,True,True,8,True
crossref-37777+dblp-45388+open_alex-37587,crossref-37777,True,False,True,True,True,,True,True,True,7,False
crossref-37778+dblp-40364+open_alex-21367,crossref-37778,True,True,True,True,True,,True,True,True,8,True
crossref-37779+dblp-46544+open_alex-23193,crossref-37779,True,True,True,True,True,True,True,True,True,9,True
crossref-37780+dblp-55300+open_alex-42914,crossref-37780,True,True,True,True,True,True,True,True,True,9,True
crossref-37781+dblp-41041+open_alex-28457,crossref-37781,True,False,True,True,True,True,True,True,True,8,False
crossref-37782+dblp-57044+open_alex-08021,dblp-57044,True,True,False,False,True,True,False,False,False,4,False
crossref-37784+dblp-30845+open_alex-37228,crossref-37784,True,True,True,True,True,True,True,True,True,9,True
crossref-37785+dblp-29674+open_alex-48034,crossref-37785,True,False,True,False,False,False,True,True,True,5,False
crossref-37786+dblp-55312+open_alex-31402,crossref-37786,True,False,True,True,True,True,True,True,True,8,False
crossref-37787+dblp-17392+open_alex-54999,crossref-37787,True,False,False,False,True,False,True,True,True,5,False
crossref-37788+dblp-35387+open_alex-35031,crossref-37788,True,True,True,True,True,True,True,True,True,9,True
crossref-37789+dblp-40993+open_alex-30032,crossref-37789,True,False,True,True,True,True,True,True,True,8,False
crossref-37790+dblp-60502+open_alex-33162,crossref-37790,True,True,True,True,True,True,True,True,True,9,True
crossref-37791+dblp-55329+open_alex-40936,crossref-37791,True,True,True,True,True,True,True,True,True,9,True
crossref-37796+dblp-33295+open_alex-41959,crossref-37796,True,True,True,True,True,True,True,True,True,9,True
crossref-37797+dblp-53900+open_alex-32055,crossref-37797,True,False,True,True,True,True,,,True,6,False
crossref-37798+dblp-07652+open_alex-41939,crossref-37798,True,False,True,,,,True,True,True,5,False
crossref-37799+dblp-07499+open_alex-29278,crossref-37799,True,False,True,,,,True,True,True,5,False
crossref-37800+dblp-07492+open_alex-40128,crossref-37800,True,False,True,,,,True,True,True,5,False
crossref-37801+dblp-33811+open_alex-37226,crossref-37801,True,True,True,True,True,True,True,True,True,9,True
crossref-37802+dblp-07609+open_alex-37846,crossref-37802,True,True,True,,,,True,True,True,6,True
crossref-37803+dblp-07614+open_alex-42911,crossref-37803,True,True,True,,,,True,True,True,6,True
crossref-37805+dblp-09920,crossref-37805,True,False,True,,,,True,True,True,5,False
crossref-37807+dblp-07593+open_alex-27265,crossref-37807,True,True,True,,,,True,True,True,6,True
crossref-37808+dblp-07631+open_alex-32043,crossref-37808,True,True,True,,,,True,True,True,6,True
crossref-37809+dblp-07539+open_alex-42952,crossref-37809,True,False,True,,,,True,True,True,5,False
crossref-37812+dblp-09758+open_alex-27233,dblp-09758,True,False,True,,,,False,False,False,2,False
crossref-37814+dblp-07528+open_alex-21577,crossref-37814,True,True,True,,,,True,True,True,6,True
crossref-37816+dblp-07655+open_alex-28669,crossref-37816,True,True,True,,,,True,True,True,6,True
crossref-37817+dblp-07632+open_alex-23644,crossref-37817,True,False,True,,,,True,True,True,5,False
crossref-37818+dblp-07611+open_alex-36061,crossref-37818,True,False,True,,,,True,True,True,5,False
crossref-37819+dblp-07532+open_alex-40132,crossref-37819,True,False,True,,,,True,True,True,5,False
crossref-37820+dblp-07557+open_alex-37859,crossref-37820,True,True,True,,,,True,True,True,6,True
crossref-37821+dblp-07639+open_alex-25850,crossref-37821,True,True,True,,,,True,True,True,6,True
crossref-37822+dblp-07498+open_alex-34062,crossref-37822,True,True,True,,,,True,True,True,6,True
crossref-37823+dblp-07667+open_alex-28668,crossref-37823,True,False,True,,,,True,True,True,5,False
crossref-37824+dblp-07656+open_alex-37871,crossref-37824,True,True,True,,,,True,True,True,6,True
crossref-37825+dblp-07677+open_alex-30559,crossref-37825,True,False,True,,,,True,True,True,5,False
crossref-37826+dblp-11817,crossref-37826,True,False,True,,,,True,True,True,5,False
crossref-37827+dblp-07657+open_alex-42874,crossref-37827,True,True,True,,,,True,True,True,6,True
crossref-37828+dblp-07533+open_alex-26378,crossref-37828,True,False,True,,,,True,True,True,5,False
crossref-37831+dblp-30313+open_alex-37238,crossref-37831,True,True,True,True,True,,True,True,True,8,True
crossref-37832+dblp-07450+open_alex-22989,crossref-37832,True,False,True,,,,True,True,True,5,False
crossref-37833+dblp-07475+open_alex-37875,crossref-37833,True,False,True,,,,True,True,True,5,False
crossref-37834+dblp-07553+open_alex-37203,crossref-37834,True,True,True,,,,True,True,True,6,True
crossref-37835+dblp-07491+open_alex-34066,crossref-37835,True,True,True,,,,True,True,True,6,True
crossref-37836+dblp-07460+open_alex-15040,crossref-37836,True,False,True,False,False,False,True,True,True,5,False
crossref-37838+dblp-07625+open_alex-31728,crossref-37838,True,False,True,,,,True,True,True,5,False
crossref-37839+dblp-34402+open_alex-25534,crossref-37839,True,False,True,True,True,True,True,True,True,8,False
crossref-37840+dblp-07644+open_alex-31413,crossref-37840,True,True,True,,,,True,True,True,6,True
crossref-37841+dblp-07629+open_alex-33181,crossref-37841,True,True,True,,,,True,True,True,6,True
crossref-37842+dblp-07645+open_alex-39324,crossref-37842,True,True,True,,,,True,True,True,6,True
crossref-37844+dblp-07530+open_alex-34534,crossref-37844,True,False,True,,,,True,True,True,5,False
crossref-37846+dblp-07674+open_alex-29738,crossref-37846,True,False,True,,,,True,True,True,5,False
crossref-37847+dblp-20952+open_alex-29071,crossref-37847,True,False,True,True,True,True,True,True,True,8,False
crossref-37848+dblp-07680+open_alex-37837,crossref-37848,True,True,True,,,,True,True,True,6,True
crossref-37849+dblp-34650+open_alex-42946,crossref-37849,True,True,True,True,True,True,True,True,True,9,True
crossref-37850+dblp-07649+open_alex-23255,crossref-37850,True,False,True,,,,True,True,True,5,False
crossref-37851+dblp-07464+open_alex-24408,crossref-37851,True,False,True,,,,True,True,True,5,False
crossref-37852+dblp-07541+open_alex-43837,crossref-37852,True,False,True,,,,True,True,True,5,False
crossref-37853+dblp-07519+open_alex-33180,crossref-37853,True,False,True,,,,True,True,True,5,False
crossref-37854+dblp-07590+open_alex-33598,crossref-37854,True,False,True,,,,True,True,True,5,False
crossref-37855+dblp-07653+open_alex-40111,crossref-37855,True,False,True,,,,True,True,True,5,False
crossref-37856+dblp-07610+open_alex-41946,crossref-37856,True,False,True,,,,True,True,True,5,False
crossref-37857+dblp-07623+open_alex-32406,crossref-37857,True,False,True,,,,True,True,True,5,False
crossref-37858+dblp-11682+open_alex-21458,crossref-31945,True,False,True,,,,False,False,False,2,False
crossref-37859+dblp-07486+open_alex-30820,crossref-37859,True,False,True,,,,True,True,True,5,False
crossref-37860+dblp-07628+open_alex-37216,crossref-37860,True,True,True,,,,True,True,True,6,True
crossref-37862+dblp-07487+open_alex-36572,crossref-37862,True,True,True,,,,True,True,True,6,True
crossref-37863+dblp-07458+open_alex-26742,crossref-37863,True,True,True,,,,True,True,True,6,True
crossref-37864+dblp-07525+open_alex-22530,crossref-37864,True,False,True,,,,True,True,True,5,False
crossref-37865+dblp-07617+open_alex-26266,crossref-37865,True,True,True,,,,True,True,True,6,True
crossref-37866+dblp-07535+open_alex-35040,crossref-37866,True,False,True,,,,True,True,True,5,False
crossref-37867+dblp-07615+open_alex-26741,crossref-37867,True,True,True,,,,True,True,True,6,True
crossref-37868+dblp-07665+open_alex-22105,crossref-37868,True,False,True,,,,True,True,True,5,False
crossref-37869+dblp-33084+open_alex-30286,crossref-37869,True,True,True,True,True,True,True,True,True,9,True
crossref-37870+dblp-07565+open_alex-36052,crossref-37870,True,True,True,,,,True,True,True,6,True
crossref-37871+dblp-07482+open_alex-41916,crossref-37871,True,False,True,,,,True,True,True,5,False
crossref-37873+dblp-07558+open_alex-22889,crossref-37873,True,False,True,,,,True,True,True,5,False
crossref-37874+dblp-07624+open_alex-22279,crossref-37874,True,True,True,,,,True,True,True,6,True
crossref-37876+dblp-07534+open_alex-42900,crossref-37876,True,True,True,,,,True,True,True,6,True
crossref-37877+dblp-07529+open_alex-37847,crossref-37877,True,False,True,,,,True,True,True,5,False
crossref-37878+dblp-07666+open_alex-40098,crossref-37878,True,True,True,,,,True,True,True,6,True
crossref-37879+dblp-07455+open_alex-22373,crossref-37879,True,False,True,,,,True,True,True,5,False
crossref-37880+dblp-07618+open_alex-28860,crossref-37880,True,True,True,,,,True,True,True,6,True
crossref-37881+dblp-07474+open_alex-24407,crossref-37881,True,False,True,,,,True,True,True,5,False
crossref-37882+dblp-33800+open_alex-35041,crossref-37882,True,True,True,True,True,True,True,True,True,9,True
crossref-37883+dblp-33511+open_alex-40943,crossref-37883,True,True,True,True,True,True,True,True,True,9,True
crossref-37884+dblp-07575+open_alex-28453,crossref-37884,True,False,True,,,,True,True,True,5,False
crossref-37886+dblp-07658+open_alex-29275,crossref-37886,True,False,True,,,,True,True,True,5,False
