id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,Attribute_11
sales_5090,Guilty Gear X2 #Reload,2004-01-01 00:00:00,Arc System Works,Zoo Digital Publishing,Xbox,Figbting,86.0,7.6,T,0
sales_5092,Soldier of Fortune: Payback,2007-01-01 00:00:00,Cauldron Ltd.,ATVI,PlayStation 3,Shooter,50.0,5.4,M,0
sales_5094,MLB SlugFest 20-03,2002-01-01 00:00:00,Gratuitous Games,Midway Games,Nintendo GameCube,Sports,80.0,,E,o
sales_5095,Tiger Woods PGA Tour,2004-01-01 00:00:00,,Electronic Arts,Nintendo DS,Sports,64.0,7.4,E,0
sales_5096,Grabbed by the Ghoulies,,Rare Ltd.,Microsoft Studios Game,,Action,66.0,7.3,E,0
sales_5098,Shadow Hearts: From The New World,2005-01-01 00:00:00,Nautilus,Ghostlight,PlayStation 2,Role-Playing,76.0,8.2,,o
sales_5099,Rayman Raving Rabbids,2007-01-01 00:00:00,Ubisoft Bulgaria,Ubisoft,Nintendo DS,Misc,56.0,6.1,E,0
sales_5100,Terraria,2011-01-01 00:00:00,Re-Logic,Unknown,Windows PC,Action,83.0,8.5,T,
sales_5101,Barbarian,2002-01-01 00:00:00,Saffire,Titus,,Fighting,63.0,,T,
sales_5102,L.A. Rush,,Midway,Midway Games,Xbox,Racing,59.0,3.0,T,0
sales_5103,Rubik's World,2008-01-01 00:00:00,Tribes,,Wii,Puzzle,64.0,,E,0
sales_5105,QuickSpot,2006-01-01 00:00:00,Namco,Namco Games Bandai,,Misc,68.0,,E10+,0
sales_5106,Skylanders Giants,2012-01-01 00:00:00,n-Space,Activision,Nintendo 3DS,Action,59.0,,E10+,0
sales_5107,Spider-Man: Friend or Foe,2007-01-01 00:00:00,Next Level Games,Activision,Wii,Action,59.0,8.0,E10+,0
sales_5108,Fatal Frame,2001-01-01 00:00:00,Tecmo,Wanadoo,PlayStation 2,Action,74.0,8.9,T,0
sales_5109,Rayman 3,2003-01-01 00:00:00,Ubisoft,Ubisoft,Game Boy Advance,Platfo,83.0,,E,0
sales_5110,BlazBlue: Chrono Phantasma Extend,2015-01-01 00:00:00,Arc System Works,,PlayStation 4,Action,,7.7,T,0
sales_5112,Ratatouille,2007-01-01 00:00:00,,TH Q,Nintendo GameCube,Action,60.0,5.6,E,0
sales_5113,G.I. Joe: The Rise of Cobra,2009-01-01 00:00:00,Double Helix Games,Electronic Arts,PlayStation 2,Action,50.0,2.3,T,0
sales_5114,Casper: Spirit Dimensions,2001-01-01 00:00:00,,TDK Mediactive,PlayStation 2,Platform,58.0,3.5,E,0
sales_5115,SafeCracker: The Ultimate Puzzle Adventure,2009-01-01 00:00:00,Firehazard Studios,The Adventure Company,Nintendo DS,Puzzle,43.0,,,0
sales_5117,Syndicate,2012-01-01 00:00:00,S6arvreese,EA Games,PlayStation 3,Shooter,,t.r,M,
sales_5118,Adrenalin Misfits,2010-01-01 00:00:00,Konami,Konami Digital Entertainment,Xbox 360,Racing,50.0,,,0
sales_5119,Cave Story 3D,2011-01-01 00:00:00,Nicalis,Nippon Ichi Software,Nintendo 3DS,Platform,82.0,7.7,E10+,0
sales_5120,Mega Man Powered Up,2006-01-01 00:00:00,,Capcom,PlayStation Portable (PSP),Platform,82.0,,E,0
sales_5121,Class of Heroes,2008-01-01 00:00:00,Zerodiv,Aequirc,PlayStation Portable (PSP),RPG,61.0,7.1,T,0
sales_5122,Second Sight,2004-01-01 00:00:00,Free Radical Design,Codemasters,PlayStation 2,Adventure,76.0,8.0,T,0
sales_5123,Heroes of Mana,2007-01-01 00:00:00,Brownie Brown,Square Enix Corporation,Nintendo DS,Turn-Based Strategy (TBS),66.0,,E10+,0
sales_5124,Alien: Isolation,,Creative Assembly,Sega,Windows PC,Shooter,81.0,,M,0
sales_5125,Just Cause 3,2015-01-01 00:00:00,,Square Enix,Windows PC,Action,74.0,,M,0
sales_5126,Monster House,,Artificial Mind and Movement,THQ,PlayStation 2,Adventure,59.0,,E10+,0
sales_5127,Phantom Brave,2004-01-01 00:00:00,Nippon Ichi Software,Tecmo Koei,,Role-Playing,81.0,7.9,T,0
sales_5128,Thor: God of Thunder,2011-01-01 00:00:00,Liquid Entertainment,S,Xbox 360,Action,38.0,,T,0
sales_5129,Championship Motocross 2001 featuring Ricky Carmichael,2001-01-01 00:00:00,FuNcom,,PlayStation,,70.0,,T,0
sales_5130,FIFA Soccer 2005,2004-01-01 00:00:00,EA Canada,Electronic Arts,Nintendo GameCube,Sports,78.0,B.S,E,0
sales_5131,Harvest Moon: Hero of Leaf Valley,2009-01-01 00:00:00,Entertainment,Risinf Stad Gamex,PlayStation Portable (PSP),Simulation,74.0,7.9,E,0
sales_5132,Hexyz Force,2009-01-01 00:00:00,sting,Atlus,PlayStation Portable (PSP),RolePlaying,,7.3,T,0
sales_5133,Jonny Moseley Mad Trix,2001-01-01 00:00:00,3DO,3DO,PlayStation 2,Sports,44.0,5.7,T,0
sales_5134,MTV Music Generator 3: This Is the Remix,2004-01-01 00:00:00,Mix Max,Vodenasrers,PlayStation 2,Mis,79.0,8.6,T,0
sales_5135,Terminator 3: Rise of the Machines,2003-01-01 00:00:00,Black Ops Entertainment,Atari,Xbox,Action,35.0,2.0,T,0
sales_5137,NCAA College Basketball 2K3,2002-01-01 00:00:00,Kush Games,Sega,Xbox,Sports,84.0,8.4,E,0
sales_5138,Victorious Boxers: Revolution,2007-01-01 00:00:00,Cavia Inc.,Uhisoft,Wii,Fighting,59.0,5.4,T,0
sales_5139,Farming Simulator 2013,2013-01-01 00:00:00,Giants Software,Focus Entertainment,PlayStation 3,Simulation,,,E,0
sales_5140,,,,Namco Bandai Games,PlayStation Portable (PSP),,63.0,6.9,,0
sales_5141,Doom,2001-01-01 00:00:00,David A. Palmer Productions,Aetivision,Game Boy Advance,Shooter,81.0,8.5,T,0
sales_5143,Super Dodgeball Brawlers,2008-01-01 00:00:00,Million,Arc System Works,Nintendo DS,,65.0,,E,0
sales_5144,NFL Head Coach 09,2008-01-01 00:00:00,EA Tiburon,Elcetronic Arts,PlayStation 3,Sports,64.0,7.1,,0
sales_5145,Hitman: Blood Money,2006-01-01 00:00:00,Interactive,Eidos Interactive,Xbox,Action,81.0,9.1,M,0
sales_5146,PANGYA: Fantasy Golf,2009-01-01 00:00:00,Ntreev Soft,Takara Tomy,PlayStation Portable (PSP),Sports,77.0,7.0,E10+,0
sales_5147,Pipe Mania,2008-01-01 00:00:00,,Empire Interactive,PlayStation 2,Puzzle,,,E,0
sales_5148,Gretzky NHL 06,2005-01-01 00:00:00,Page 44 Studios,Sony Computer Entertainment,,Sports,65.0,,E10+,0
sales_5149,Blitz NFL 20-03,2002-01-01 00:00:00,Point of View,Games,Xbox,,72.0,7.8,E,0
sales_5150,PaRappa The Rapper,2006-01-01 00:00:00,Epics,Sony Computer Entertainment,PlayStation Portable (PSP),Misc,67.0,5.2,E,0
sales_5151,Pirates: The Legend of Black Kat,2002-01-01 00:00:00,Westwood Studios,EA,PlayStation 2,Adventure,72.0,7.9,,0
sales_5152,,2001-01-01 00:00:00,Bizarre Creations,Acclaim Entertainment,PlayStation 2,Action,64.0,,T,0
sales_5153,Thor: God of Thunder,2011-01-01 00:00:00,Liquid Entertainment,Sega,PlayStation 3,Action,39.0,4.4,T,0
sales_5154,Skylanders Imaginators,2016-01-01 00:00:00,Toys for Bob,Activision,PlayStation 4,Operating System,80.0,5.5,E10+,0
sales_5155,The Da Vinci Code,2006-01-01 00:00:00,Double Helix Games,Take-Two Interactive,,Action,54.0,8.0,T,0
sales_5156,Ford Racing Off Road,2008-01-01 00:00:00,Razorworks,Xplo,PlayStation Portable (PSP),,47.0,,E,0
sales_5157,Chicken Shoot,2007-01-01 00:00:00,FrontLine Studios,Zoo Digital Publishing,Nintendo DS,Afy8on,19.0,3.1,E10+,0
sales_5158,Dead to Rights,2002-01-01 00:00:00,Namco,Arts,Nintendo GameCube,Shooter,77.0,8.7,,0
sales_5159,Scarface: The World is Yours,2007-01-01 00:00:00,Radical Entertainment,Vivendi Games,Wii,Action,71.0,8.4,M,0
sales_5160,Top Spin 4,,2K Games,Take-Two,Wii,Sporting Goods,54.0,7.4,E,0
sales_5161,Sphinx and the Cursed Mummy,2003-01-01 00:00:00,Eurocom Entertainment,THQ,Nintendo GameCube,,79.0,8.8,T,0
sales_5162,Hero's Saga Laevatein Tactics,2008-01-01 00:00:00,,GungHo,,Rple-Okaying,62.0,,T,0
sales_5163,Cranium Kabookii,,Ubisoft Québec,Ib9sort,Wii,Misc,64.0,r.e,E,0
sales_5165,Pro Evolution Soccer 2015,,Konami,Konami Digital Entertainment,Xbox One,Sports,79.0,7.3,E,0
sales_5166,Destruction Derby Raw,2000-01-01 00:00:00,Studio 33,Sony Computer Entertainment Inc.,PlayStation,Racing,69.0,7.3,E,0
sales_5167,Dark 2: Risen Waters,2012-01-01 00:00:00,,Deep Silver,Xbox 360,Role-Playing,60.0,6.0,M,0
sales_5168,World Tour Soccer 2003,2002-01-01 00:00:00,,Son7 Domputer Entertaijment,,Sports,,8.3,E,0
sales_5169,Arctic Tale,,Atomic Entertainment,Zoo Digital Publishing,,Adventure,38.0,,E,
sales_5170,ArmA II,2009-01-01 00:00:00,Bohemia Interactive,505 Games,Windows PC,Shooter,77.0,,M,0
sales_5171,Spyro: A Hero's Tail,2004-01-01 00:00:00,Eurocom Entertainment Software,Vivendi Games,,Platform,te,9.1,E,0
sales_5172,Cities: Skylines,2015-01-01 00:00:00,Order Colossal,Paradox Interactive,Windows PC,Simulation,85.0,8.9,E,0
sales_5173,Eternal Poison,2008-01-01 00:00:00,Flight-Plan,Banpresto,PlayStation 2,RPG,65.0,8.2,T,0
sales_5174,Gretzky NHL 06,2005-01-01 00:00:00,Studios 44 Page,Sony Computer Entertainment,,Sports,62.0,,E10+,0
sales_5175,Overdose Gungrave:,2004-01-01 00:00:00,Seta Corporation,Play It,PlayStation 2,Shooter,68.0,8.7,M,
sales_5176,Metal Slug Anthology,2006-01-01 00:00:00,Terminal Reality,Ignition Entertainment,Wii,Looter Shooter,73.0,,,O
sales_5177,The Orange Box,2007-01-01 00:00:00,Software Valve,Electronic Arts,,Shooter,96.0,9.3,M,0
sales_5178,,2015-01-01 00:00:00,Yacht Club Games,Yacht Club Games,Nintendo 3DS,Platform,90.0,,,0
sales_5179,NBA ShootOut 2002,,989 Sports,Sony Computer Entertainment,PlayStation,Sports,53.0,,E,0
sales_5180,Power Gig: Rise of the SixString,2010-01-01 00:00:00,Seven45 Studios,,,Kksx,36.0,0.5,,0
sales_5181,Mr. Driller: Drill Spirits,,Namco,Nintendo,Nintendo DS,Puzzle,70.0,8.9,E,0
sales_5182,Baldur's Gate: Dark Alliance,2002-01-01 00:00:00,High Voltage Software,Virgin Interactive,Nintendo GameCube,Role-Playing,79.0,,T,0
sales_5183,Dream Pinball 3D,2008-01-01 00:00:00,TopWare Interactive,SouthPeak Games,,Misc,54.0,,E10+,0
sales_5184,Star Wars: Knights of the Old Republic,2003-01-01 00:00:00,BioWare,LucasArts,Windows PC,Role-Playing,93.0,9.0,T,
sales_5187,Cabela's African Safari,2006-01-01 00:00:00,FUN Labs,Activision Value,Xbox 360,Sports,53.0,5.0,T,0
sales_5188,Ecco the Dolphin: Defender of the Future,2002-01-01 00:00:00,Appaloosa Interactive,Sony Computer Entertainmen,PlayStation 2,Action Adventure,71.0,8.5,E,
sales_5189,Just Cause,2006-01-01 00:00:00,Avalanche Studios,Eidos Interactive,Xbox 360,Action,73.0,,M,0
sales_5190,X-Blades,,Gaijin Entertainment,SouthPeak Games,Xbox 360,Action,50.0,,M,0
sales_5191,Odin Sphere: Leifthrasir,2016-01-01 00:00:00,Vanillaware,Nippon Iehi 5oftware,PlayStation Vita,Role-Playing,93.0,7.9,T,0
sales_5192,Homefront: The Revolution,2016-01-01 00:00:00,Deep Silver Dambuster Studios,Silver Deep,Xbox One,Shooter,49.0,,M,0
sales_5193,Godzilla: Save the Earth,2004-01-01 00:00:00,"Pipeworks Software, Inc.",Atari,,Fighting,63.0,8.2,,0
sales_5194,Micro Machines,2002-01-01 00:00:00,Atari,Atari,PlayStation 2,Racing,5 4,,E,0
sales_5195,TRINITY: Souls of Zill O'll,2010-01-01 00:00:00,Omega Force,Ubisoft Annecy,PlayStation 3,Role-Playing,55.0,,T,0
sales_5196,Virtua Tennis 4,2011-01-01 00:00:00,Sega,Sega,Wii,Sports,65.0,7.5,E,0
sales_5197,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,2005-01-01 00:00:00,TOSE,,Game Boy Advance,,,5.5,E10+,0
sales_5198,Enclave,,Starbreeze,Swing! Entertainment,Xbox,Adventure,66.0,8.4,M,0
sales_5199,Wild ARMs XF,,Vision Media,505 Gam,PlayStation Portable (PSP),Role-Playing,64.0,6.6,E10+,0
sales_5200,7 Days to Die,2016-01-01 00:00:00,The Entertainment Pimps Fun LLC,Telltale Games,PlayStation 4,Action,45.0,5.9,M,0
sales_5201,Rayman Legends,2014-01-01 00:00:00,Ubisoft Montpellier,Ubisoft,PlayStation Vita,,87.0,8.4,E10+,0
sales_5202,Dino Crisis 3,2003-01-01 00:00:00,Capcom,Capcom,Xbox,Action,51.0,4.1,M,0
sales_5203,NFL Blitz 20-03,2002-01-01 00:00:00,Point of View,Midway Games,Nintendo GameCube,Sports,,,E,0
sales_5204,College Hoops 2K8,2007-01-01 00:00:00,Visual Concepts,Take-Two Interactive,,Sporting Goods,82.0,5.2,,O
sales_5205,Risen,2009-01-01 00:00:00,Piranha Bytes,Deep Silver,,Role-Playing,77.0,8.1,M,0
sales_5206,Disney's Chicken Little,2005-01-01 00:00:00,Avalanche Software,Disney Interactive Studios,Xbox,Platform,68.0,,E10+,0
sales_5207,Transformers: Devastation,2015-01-01 00:00:00,Pla6inujGzmes,ATVI,Xbox One,Action,75.0,7.9,T,0
sales_5208,The Darkness II,2012-01-01 00:00:00,Digital Extremes,Take-Two Interactive,Windows PC,Shooter,,,M,0
sales_5209,Eragon,2006-01-01 00:00:00,Stormfront Studios,Games,Xbox 360,Action,48.0,5.7,T,0
sales_5210,Dynasty Warriors 7: Empires,2012-01-01 00:00:00,Omega Force,Ubisoft Annecy,PlayStation 3,Action,63.0,8.0,T,0
sales_5211,Super Puzzle Fighter II Turbo,,Capcom,Birgin Int3rsctive,PlayStation,Puzzle,83.0,7.4,E,0
sales_5212,Star Wars: Jedi Power Battles,2002-01-01 00:00:00,HotGen,FNW,Game Boy Advance,Action,58.0,,T,O
sales_5213,Dead Island Definitive Collection,2016-01-01 00:00:00,Techland,,PlayStation 4,Action,63.0,6.4,M,0
sales_5214,Master Jin Jin IQ Challenge,2006-01-01 00:00:00,Astroll,505 Games,Nintendo DS,Mi sc,38.0,,E,
sales_5216,,2002-01-01 00:00:00,Ubiso,Unusoct,Nintendo GameCube,Racing,60.0,7.2,E,0
sales_5217,How to Train Your Dragon,2010-01-01 00:00:00,Etranges Libellules,,Xbox 360,Action,SB,7 .6,E10+,0
sales_5218,,2002-01-01 00:00:00,Terminal Reality,Vivendi Games,,Racing,SG,,E,0
sales_5219,Battlefield: Hardline,2015-01-01 00:00:00,Visceral Games,Electronic Arts,,First-Person Shooter (FPS),71.0,3.8,M,0
sales_5220,Shining Soul,2002-01-01 00:00:00,Ncxt Entertoinment,Atari,,Role-Playing,SB,,E,0
sales_5221,Brothers: A Tale of Two Sons,2015-01-01 00:00:00,Starbreeze,505 Games,PlayStation 4,,81.0,,T,0
sales_5222,Monster Lab,,Backbone Entertainme,Eidos Interactive,Nintendo DS,Role-Playing,75.0,,,0
sales_5223,Dead Rising 2,2010-01-01 00:00:00,Blue Castle Games,Capcom,Windows PC,Action,,6.3,,0
sales_5224,Fear Factor: Unleashed,,DC Studios,Interactive Hip,Game Boy Advance,Action,,3.0,T,0
sales_5225,Rock Casino,2007-01-01 00:00:00,Farsight Studios,Oxygen Interactive,PlayStation Portable (PSP),Misc,44.0,,T,0
sales_5226,Bust-A-Move Deluxe,2006-01-01 00:00:00,Taito Corporation,rp5 Gamed,PlayStation Portable (PSP),,67.0,,E,0
sales_5227,Heroes over Europe,2009-01-01 00:00:00,,Ubisoft,Xbox 360,Simulation,62.0,,T,0
sales_5228,Create,,Electronic Arts Bright Light,Electronic Arts,Xbox 360,Aetion,,5.8,E,0
sales_5229,UEFA Euro 2004: Portugal,,EA Canada,,PlayStation 2,Sports,76.0,6.4,,0
sales_5230,Happy Feet,2006-01-01 00:00:00,Mind Artificial and Movement,Midway Games,Wii,Fighting,,,E,0
sales_5231,NBA Jam,2003-01-01 00:00:00,,Acclaim Entertainment,Xbox,,68.0,9.1,E,
sales_5232,World Tour Soccer 2002,2001-01-01 00:00:00,,Sony Computer Entertainment,PlayStation 2,Sports,77.0,7.5,E,0
sales_5233,NBA Ballers: Chosen One,2008-01-01 00:00:00,Midway,Midway game publisher,PlayStation 3,Sports,,6.5,E,0
sales_5234,NCIS,2011-01-01 00:00:00,Ubisoft,Ubisoft,Xbox 360,,35.0,,T,0
sales_5235,Travel Games For Dummies,,,EA,Nintendo DS,,62.0,,E,
sales_5236,Apex,,Milestone S.r.l,Atari,Xbox,Racing,74.0,,E,0
sales_5237,Persona 4: Arena Ultimax,2014-01-01 00:00:00,Arc System Works,Atl us,PlayStation 3,Action,84.0,8.1,T,
sales_5238,Tomb Raider: The Prophecy,,Ubisoft Milan,Uhisoft,Game Boy Advance,Action,66.0,8.8,T,0
sales_5240,Valhalla Knights: Eldar Saga,2009-01-01 00:00:00,"K2, Kurogane",Rising Star Games,Wii,Role-Playing,35.0,6.7,T,0
sales_5241,Rio,2011-01-01 00:00:00,Eurocom Entertainment Softwa,THQ,PlayStation 3,Misc,tt,,E10+,0
sales_5242,World Championship Poker 2: Featuring Howard Lederer,2005-01-01 00:00:00,Crave,Games 505,PlayStation Portable (PSP),Misc,65.0,,T,0
sales_5243,BIT.TRIP SAGA,2011-01-01 00:00:00,Gaijin Games,Rising Star Games,Nintendo 3DS,Misc,75.0,7.8,E,
sales_5244,Metal Slug 7,2008-01-01 00:00:00,SNK,Ignition Entertainment,Nintendo DS,Shooter,70.0,7.4,T,0
sales_5245,Call of Duty: Infinite Warfare,,Infinity Ward,Activision,Windows PC,Shooter,73.0,3.0,M,0
sales_5246,MotoGP '06,,Climax Group / Climax Studios,THQ,Xbox 360,Racing,80.0,,E,0
sales_5247,Tiger Woods PGA Tour 2005,2004-01-01 00:00:00,EA Sports,Electronic Arts,Nintendo GameCube,Sports,88.0,,E,0
sales_5248,G.I. Joe: The Rise of Cobra,2009-01-01 00:00:00,Backbone Entertainment,EA,Nintendo DS,Action,47.0,7.5,E10+,0
sales_5249,Spider-Man: Edge of Time,2011-01-01 00:00:00,"Beenox, Other Ocean Interactive",Activision,Nintendo DS,,,,E10+,0
sales_5250,Salt Lake 2002,2002-01-01 00:00:00,Focus on the details,Eidos Interactive,PlayStation 2,,49.0,3.5,E,o
sales_5251,,2003-01-01 00:00:00,LucasArts,Activision,Xbox,Strategy,79.0,8.5,T,0
sales_5252,Legends of Wrestling,2002-01-01 00:00:00,Acclaim,Entertainment,Xbox,Fighting,65.0,,T,0
sales_5253,Magnetica,2006-01-01 00:00:00,Mitchell,Nintendo,Nintendo DS,Puzzle,68.0,,E,0
sales_5254,Red Orchestra 2: Heroes of Stalingrad,2011-01-01 00:00:00,,Interactive Tripwire,Windows PC,Shooter,76.0,7.3,M,0
sales_5255,,2003-01-01 00:00:00,,Midway game publisher,Xbox,Racing,57.0,,T,0
sales_5256,Open Season,2006-01-01 00:00:00,Ubixoft Qhebrc,Uhisoft,Nintendo DS,Platform,72.0,,E,0
sales_5257,Your Shape: Fitness Evolved 2013,2012-01-01 00:00:00,,Ubis,Wii U,Action,76.0,6.3,E10+,0
sales_5259,Back At The Barnyard: Slop Bucket Games,,THQ,T HQ,Nintendo DS,,49.0,,E,0
sales_5260,Castlevania Chronicles,2001-01-01 00:00:00,Konami,Konami,PlayStation,Platform,69.0,,T,
sales_5261,King Arthur,2004-01-01 00:00:00,,Konami Entertainment Digital,PlayStation 2,,59.0,8.0,,
sales_5262,FIFA Street 2,2006-01-01 00:00:00,,EA,,Sporting Goods,58.0,6.9,E,0
sales_5263,The Guy Game,2004-01-01 00:00:00,Top Hcavy 5tudios,,PlayStation 2,Misc,48.0,6.7,M,p
sales_5264,Blade II,,Mucky Foot Productions,Activision,Xbox,Action,5 3,4.0,M,0
sales_5268,Vampire Moon: The Mystery of the Hidden Sun,2010-01-01 00:00:00,City Interactive,City 1nteroctive,Nintendo DS,Action Adventure,50.0,,E,0
sales_5269,Hulk Hogan's Main Event,2011-01-01 00:00:00,Panic Button,505 Games,Xbox 360,Fighting,26.0,2.2,T,0
sales_5270,Tak 2: The Staff of Dreams,2004-01-01 00:00:00,Avalanche Software,THQ,Xbox,Platform,7 3,,E,0
sales_5271,Retro Atari Classics,2005-01-01 00:00:00,Taniko,,,Misc,51.0,,E,0
sales_5272,Need for Speed Underground 2,2005-01-01 00:00:00,EA Canada,Electronic Arts,Nintendo DS,Arcade Racing,65.0,,,
sales_5273,Ys: The Ark of Napishtim,2005-01-01 00:00:00,Falcom,Konami Digital Entertainment,PlayStation 2,Role-Playing,,8.8,T,0
sales_5274,,2010-01-01 00:00:00,Larian,Focus Entertainment,,Role-PlayiNg,72.0,,M,0
sales_5275,NHL 2K8,2007-01-01 00:00:00,Kush GAmes,Take-Two Interactive,Xbox 360,Sports,71.0,7.4,E10+,0
sales_5276,Haunted House,2010-01-01 00:00:00,"Atari, Atari SA",Atari,Wii,Action,41.0,,E10+,0
sales_5277,Top Spin 3,2008-01-01 00:00:00,Pam Development in association with 2K Sports,D3Publisher,Nintendo DS,Action,65.0,,E,0
sales_5278,Syberia,2008-01-01 00:00:00,"Microids, Dreamcatcher",Mindscape,Nintendo DS,Action,52.0,,T,0
sales_5279,Puzzle Kingdoms,2009-01-01 00:00:00,Infinite Interactive,Zoo Digital Publishing,Nintendo DS,Puzzle,64.0,6.3,E10+,0
sales_5280,Life is Strange,2016-01-01 00:00:00,DONTNOD Entertainment,Square Enix,Xbox One,Advcnturc,85.0,8.7,M,0
sales_5281,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,2008-01-01 00:00:00,,Atlus,PlayStation 2,Role-Playing,,u.u,M,0
sales_5284,Army Men: Green Rogue,2001-01-01 00:00:00,3DO,,PlayStation 2,,39.0,,T,0
sales_5285,Chessmaster,2004-01-01 00:00:00,Ubisoft,Ubisoft,Xbox,Misc,79.0,8.9,E,0
sales_5286,Brain Assist,2007-01-01 00:00:00,,Sega,Nintendo DS,Misc,53.0,,E,0
sales_5287,Monster Rancher DS,2008-01-01 00:00:00,Cing,Tecmo Koei,Nintendo DS,Role-0kayinv,58.0,,E,0
sales_5288,Peter Jackson's King Kong: The Official Game of the Movie,2005-01-01 00:00:00,Ubisoft Casablanca,,,,28.0,3.2,T,0
sales_5289,Superman: Man of Steel,,Circus Freak,Atari,,Action,44.0,,,0
sales_5290,Kororinpa: Marble Mania,2006-01-01 00:00:00,Judzoj,Nintcndo,Wii,Puzzle,69.0,8.7,E,0
sales_5294,Phantom Brave: We Meet Again,,Nippon Ichi Software,Nippon Ichi Software,Wii,Role-P1oying,yy,,T,0
sales_5295,NHL 2K9,2008-01-01 00:00:00,Visual Concepts,Take-Two Interactive,PlayStation 3,Sports,70.0,,E10+,0
sales_5296,,2004-01-01 00:00:00,Natsume,,Game Boy Advance,Fighting,55.0,8.2,T,0
sales_5297,Kung-Fu: High Impact,2011-01-01 00:00:00,Virtual Air Guitar Company,Black Bean Games,Xbox 360,Action,56.0,7.8,T,0
sales_5298,Tomb Raider: Legend,2006-01-01 00:00:00,,Eidos Interactive,Xbox,Action,,7.2,,0
sales_5299,Ninjatown,2008-01-01 00:00:00,Venan Entertainment and Cashmere Prod.,SouthPeak Games,,Strategy,80.0,8. 3,E,0
sales_5300,Warcraft III: Reign of Chaos,2002-01-01 00:00:00,Entertainment,Vivendi Games,,,92.0,9.1,T,0
sales_5301,Frogger Beyond,2002-01-01 00:00:00,Konami,,Nintendo GameCube,Platform,60.0,7.2,E,0
sales_5302,RPG Maker II,2002-01-01 00:00:00,,Enterbrain,PlayStation 2,,65.0,8.8,,0
sales_5303,Alone in the Dark: Inferno,2008-01-01 00:00:00,Eden Studios,Atari,PlayStation 3,Point-and-Click,69.0,5.6,M,0
sales_5304,Gravity Rush Remastered,,Bluepoint Games,Sony Computer Entertainment,PlayStation 4,Action,80.0,,T,0
sales_5305,Destruction Derby: Arenas,2004-01-01 00:00:00,33 Studio,Computer Entertainment,PlayStation 2,Racing,57.0,7.8,,0
sales_5306,,2014-01-01 00:00:00,Sega,Sega,PlayStation Vita,Cight9jg,75.0,8.5,T,0
sales_5307,MLB Power Pros 2008,2008-01-01 00:00:00,Konami,Konami Digital Entertainment,Wii,Sports,79.0,,E,
sales_5308,Cabela's Dangerous Hunts 2009,,FUNLabs,Act8vieiin,Xbox 360,Sports,4 2,,T,
sales_5309,Rumble Roses XX,2006-01-01 00:00:00,Konami Digital Entertainment,Konami Digital Entertainment,Xbox 360,Fighting,62.0,,M,0
sales_5310,Total War: WARHAMMER,,Creative Assembly,Eets,Windows PC,Strategy,86.0,7.3,T,0
sales_5311,Shaman King: Spirit of Shaman,2004-01-01 00:00:00,WinkySoft,Konami Digital Entertainment,PlayStation 2,Adventure,54.0,8.2,,
sales_5312,Anno 1701: Dawn of Discovery,2007-01-01 00:00:00,Sunflowers Interactive,Touchstone,Nintendo DS,Simulation,78.0,7.5,E,o
sales_5314,,2013-01-01 00:00:00,TT Games,Warner Bros. Interactive Entertainment,PlayStation Vita,Adventure,64.0,6.6,E10+,0
sales_5315,Dead to Rights: Reckoning,,Rebellion,Electronic Arts,PlayStation Portable (PSP),Sbootcr,54.0,7.2,M,O
sales_5316,NBA 08,2007-01-01 00:00:00,SCEA’s San Diego Studios,,PlayStation 3,Sports,63.0,6.0,E,0
sales_5317,Operation Impossible - Mission: Surma,2003-01-01 00:00:00,Paradigm Entertainment,Atari,Xbox,Platform,67.0,6.8,T,0
sales_5320,Batman: Arkham Knight,2015-01-01 00:00:00,"Rocksteady Studios, Iron Galaxy Studios",Warner Bros. Interactive Entertainment,Windows PC,Action,70.0,2.5,,0
sales_5321,Kim Possible: Kimmunicator,2005-01-01 00:00:00,,Disney Interactive Studios,,Platform,6 1,,E,0
sales_5322,Mega Man Anniversary Collection,2005-01-01 00:00:00,Atomic Planet Entertainment,Capcom,Xbox,Platform,80.0,9.2,E,0
sales_5323,Diablo II,2000-01-01 00:00:00,Blizzard North,Havas Interactive,Windows PC,RPG,88.0,,,0
sales_5324,F1 2011,2011-01-01 00:00:00,Codemasters,Codemaste,,,66.0,6.2,E,0
sales_5325,Drakengard 2,2005-01-01 00:00:00,Cavia Inc.,Ubisoft,,Role-Playing,,5.5,,0
sales_5326,Sonic Riders,,Sonic Team,Sega,Xbox,Racing,56.0,8.1,E,0
sales_5328,Venetica,2010-01-01 00:00:00,Deck 13,DTP Entertainment,Xbox 360,,42.0,,T,0
