id,name,releaseYear,developer,platform,genres,series
dbpedia_23225,The Chronicles of Riddick: Assault on Dark Athena,"January 01, 2009",Tigon Studios,Microsoft Windows,Action-adventure game,
dbpedia_23226,Mad Dog II: The Lost Gold,"January 01, 2009",Digital Leisure,Arcade game,Light gun shooter,
dbpedia_23227,Star Soldier,"January 01, 1986",Hudson Soft,Game Boy Advance,Shoot 'em up,
dbpedia_23228,Guru Logi Champ,"January 01, 2001",D4 Enterprise,DSi,Computer puzzle game,
dbpedia_23229,Sword Art Online: Hollow Fragment,"January 01, 2018",Aquria,PS4,Role-playing video game,
dbpedia_23230,Thor: God of Thunder,"January 01, 2011",Liquid Entertainment,Xbox 360,Hack and slash,
dbpedia_23232,Demolition Racer,"January 01, 1999",Pitbull Syndicate,Dreamcast,Racing video game,
dbpedia_23234,Battle Nations,"January 01, 2011",Z2Live,Microsoft Windows,Simulation video game,
dbpedia_23235,Goat Simulator,"January 01, 2014",Coffee Stain Studios,Switch,Action game,
dbpedia_23237,Overland,"January 01, 2019",Finji,Microsoft Windows,Strategy video game,
dbpedia_23238,Obduction,"January 01, 2017",Cyan Worlds,Xbox One,Adventure game,
dbpedia_23239,List of Fire Pro Wrestling games,"January 01, 2018",Spike (company),WonderSwan,Fighting game,
dbpedia_23240,Home Alone,"January 01, 1992",Bethesda Softworks,Sega Genesis,Action game,
dbpedia_23241,Toki Tori,"January 01, 2001",Two Tribes (company),Android (operating system),Platform game,
dbpedia_23242,Growtopia,,Ubisoft Pune,Microsoft Windows,Sandbox game,
dbpedia_23243,List of Monster Jam video games,"January 01, 2003",Rainbow Studios,Xbox One,Vehicular combat game,
dbpedia_23244,Watch Dogs 2,"January 01, 2016",Ubisoft Montreal,PS4,Action-adventure,
dbpedia_23245,Skylanders: Trap Team,"January 01, 2014",Vicarious Visions,PS4,Platform game,
dbpedia_23246,Langrisser II,"January 01, 1994",Masaya Games,Super Nintendo,Tactical role-playing game,
dbpedia_23247,Madden NFL 06,"January 01, 2005",Budcat Creations,PS2,Sports game,
dbpedia_23249,RoboCop,"January 01, 1989",Quicksilver Software,MS-DOS,Beat 'em up,List of RoboCop video games
dbpedia_23250,QuackShot,"January 01, 1991",Sega,Sega Genesis,Platform game,
dbpedia_23251,Karate Champ,"January 01, 2010",,Commodore 64,Fighting game,
dbpedia_23252,Hyperdevotion Noire: Goddess Black Heart,"January 01, 2016",Sting Entertainment,Microsoft Windows,Tactical role-playing game,Hyperdimension Neptunia
dbpedia_23253,Lego Star Wars III: The Clone Wars,"January 01, 2011",Traveller's Tales,OS X,Action-adventure game,
dbpedia_23254,Marvel vs. Capcom: Clash of Super Heroes,"January 01, 1999",Capcom,Dreamcast,Fighting game,Marvel vs. Capcom
dbpedia_23255,Golvellius,"January 01, 2009",Compile (publisher),IPhone OS,Action role-playing,
dbpedia_23257,Golden Axe: Beast Rider,"January 01, 2008",Secret Level,Xbox 360,Hack and slash,
dbpedia_23258,Ghostrunner,"January 01, 2020",Slipgate Ironworks,PlayStation 5,Action game,
dbpedia_23259,Neighbours from Hell,"January 01, 2017",JoWooD,Switch,Strategy video game,
dbpedia_23261,Madden NFL 2002,"January 01, 2001",Budcat Creations,GameCube,Sports game,Madden NFL
dbpedia_23262,Kirby's Epic Yarn,"January 01, 2010",Good-Feel,3DS,Platform game,Kirby (series)
dbpedia_23265,Puyo Puyo,"January 01, 1996",,X68000,Puzzle video game,Puyo Puyo
dbpedia_23268,List of Fire Pro Wrestling games,"January 01, 1993",Spike (company),PS2,Fighting game,Fire Pro Wrestling
dbpedia_23269,Rewrite,"January 01, 2017",Key (company),PlayStation Portable,Visual novel,
dbpedia_23270,Heroes of Might and Magic III,"January 01, 2015",Loki Software,Linux,Turn-based strategy,Heroes of Might and Magic
dbpedia_23274,Super Puzzle Fighter II Turbo,"January 01, 2007",Backbone Entertainment,Mobile phone,Fighting game,
dbpedia_23275,Serious Sam: The First Encounter,"January 01, 2017",Croteam,Windows,First-person shooter,
dbpedia_23276,Magnetis,"January 01, 2009",Yullaby,Steam (service),Puzzle,
dbpedia_23277,Sega Bass Fishing,"January 01, 1999","SIMS Co., Ltd.",Xbox Live Arcade,Fishing,
dbpedia_23278,Bit.Trip Beat,"January 01, 2009",Gaijin Games,Switch,Music video game,
dbpedia_23279,BattleTech,"January 01, 2018",Harebrained Schemes,OS X,Turn-based strategy,
dbpedia_23280,Kill Switch,"January 01, 2003",Namco,Game Boy Advance,Third-person shooter,
dbpedia_23281,Attentat 1942,"January 01, 2017",Charles University,IPadOS,Adventure game,
dbpedia_23282,Colin McRae Rally,"January 01, 2001",Codemasters,Microsoft Windows,Racing video game,Colin McRae Rally and Dirt
dbpedia_23283,Wonder Boy: The Dragon's Trap,"January 01, 2017",,MacOS,Platform game,
dbpedia_23284,Song of the Deep,"January 01, 2016",Insomniac Games,Microsoft Windows,Metroidvania,
dbpedia_23285,Theme Park,"January 01, 1995",Bullfrog Productions,Super Nintendo,Construction and management simulation game,
dbpedia_23286,Last Ninja 2,"January 01, 1988",System 3 (company),Amiga,Action-adventure game,
dbpedia_23287,Air,,Key (company),SoftBank Mobile,Visual novel,
dbpedia_23291,Valkyria Chronicles,"January 01, 2018",Media.Vision,PS4,Tactical role-playing game,Valkyria Chronicles
dbpedia_23292,Darksiders Genesis,"January 01, 2019",Airship Syndicate,PS4,Hack and slash,
dbpedia_23294,Micro Machines,,Big Red Software,CD-i,Racing video game,
dbpedia_23295,FlatOut 2,,Bugbear Entertainment,Xbox,,FlatOut
dbpedia_23296,NHL 95,"January 01, 1994",Probe Entertainment,DOS,Sports game,NHL (video game series)
dbpedia_23297,TwinBee,"January 01, 2004",Arika,MSX,Scrolling shooter,
dbpedia_23298,Umihara Kawase,"January 01, 2008",Success (company),Switch,Platform game,
dbpedia_23300,Myst Online: Uru Live,"January 01, 2008",,Mac OS X,Puzzle video game,
dbpedia_23303,F-22: Air Dominance Fighter,,Digital Image Design,Microsoft Windows,Combat flight simulator,
dbpedia_23304,Oddworld: Stranger's Wrath,"January 01, 2015",IOS,MacOS,First-person shooter,
dbpedia_23306,Microsoft Flight Simulator 2.0,,Sublogic,IBM PS/2,Amateur flight simulation,Microsoft Flight Simulator
dbpedia_23307,Silpheed,,Game Arts,Apple IIGS,Third-person shooter,
dbpedia_23309,Umihara Kawase,"January 01, 1997",Suzak Inc.,Switch,Platform video game,
dbpedia_23312,SimCity,"January 01, 1990",Superior Software,NEC PC-9801,City-building game,SimCity
dbpedia_23315,Oddworld: Stranger's Wrath,"January 01, 2005",Ouya,Android (operating system),Third-person shooter,Oddworld
dbpedia_23316,Tropico 3,"January 01, 2009",Feral Interactive,IOS,Political simulation game,
dbpedia_23318,The Amazing Spider-Man,"January 01, 2012",Other Ocean Interactive,Microsoft Windows,Action-adventure game,
dbpedia_23319,Yaiba: Ninja Gaiden Z,"January 01, 2014",Spark Unlimited,Microsoft Windows,Hack and slash,Ninja Gaiden
dbpedia_23320,Gravity Falls: Legend of the Gnome Gemulets,"January 01, 2015",Ubisoft,,Platform game,Gravity Falls
dbpedia_23321,The Walking Dead: A New Frontier,"January 01, 2017",Telltale Games,Xbox One,Graphic adventure game,The Walking Dead (video game series)
dbpedia_23322,Tetris (Electronic Arts),,EA Mobile,BlackBerry OS,Puzzle video game,
dbpedia_23323,Naruto: Ultimate Ninja,"January 01, 2005",CyberConnect2,IOS,Fighting,
dbpedia_23324,Harry Potter and the Philosopher's Stone,"January 01, 2001",Argonaut Games,GameCube,Role-playing video game,
dbpedia_23326,Rabbids Go Home,"January 01, 2009",Ubisoft Casablanca,Microsoft Windows,Action-adventure game,
dbpedia_23327,Clock Tower,"January 01, 1995",Human Entertainment,Playstation,Survival horror,Clock Tower (series)
dbpedia_23328,State of Decay,"January 01, 2015",Undead Labs,Xbox 360,Survival horror,State of Decay
dbpedia_23331,Mario Bros.,"January 01, 1988","Atari, Inc.",,Platform game,
dbpedia_23332,Batman: Arkham City Lockdown,"January 01, 2013",NetherRealm Studios,Android (operating system),Action-adventure game,Batman: Arkham
dbpedia_23333,The Amazing Spider-Man,"January 01, 2012",OtherOcean Interactive,Wii U,Action-adventure game,Spider-Man in video games
dbpedia_23336,LostWinds,"January 01, 2016",Frontier Developments,Microsoft Windows,Platform game,
dbpedia_23337,Golden Sun,"January 01, 2001",Camelot Software Planning,Game Boy Advance,Role-playing video game,Golden Sun (series)
dbpedia_23339,Medal of Honor: Allied Assault,"January 01, 2002","2015, Inc.",MacOS,First-person shooter,
dbpedia_23342,Metroid,,Intelligent Systems,Arcade game,Action-adventure game,
dbpedia_23344,Clannad,,Key (company),PlayStation Vita,Visual novel,
dbpedia_23345,Akiba's Trip: Undead & Undressed,"January 01, 2015",Acquire (company),Microsoft Windows,Beat 'em up,
dbpedia_23346,Chime,"January 01, 2011",Zoë Mode,PS3,Music video game,
dbpedia_23347,Generation of Chaos,"January 01, 2011",HyperDevbox Japan,Android (operating system),Real-time tactics,
dbpedia_23348,PixelJunk Shooter,"January 01, 2015",Q-Games,PS4,Multidirectional shooter,
dbpedia_23349,Rogue Trip: Vacation 2012,"January 01, 1998",SingleTrac,Playstation,List of vehicular combat games,
dbpedia_23350,List of Fire Pro Wrestling games,"January 01, 2001",Spike (company),Arcade Game,Professional wrestling,Fire Pro Wrestling
dbpedia_23351,Grease Dance,"January 01, 2011",Zoë Mode,PS3,Music video game,
dbpedia_23352,Knights of Pen & Paper,"January 01, 2012",Behold Studios,Xbox One,Role-playing video game,
dbpedia_23353,Over the Hedge: Hammy Goes Nuts!,"January 01, 2006",Vicarious Visions,Game Boy Advance,Platform game,
dbpedia_23355,Blazing Dragons,"January 01, 1996",Illusions Gaming Company,Sega Saturn,Point-and-click adventure game,
dbpedia_23356,The Mummy,"January 01, 2000",Rebellion DevElopments,Playstation,Action-adventure,
dbpedia_23357,Puyo Pop Fever,"January 01, 2004",Sonic Team,Xbox 360,,
dbpedia_23358,Planet Coaster,"January 01, 2016",Frontier Developments,Xbox One,Construction and management simulation,
dbpedia_23359,Aura-Aura Climber,"January 01, 2010",Nintendo Software Technology,DSi,Action game,
dbpedia_23360,Silent Scope,"January 01, 2009",,PS2,Shoot 'em up,Silent Scope
dbpedia_23362,FIFA Football 2003,"January 01, 2002",Exient Entertainment,Xbox,Sports game,FIFA (video game series)
dbpedia_23363,Shox,"January 01, 2002",EA Bright Light,PS2,Racing video game,
dbpedia_23365,Terraria,"January 01, 2013",Re-Logic,PS4,Action-adventure,
dbpedia_23366,Final Fantasy III,"January 01, 2011",,Ouya,Role-playing game,
dbpedia_23367,Gauntlet Dark Legacy,"January 01, 2002",Atari Games,GameCube,Dungeon crawl,Gauntlet (series)
dbpedia_23369,Road Blaster,"January 01, 1992",Namco Tales Studio,Sharp X68000,Vehicular combat,
dbpedia_23370,Prisoners of the Sun,,Bit Managers,,Adventure game,
dbpedia_23371,Brunswick Pro Bowling,"January 01, 2016",FarSight Studios,PS3,Bowling,
dbpedia_23372,Williams Arcade's Greatest Hits,"January 01, 1997",Digital Eclipse,Microsoft Windows,Action game,
dbpedia_23373,Uno,"January 01, 2009",Nintendo Switch,,Card game,Uno (card game)
dbpedia_23374,Jump Force,"January 01, 2019",Spike Chunsoft,,Fighting game,
dbpedia_23375,Sniper Elite,"January 01, 2010",Rebellion Developments,Microsoft Windows,Stealth game,
dbpedia_23376,Phalanx,"January 01, 2001",Zoom (video game company),WiiWare,Shoot 'em up,
dbpedia_23377,Destiny 2: The Witch Queen,"January 01, 2022",Bungie,PlayStation 5,First-person shooter,
dbpedia_23378,Shantae: Risky's Revenge,"January 01, 2010",WayForward,IOS,Platform game,
dbpedia_23379,Attentat 1942,"January 01, 2017",Czech Academy of Sciences,Android (operating system),Educational Video game,
dbpedia_23380,The Sims 3,"January 01, 2009",EA Mobile,BlackBerry OS,Social simulation game,The Sims
dbpedia_23381,Kelly Slater's Pro Surfer,"January 01, 2003",Treyarch,PS2,Sports game,
dbpedia_23382,Theme Park Inc,"January 01, 2001",Climax Group,Microsoft Windows,Construction and management simulation game,
dbpedia_23384,MegaRace 3,"January 01, 2002",Cryo Interactive,Microsoft Windows,Racing game,
dbpedia_23385,Karate Champ,"January 01, 2010",Technōs Japan,Virtual Console,Fighting game,
dbpedia_23386,Marvel: Ultimate Alliance,"January 01, 2006",Raven Software,PS4,Action role-playing,
dbpedia_23388,Cross Channel,"January 01, 2003",Flying Shine,Xbox 360,Visual novel,
dbpedia_23389,Might & Magic: Clash of Heroes,,Tag Games,Microsoft Windows,Role-playing video game,Might and Magic
dbpedia_23391,Ticket to Ride,"January 01, 2018",Days of Wonder,PS4,Turn-based strategy,
dbpedia_23394,Need for Speed: Undercover,"January 01, 2008",,Windows Phone,Racing game,
dbpedia_23395,Caladrius,"January 01, 2014",MOSS (company),PS4,Shoot 'em up,
dbpedia_23396,Demon Chaos,"January 01, 2005",Now Production,PS2,Action game,
dbpedia_23397,List of Monster Jam video games,"January 01, 2008",Torus Games,Game Boy Advance,Vehicular combat game,Monster Jam
dbpedia_23398,Atelier Marie: The Alchemist of Salburg,"January 01, 2000",Gust Co. Ltd.,Microsoft Windows,Role-playing video game,Atelier (video game series)
dbpedia_23399,Arcana Heart 3,"January 01, 2011",Examu,PS3,Versus fighting game,Arcana Heart
dbpedia_23401,Mad Dog McCree,,Digital Leisure,3DS,Light gun shooter,
dbpedia_23402,Championship Manager 2007,"January 01, 2006",Beautiful Game Studios,Mac OS X,Sports,
dbpedia_23405,The Typing of the Dead,"January 01, 2000",Smilebit,Dreamcast,Survival horror,
dbpedia_23406,Leaving Lyndow,"January 01, 2017",,Microsoft Windows,Adventure game,Eastshade
dbpedia_23407,G-Nome,"January 01, 1997",7th Level,Microsoft Windows,Mech simulation,
dbpedia_23408,Densha de Go!,,Taito,Playstation,,Densha de Go!
dbpedia_23409,Carnival Games,"January 01, 2018",Cat Daddy Games,Switch,Party game,
dbpedia_23410,The Swindle,"January 01, 2015",Size Five Games,Xbox One,Stealth game,
dbpedia_23411,EyeToy: Play,"January 01, 2003",London Studio,PS2,Party game,
dbpedia_23412,List of Fire Pro Wrestling games,"January 01, 1996",Spike (company),Mega Drive,Professional wrestling,
dbpedia_23413,Dragon Slayer: The Legend of Heroes II,"January 01, 1992",,Playstation,Role-playing video game,The Legend of Heroes
dbpedia_23414,Tigerz,"January 01, 2008",,DS,,Petz
dbpedia_23415,Chivalry: Medieval Warfare,"January 01, 2012",,Microsoft Windows,Hack and slash,
dbpedia_23416,Pinball FX 2,"January 01, 2014",Zen Studios,Xbox 360,Pinball,
dbpedia_23418,Micro Machines,"January 01, 2002",Eutechnyx,SNintendo Entertainment System,Racing video game,
dbpedia_23420,The Flower Shop,"January 01, 2010",Celso Riva,IOS,Visual novel,
dbpedia_23421,Destiny,"January 01, 2014",Bungie,PS3,First-person shooter,
dbpedia_23422,Bad Dudes Vs. DragonNinja,"January 01, 1989",Data East,Zeebo,Beat 'em up,
dbpedia_23423,Solomon's Key,"January 01, 2013",Prob e Software,Atari ST,Puzzle video game,
dbpedia_23424,Lemmings,"January 01, 1993",3DO Interactive Multiplayer,Commodore 64,Puzzle video game,
dbpedia_23427,Oddworld: Stranger's Wrath,"January 01, 2005",Android (operating system),Android (operating system),First-person shooter,Oddworld
dbpedia_23428,Metal Gear Online,"January 01, 2008",Kojima Productions,,Third-person shooter,Metal Gear
dbpedia_23429,Bloody Roar,"January 01, 1997",Hudson Soft,Playstation,Fighting game,
dbpedia_23431,Road Blaster,"January 01, 2011",Namco Tales Studio,Windows,Vehicular combat,
dbpedia_23432,Cube Life: Island Survival,"January 01, 2015",Cypronia,Steam (service),Survival game,
dbpedia_23433,Jetpack Joyride,"January 01, 2011",Halfbrick Studios,PlayStation Vita,Side-scrolling video game,
dbpedia_23434,Theme Park,"January 01, 2011",EA Japan,DS,Construction and management simulation game,
dbpedia_23435,Ice Age 2: The Meltdown,"January 01, 2006",Amaze Entertainment,GameCube,Action-adventure game,
dbpedia_23436,Castlevania Puzzle: Encore of the Night,"January 01, 2011",Konami,Windows Phone,Puzzle game,Castlevania
dbpedia_23437,Tom Clancy's H.A.W.X,,Gameloft,IOS,Combat flight simulator,
dbpedia_23438,LostWinds,"January 01, 2016",Frontier Developments,Wii,Metroidvania,
dbpedia_23439,Atelier Totori: The Adventurer of Arland,"January 01, 2010",Gust Co. Ltd.,PS3,Role-playing video game,
dbpedia_23440,Ragnarok Odyssey,"January 01, 2014",Game Arts,PlayStation Vita,Role-playing video game,
dbpedia_23442,NBA Jam,,EA Canada,Wii,Sports game,
dbpedia_23443,Theme Park World,"January 01, 2000",Climax Studios,Playstation,Construction and management simulation games,
dbpedia_23445,Rayman 2: The Great Escape,"January 01, 1999",Ubi Soft Shanghai,Playstation,Action-adventure game,
dbpedia_23446,Zork Nemesis,"January 01, 1996",Zombie Studios,Windows 95,Graphic adventure game,
dbpedia_23447,King's Quest,"January 01, 2016",The Odd Gentlemen,Xbox 360,Adventure game,King's Quest
dbpedia_23448,Dynasty Warriors 8,"January 01, 2013",Omega Force,Microsoft Windows,Action game,Dynasty Warriors
dbpedia_23449,F355 Challenge,"January 01, 2000","Tose Co., Ltd.",Dreamcast,Racing simulation,
dbpedia_23450,Dance Aerobics,"January 01, 1987",Human Entertainment,Nintendo Entertainment System,Music video game,
dbpedia_23451,The Baseball 2003,"January 01, 2003",Konami,GameCube,Sports,
dbpedia_23452,The Mage's Tale,"January 01, 2017",InXile Entertainment,Microsoft Windows,Role-playing video game,The Bard's Tale
dbpedia_23453,Skyforge,"January 01, 2021",Obsidian Entertainment,Xbox One,Massively multiplayer online role-playing game,
dbpedia_23454,The Dark Eye: Memoria,"January 01, 2013",Daedalic Entertainment,MacOS,Point-and-click adventure game,The Dark Eye
dbpedia_23456,Magic and Mayhem,"January 01, 1999",Mythos Games,Microsoft Windows,Role-playing video game,
dbpedia_23457,"Robopon Sun, Star, and Moon Versions","January 01, 2000",Hudson Soft,Game Boy Color,Role-playing video game,
dbpedia_23459,ESPN NBA 2Night,"January 01, 2000",Konami,PS2,Sports video game,
dbpedia_23460,Lagoon,"January 01, 1990",Zoom (video game company),X68000,Action role-playing video game,
dbpedia_23461,Ys III: Wanderers from Ys,"January 01, 1989",Nihon Falcom,PS2,Action role-playing game,Ys (series)
dbpedia_23462,Uno,"January 01, 2016",Gameloft,Symbian^3,Card game,
dbpedia_23463,Summer Pockets,"January 01, 2022",Key (company),Microsoft Windows,Visual novel,
dbpedia_23465,Mario & Luigi: Bowser's Inside Story,"January 01, 2009",AlphaDream,3DS,Role-playing video game,List of Mario role-playing games
dbpedia_23466,Metal Slug 5,"January 01, 2003",Noise Factory,,Shoot 'em up,
dbpedia_23467,Counter-Strike: Global Offensive,"January 01, 2012",Valve Corporation,Linux,Tactical shooter,Counter-Strike
dbpedia_23469,XCOM 2: War of the Chosen,"January 01, 2017",Firaxis Games,Microsoft Windows,Turn-based tactics,
dbpedia_23470,ChuChu Rocket!,"January 01, 2010",Sonic Team,IOS,Puzzle video game,
dbpedia_23471,Oddworld: Stranger's Wrath,"January 01, 2012",Oddworld Inhabitants,PlayStation Vita,Action-adventure game,
dbpedia_23472,Destiny 2 post-release content,"January 01, 2018",Bungie,Xbox One,Action role-playing game,
