id,prod_title,launch_dt,studio,dist,hw,genre,press_score,comm_rating,age_class,units_sold_mm
sales_4594,NBA Ballers: Chosen One,2008-01-01,Midway,Midway Games,Xbox 360,Sports,55,,E,0
sales_4595,Tiger Woods PGA Tour 07,2006-01-01,EA Redwood Shores,Electronic,Xbox,Sports,81,6.8,E,0
sales_4596,Disney's Meet the Robinsons,2007-01-01,Buena Vista Games,Disney Interactive Studios,Wii,Action,62,6.3,E10+,0
sales_4597,Sword Art Online: Hollow Realization,2016-01-01,Bandai Namco Games,Namco Bandai Games,PS4,Role-Playing,69,7.7,T,0
sales_4598,The Lord of the Rings: War in the North,2011-01-01,Snowblind Studios,Warner Bros. Interactive Entertainment,PC,Action,66,7.1,M,
sales_4599,SBK X: Superbike World Championship,2010-01-01,Milestone S.r.l,Black Bean Games,Xbox 360,Racing,74,8.3,,0
sales_4600,Rango: The Video Game,2011-01-01,,Electronic Arts,PlayStation 3,,65,6.4,E10+,0
sales_4601,EverQuest Online Adventures: Frontiers,,Sony Online Entertainment,Sony Online Entertainment,PS2,Role-Playing,77,8.5,T,0
sales_4602,Fairy Fencer F,2013-01-01,Compile Heart,Nippon Ichi Software,PS3,Role-Playing,65,7.4,T,0
sales_4603,Shadows of the Damned,2011-01-01,Grasshopper Manufacture,Electronic Arts,Xbox 360,Action,76,8.4,,0
sales_4604,Phantasy Star Online Ver. 2,2001-01-01,Sonic Team,Sega,DC,Role-Playing,80,8.9,T,0
sales_4605,Fight Club,2004-01-01,Genuine,Vivendi Games,,Fighting,36,4.4,M,
sales_4606,Samurai Warriors: State of War,,Omega,Tecmo Koei,,,,6.4,T,0
sales_4607,Dragon Blade: Wrath of Fire,2007-01-01,D3Publisher,D3Publisher,Wii,Action,51,7.5,T,0
sales_4608,Camping Mama: Outdoor Adventures,2011-01-01,Racjin,505 Games,DS,,,,E,0
sales_4609,The Munchables,,Now Production,Namco Bandai Games,,Action,71,8.2,E,0
sales_4610,Close Combat: First to Fight,2005-01-01,,,Xbox,Shooter,,7.8,T,0
sales_4611,Indiana Jones and the Emperor's Tomb,2003-01-01,Double Helix Games,LucaSArts,Xbox,Action,73,8.6,T,0
sales_4612,Buffy the Vampire Slayer: Chaos Bleeds,2003-01-01,Eurocom Entertainment Software,Vivendi Games,PlayStation 2,Action,72,8.9,T,0
sales_4613,Ty the Tasmanian Tiger,2002-01-01,Krome Studios,,Xbox,Platform,68,8.5,E,0
sales_4614,Driving Emotion Type-S,2000-01-01,Escape,EA,,Racing,55,,E,0
sales_4615,Heavy Fire: Afghanistan,2011-01-01,Teyon,Unknown,,Shooter,39,,,0
sales_4616,Siren,2003-01-01,SCE Japan Studio,Sony Computer Entertainment,PS2,Adventure,,7.8,M,0
sales_4617,NARC,2005-01-01,Point of View,Midway Games,Xbox,,51,,M,0
sales_4618,Driver: San Francisco,2011-01-01,Ubisoft Reflections,Ubisoft,PC,Racing,80,7.0,T,0
sales_4619,Shape Up,2014-01-01,Ubisoft Montreal,Ubisoft,XOne,,,,E,0
sales_4620,Cars: Race-O-Rama,2009-01-01,Incinerator Games,THQ,PS3,Racing,61,,E,0
sales_4621,Jurassic Park III: Island Attack,2001-01-01,Konami,Konami Digital Entertainment,Game Boy Advance,Adventure,57,,E,
sales_4622,Amplitude,2003-01-01,Harmonix Music Systems,Sony Computer Entertainment,PS2,Misc,86,8.8,,0
sales_4623,Disgaea DS,2008-01-01,Nippon Ichi Software,Square Enix,DS,Role-Playing,82,7.5,T,0
sales_4624,Gauntlet: Seven Sorrows,2005-01-01,Midway,Midway Games,Xbox,Role-Playing,61,7.8,T,
sales_4625,AirForce Delta Storm,2001-01-01,KCE Studios,Konami Digital Entertainment,Xbox,,61,7.1,E,0
sales_4626,Fear Effect 2: Retro Helix,2001-01-01,,,Playstation,Action,84,8.9,M,
sales_4627,Atelier Shallie: Alchemists of the Dusk Sea,,Gust,Tecmo Koei,PS3,Role-Playing,76,7.7,E10+,0
sales_4628,Call of Duty: World at War,2008-01-01,Treyarch,Activision,Personal Computer,Shooter,83,7.5,M,0
sales_4629,CSI: Fatal Conspiracy,2010-01-01,Telltale Games,Ubisoft,PS3,Adventure,39,5.6,M,
sales_4630,Vietcong: Purple Haze,,Coyote Developments,Gathering of Developers,PS2,Shooter,48,,,0
sales_4631,Atari Anniversary Advance,2002-01-01,Digital Eclipse,Atari,Game Boy Advance,Misc,75,,E,
sales_4632,Syndicate,2012-01-01,Starbreeze,Arts Electronic,,Shooter,74,7.1,M,0
sales_4633,Zumba Fitness Rush,2012-01-01,"Majesco Games, Majesco",505 Games,Xbox 360,Sports,73,6.2,S10+,0
sales_4634,Call of Juarez,2007-01-01,Techland,Ubisoft,Xbox 360,Shooter,71,6.9,Mature 17+,0
sales_4635,Ghostbusters: The Video Game,2009-01-01,Rex Fly Studio,Atari,Playstation Portable,Action,,4.7,,0
sales_4636,Bloody Roar: Primal Fury,2002-01-01,Eighting/Raizing,Activision,GameCube,Fighting,75,,T,
sales_4637,MotoGP,2009-01-01,Milestone S.r.l,Capcom,Wii,Racing,44,5.4,E,0
sales_4638,Mushroom Men: The Spore Wars,,Red F ly Studio,SouthPeaK Games,Wii,Action,72,8.8,E10+,0
sales_4639,Saint Seiya: Soldiers' Soul,2015-01-91,,,PS4,Fighting,59,7.8,T,0
sales_4640,Brunswick Pro Bowling,2010-01-01,Farsight Studios,505 Games,PS3,Sports,47,,E,0
sales_4641,LEGO Harry Potter: Years 5-7,2012-01-01,,,Playstation Vita,Action,64,6.8,E10+,0
sales_4642,Corpse Party: Blood Drive,2014-01-01,5pb,Marvelous Interactive,Playstation Vita,Adventure,60,,M,0
sales_4643,The Last Airbender,2010-01-01,,THQ,DS,Action,69,7.0,E10+,0
sales_4644,UFC Personal Trainer: The Ultimate Fitness System,2011-01-01,THQ,THQ,Wii,Sports,54,,e,0
sales_4645,MotoGP 14,2014-01-01,Milestone,,PS4,RAcing,,6.4,E,0
sales_4646,Alone in the Dark,2008-01-01,Hydravision,Atari,Wii,Adventure,39,4.4,M,0
sales_4647,Skylanders Imaginators,2016-01-01,Toys for Bob,Activision,WiiU,Platform,76,,E10+,0
sales_4648,Six Flags Fun Park,2008-01-01,Brash Entertainment,Brash Entertainment,DS,,34,7.0,E,0
sales_4649,Test Drive Off-Road Wide Open,2001-01-01,R9ckstar San Diego,Infogrames,Microsoft Xbox,,64,8.3,E,0
sales_4650,WWE All Stars,,,TH1,Playstation Portable,Fighting,70,6.6,Teen,0
sales_4651,Bad Boys: Miami Takedown,2004-01-01,Blitz Games,Empire Interactive,Xbox,Shooter,35,,M,0
sales_4652,Valhalla Knights 3,2013-01-01,,Xseed Games,Playstation Vita,Role-Playing,48,6.8,M,0
sales_4653,Mega Man X: Command Mission,2004-01-01,"Valuewave Co., Ltd.",Capcom,PS2,Role-Playing,69,,e,0
sales_4654,Tokyo Xtreme Racer DRIFT,2003-01-01,Genki,Genki,PS2,Racing,,8.6,E,0
sales_4655,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005-01-01,Amaze Entertainment,Disney Interactive Studios,DS,Action,65,7.5,E10+,0
sales_4656,Cabela's Big Game Hunter 2005 Adventures,2004-01-01,Labs FUN,Activision,Xbox,Sports,65,,T,0
sales_4657,Senran Kagura: Estival Versus,2015-01-01,Marvelous Inc.,,,Action,71,7.4,M,0
sales_4658,GRID Autosport,2014-01-01,Codemasters,Codemasters,PS3,Racing,75,6.8,E,0
sales_4659,Half-Minute Hero,2009-01-01,Opus,Rising Star Games,Playstation Portable,Role-Playing,,7.8,E10+,0
sales_4660,Gauntlet: Dark Legacy,2002-01-01,Midway,Midway Games,GameCube,Action,60,9.1,T,0
sales_4661,The Chronicles of Narnia: Prince Caspian,2008-01-01,Traveller's Tales,Disney Interactive Studios,Xbox 360,,56,,T,
sales_4662,Shadow The Hedgehog,2005-01-01,Sega,Sega,Xbox,Platform,49,,,0
sales_4663,Batman: Vengeance,2001-01-01,Ubisoft Montreal,Ubisoft,Boy Advance,Adventure,68,,E,0
sales_4664,World of Outlaws: Sprint Cars,2010-01-01,Big Ant Studios,THQ,Xbox 360,Racing,57,8.1,E,0
sales_4665,Van Helsing,2007-01-01,Saffire,Activision,Xbox,Action,,,T,0
sales_4666,Grand Slam Tennis 2,2012-01-01,EA Sports,Electronic Arts,Xbox 360,Sports,71,,E,0
sales_4667,Ben 10 Ultimate Alien: Cosmic Destruction,2010-01-01,Papaya Studios,,Xbox 360,Platform,51,,,0
sales_4668,Pure Futbol,2010-01-01,Ubisoft Vancouver,UBI,Xbox 360,Sports,38,,,0
sales_4669,Spider-Man: Friend or Foe,2007-01-01,Artificial Mind and Movement,Activision,Playstation Portable,,58,4.4,E10+,0
sales_4670,Gun,2005-01-01,Neversoft Entertainment,ATVI,,Shooter,77,8.6,M,0
sales_4671,Soul Calibur Legends,,Namco Bandai Games,Namco Bandai Games,Wii,Action,52,5.7,T,0
sales_4672,Squeeballs Party,2009-01-01,Performance Desogned Products,Performance Designed Products,Wii,,59,,E10+,0
sales_4673,Aliens: Colonial Marines,2013-01-01,Gearbox Software,,PC,Shooter,,3.5,M,
sales_4674,Tiger Woods PGA Tour 2004 Edition,2003-01-01,Backbone Emeryville,,Game Boy Advance,Sports,,7.5,E,0
sales_4675,FIFA Soccer 11,2010-01-01,EA Sports,Electronic Arts,PC,Sports,83,7.7,,0
sales_4676,Borderlands,,Gearbox Software,Take-Two Interactive,PC,Shooter,81,7.8,M,0
sales_4677,de Blob 2,2011-01-01,Blue Tongue Entertainment,THQ,Wii,Platform,79,8.1,E10+,0
sales_4678,Silent Hill 4: The Room,,KCET,Konami Digital Entertainment,,Action,76,8.3,M,0
sales_4679,Commandos 2: Men of Courage,,Pyro,Eidos Interactive,PS2,Strategy,67,6.8,T,0
sales_4680,Remember Me,2013-01-01,DONTNOD Entertainment,Capcom,Xbox 360,Action,70,,M,0
sales_4681,Brink,2011-01-01,Splash Damage,Bethesda,PC,Shooter,70,6.0,T,0
sales_4682,FIFA Soccer 2002,2001-0 1-01,EA Sports,Electronic Arts,GameCube,Sports,,8.0,E,0
sales_4683,Lips: Party Classics,2010-01-01,iNiS,Studios Game Microsoft,Xbox 360,Misc,69,,T,0
sales_4684,Disney's Tarzan Untamed,,,Ubisoft,GameXube,Platform,61,7.4,,0
sales_4685,Trinity Universe,2009-01-01,"Gust, Idea Factory",,PS3,,,7.2,T,0
sales_4686,Senran Kagura: Estival Versus,2015-01-01,Marvelous Inc.,Marvelous Interactive,PS4,Action,67,8.0,M,0
sales_4687,Ball Breakers,2000-01-01,Lost Toys,,Playstation,Action,68,5.3,E,0
sales_4688,Splatterhouse,2010-01-01,"Namco Bandai Games America, Namco Bandai Games",Namco Bandai Games,Xbox 360,Action,62,7.6,M,0
sales_4689,EyeToy: Groove,2003-01-01,SCEE,Sony Computer Entertainment,PS2,Misc,73,8.0,,0
sales_4690,You Don't Know Jack,2011-01-01,,THQ,PS3,Misc,82,7.3,T,0
sales_4691,Charlie and the Chocolate Factory,2005-01-01,"High Voltage Software, Backbone Entertainment",Global Star,GameCube,Adventure,39,3.2,Everyone,0
sales_4692,Armored Core: Last Raven,2005-01-01,From Software,505 Games,,Simulation,59,,T,0
sales_4693,Burnout Legends,20o5-01-01,Visual Impact,Electronic Arts,DS,Racing,38,6.0,E,0
sales_4694,College Hoops 2K7,2007-01-01,2K Sports,Take-Two Interactive,PS3,Sports,,7.1,E,
sales_4695,K-1 World Grand Prix,2002-01-01,Konami,Konami Digital Entertainment,PS2,Sports,67,9.0,T,0
sales_4696,Juiced,2005-01-01,Games Juice,THQ,Xbox,,68,,T,0
sales_4697,Naruto Shippuden: Dragon Blade Chronicles,2009-01-01,"Eighting, Takara Tomy",Games 505,Wii,Action,38,3.0,,0
sales_4698,Looney Tunes: Back in Action,,Warthot,EA,Game Boy Advance,Platform,47,,E,0
sales_4699,Shaun White Skateboarding,2010-01-01,Ubisoft Montreal,Ubisoft,,Sports,59,,E10+,0
sales_4700,DiRT Showdown,,Codemasters,Codemasters,PS3,Racing,75,6.3,E10+,0
sales_4701,Virtua Tennis,2002-01-01,,Atari,Game Boy Advance,Sports,83,,E,0
sales_4702,Sonic Riders: Zero Gravity,2008-01-01,Sonic Team,Sega,PS2,Racing,56,8.3,Everyone,0
sales_4703,UFC: Sudden Impact,2004-01-01,Opus,Global Star,PS2,Fighting,54,7.7,T,0
sales_4704,NBA Hoopz,2001-01-01,Eurocom Entertainment Software,Midway Games,,Sports,63,,,0
sales_4705,Speedball 2100,2000-01-01,,Empire Interactive,Playstation,,60,,,0
sales_4706,Full Auto 2: Battlelines,2006-01-01,Pseudo Interactive,Sega,PS3,Racing,67,7.6,T,0
sales_4707,College Hoops 2K8,,Visual,Take-Two Interactive,Xbox 360,Sports,81,6.9,E,
sales_4708,How to Train Your Dragon,2010-01-01,Etranges Libellules,Activision,,,51,7.0,E10+,0
sales_4709,Dynasty Warriors: Gundam 3,2010-01-01,Koei Tecmo Games,Tecmo Koei,360 Xbox,Action,65,,T,0
sales_4710,NHL 2004,2003-01-01,,Electronic Arts,Xbox,Sports,85,6.5,E,0
sales_4711,Namco Museum: 50th Anniversary,2005-01-01,Backbone Vancouver,Namco Bandai Games,Xbox,Misc,62,,E10+,0
sales_4712,Velvet Assassin,2009-01-01,"Replay Studios, ML Enterprises",DTP Entertainment,Xbox 360,Shooter,56,7.1,M,0
sales_4713,NFL 2K2,2002-01-01,Visual Concepts,Zega,Xbox,Sports,87,,E,0
sales_4714,MindJack,2011-01-01,FeelPlus,,PS3,Shooter,,1.7,M,0
sales_4715,NBA Live 16,2015-01-01,EA Sports,Electronic Arts,PS4,,59,6.1,E,0
sales_4716,WWE SmackDown vs. Raw 2009,2008-01-01,TOSE,THQ,DS,Fighting,,7.8,T,0
sales_4717,Dead or Alive Paradise,,"Team Ninja, Tecmo",Ubisoft Annecy,Playstation Portable,Misc,38,,,0
sales_4718,Dark Souls II,2014-01-01,From Software,Namco Bandai Games,PC,Role-Playing,91,7.1,T,0
sales_4719,The Suffering: Ties That Bind,2005-01-01,Surreal Software,Midway Games,PS2,Action,75,8.0,M,0
sales_4720,EyeToy: Kinetic,2005-01-01,SCEE London Studio,Sony Computer Entertainment,,Sports,78,8.3,E,0
sales_4721,Project Spark,2 014-01-01,,Microsoft Game Studios,XOne,Misc,73,7.0,,0
sales_4722,Army Men: Sarge's Heroes 2,2001-01-01,3DO,Midas Interactive Entertainment,PlayStation 2,Shooter,54,,T,
sales_4723,SEGA Bass Fishing Duel,,Wow EntertainmEnt,Sega,PS2,Sports,68,,E,0
sales_4724,Sports Illustrated for Kids: Baseball,2001-01-01,Sennari Interactive,BAM! Entertainment,Game Boy Advance,Sp9rts,39,,E,0
sales_4725,Winning Eleven: Pro Evolution Soccer 2007,2006-01-01,KCET,Konami Digital Entertainment,DS,Sports,63,7.9,E,0
sales_4726,Warriors of Might and Magic,2001-01-01,3DO,,PS2,Adventure,49,,,0
sales_4727,Rapala Fishing Frenzy 2009,2008-01-01,FUN Labs,Activision,PS3,Sports,31,4.4,E,
sales_4728,Open Season,2006-01-01,Ubisoft,Ubisoft,GameCube,Platform,59,,E10+,0
sales_4729,Ridge Racer,2011-01-01,"Namco Bandai Games, Cellius",Namco Bandai Games,Playstation Vita,Racing,44,3.7,E10+,0
sales_4730,Major League Baseball 2K9,2009-01-01,2K Sports,Spike,PS3,Sports,61,4.0,E,0
sales_4731,World Championship Poker,2004-01-01,Sensory Sweep,Crave Entertainment,Game Boy Advance,Misc,66,,Everyone,
sales_4732,Major League Baseball 2K6,2006-01-01,Kush Games,Take-Two Interactive,GameCube,Sports,66,,E,0
sales_4733,Smash Court Tennis Pro Tournament,2002-01-01,Namco,SCE,PS2,Sports,73,7.4,E,0
sales_4734,Race Pro,2009-01-01,SimBin,Atari,Xbox 360,Racing,7 2,7.0,E,0
sales_4735,NBA Inside Drive 2004,2003-01-01,High Voltage Software,Microsoft Game Studios,Xbox,Sports,71,8.2,E,0
sales_4736,Gretzky NHL 2005,2004-01-01,Page 44 Studios,Sony Computer Entertainment,PS2,Sports,66,9.1,E,0
sales_4737,Dungeon Siege III,2011-01-01,Obsidian Entertainment,Square Enix,PC,Role-Playing,72,4.7,T,0
sales_4738,The Hobbit,2003-01-01,Inevitable Entertainment,Vivendi Games,GameCube,Platform,61,7.3,E,0
sales_4739,Skate it,2008-01-01,Exient Entertainment,Electronic Arts,DS,Sports,72,7.8,E,0
sales_4740,True Crime: New York City,2005-01-01,Exakt,Activision,,Action,59,8.8,M,0
sales_4741,Metal Arms: Glitch in the System,2003-01-01,Swingin' Ape,Vivendi Games,,Shooter,82,8.7,T,0
sales_4742,Toukiden Kiwami,2015-01-01,Koei Tecmo Games,Tecmo Koei,PS4,Action,74,7.6,T,0
sales_4743,The Secret World,2012-01-01,Funcom,Funcom,PC,Role-Playing,74,,M,0
sales_4744,ESPN Final Round Golf 2002,2001-01-01,Konami Computer Entertainment Nagoya,Konami Digital Entertainment,Game Boy Advance,Sports,70,,E,0
sales_4745,Iron Chef America: Supreme Cuisine,2008-01-01,Black Lantern Studios,Destineer,Wii,Simulation,42,,E10+,0
sales_4746,MDK2 Armageddon,,BioWare,Virgin Interactive,PlayStation 2,Shooter,80,8.3,T,0
sales_4747,NHL 2K9,2008-01-01,Visual Concepts,Interactive Take-Two,X360,Sports,,6.7,E10+,
sales_4748,Fight Night Round 2,2005-01-01,EA Sports,Electronic Arts,GameCube,Fighting,87,,T,0
sales_4749,Disney's Atlantis: The Lost Empire,2001-01-01,Eurocom Entertainment Software,SCE,Playstation,Platform,73,8.5,E,0
sales_4750,Lost in Blue 3,2007-01-01,Matrix Software,Konami Digital Entertainment,DS,Action-Adventure,59,,E10+,0
sales_4751,Stormrise,2009-01-01,Creative Assembly,Sega,PlayStation 3,Strategy,51,5.3,M,0
sales_4752,Psi-Ops: The Mindgate Conspiracy,2004-01-01,Midway,Midway Games,,Shooter,84,7.9,,0
sales_4753,X-Men: The Official Game,2006-01-O1,"Z-Ax is, Ltd.",Activision,Xbox 360,Action Games,52,6.1,,0
sales_4754,SWAT: Global Strike Team,2003-01-01,Argonaut Games,ViveNdi Games,Xbox,Shooter,69,6.3,Mature 17+,0
sales_4755,Hitman: HD Trilogy,2013-01-01,Io Interactive,Square Enix,Xbox 360,Action,69,7.2,M,0
sales_4756,MX World Tour Featuring Jamie Little,2005-01-01,Impulse Games,Play It,PS2,Racing,,,E,0
sales_4757,Goblin Commander: Unleash the Horde,2003-01-01,Jaleco Entertainment,Jaleco,PS2,Strategy,6 8,8.7,T,0
sales_4758,World Destruction League: Thunder Tanks,2000-01-01,3DO,3DO,PS2,,65,5.9,,0
sales_4759,Tom Clancy's Ghost Recon: Future Soldier,2012-01-01,Ubisoft Paris,Ubisoft,Microsoft Windows,Shooter,71,,M,0
sales_4760,PlayStation Move Heroes,2011-01-01,Nihilistic,SCE,PS3,Platform,53,6.1,E10+,0
sales_4761,RoadKill,,Terminal Reality,Midway Games,PS2,Action,71,7.9,M,0
sales_4762,Looney Tunes: Back in Action,2003-01-01,Warthog,Warner Bros. Interactive Entertainment,GameCube,Platform,64,5.0,E,0
sales_4763,Marvel Super Hero Squad: The Infinity Gauntlet,2010-01-01,THQ,THQ,PS3,Action,,,E10+,0
sales_4764,The Chronicles of Narnia: Prince Caspian,2008-01-01,Traveller's Tales,Disney Interactive Studios,PS3,Action,5 6,5.6,T,0
sales_4765,Tak: The Great Juju Challenge,,WayForward,,Game Boy Advance,Platform,52,,E,0
sales_4766,Top Spin 2,2006-01-01,Pam Development,Take-Two Interactive,Xbox 360,Sports,75,,E,0
sales_4767,Hunter: The Reckoning Redeemer,2003-01-01,High Voltage Software,Interplay,Xbox,Action,72,8.6,M,
sales_4768,Captain America: Super Soldier,2011-01-01,Next Level Games,Sega,Xbox 360,Action,60,6.4,T,0
sales_4769,Danganronpa 2: Goodbye Despair,2014-01-01,Spike Chunsoft,Nippon Ichi Software,Playstation Vita,Misc,81,,M,0
sales_4770,Thief: Deadly Shadows,2004-01-01,Ion Storm,EidosInteractive,Xbox,Action,82,7.3,Mature 17+,0
sales_4771,MotoGP 10/11,2011-01-01,Monumental Games,Capcom,PS3,Racing,68,6.1,E,
sales_4772,NBA 09: The Inside,,SCEA San Diego Studios,SCE,Playstation Portable,Sports,79,7.4,,0
sales_4773,Batman Begins,2005-01-01,Vicarious Visions,Electronic Arts,Game Boy Advance,Action,61,6.9,E10+,0
sales_4774,Mercury Meltdown Revolution,2007-01-01,Ignition Entertainment,Ignition Entertainment,Wii,Action,77,7.4,E,0
sales_4775,Let's TAP,2008-01-01,Prope,Sega,Wii,Misc,70,6.6,E,0
sales_4776,The Lord of the Rings: Aragorn's Quest,2010-01-01,TT Fusion,Warner Bros. Interactive Entertainment,PS3,Action,58,,T,0
sales_4777,Spawn: Armageddon,,Point of View,Electronic Arts,Xbox,Action,57,9.2,M,0
sales_4778,Bee Movie Game,2007-01-01,Beenox,Activision,Xbox 360,Action,71,,E,0
sales_4779,Disney's Home on the Range,2004-01-01,Artificial Mind and Movement,Disney Interactive Studios,Game Boy Advance,Action,,,e,0
sales_4780,Conception II: Children of the Stars Seven,2013-01-01,,Screenlife,,Role-Playing,62,,M,0
sales_4781,Deus Ex: Mankind Divided,2016-01-01,Eidos Montreal,Square Enix,XOne,Role-Playing,83,7.2,M,0
sales_4782,Professor Heinz Wolff's Gravity,2008-01-01,Deep Silver,Deep Silver,Wii,Puzzle,63,7.7,,0
sales_4783,FaceBreaker,2008-01-01,,EA,PS3,Fighting,53,3.8,T,0
sales_4784,Star Wars: Battlefront II,2005-01-01,,LucasArts,PC,Shooter,78,8.8,T,0
sales_4785,Gallop Racer 2001,2001-01-O1,Tecmo,Koei,PS2,,71,9.1,E,0
sales_4786,Hellboy: The Science of Evil,2008-01-01,Krome Studios,Konami Digital Entertainment,PS3,Action,4 7,6.1,T,0
sales_4787,MotoGP 09/10,2010-01-01,Monumental Games,Capc om,,Racing,69,5.7,E,0
sales_4788,Catwoman,2004-01-01,Arglnaut Games,Electronic Arts,PS2,Action,46,6.9,T,0
sales_4789,Monsters vs. Aliens,2009-01-01,Beenox,Activision,Xbox 360,Action,63,6.6,E10+,0
sales_4790,Beat Down: Fists of Vengeance,,,Capcom,PS2,Action,48,8.1,M,0
sales_4791,World Destruction League: Thunder Tanks,2000-01-01,3DO,3DO,Playstation,Action,35,1.2,T,
sales_4792,Terminator 3: The Redemption,2004-01-01,Paradigm Entertainment,Atari,PS2,Shooter,68,8.0,T,0
sales_4793,Anarchy Reigns,2012-01-01,PlatinumGames,Sega,Xbox 360,Action,73,7.9,M,0
sales_4794,SSX On Tour,2005-01-01,,EA,GameCube,Sports,80,7.5,,0
sales_4795,Bladestorm: Nightmare,2015-01-01,Omega Force,Tecmo Koei,PS4,Action,58,6.5,T,0
sales_4796,Fairytale Fights,2009-01-01,"Playlogic, The Game Factory",Playlogic Game Factory,Xbox 360,Action,51,6.2,M,0
sales_4797,LEGO Marvel Super Heroes,2013-01-01,TT Games,Warner Bros. Interactive Entertainment,PC,Action,78,,E10+,0
sales_4798,James Bond 007: Everything or Nothing,2003-01-01,Griptonite Games,Electronic Arts,Game Boy Advance,Shooter,73,,T,0
sales_4799,Shrek Extra Large,2002-01-01,Digital Illusions,,GameCube,Platform,36,,T,0
sales_4800,World Tour Soccer 2006,2004-01-01,SCEE London Studio,Sony Computer Entertainment,PS2,Sports,56,6.0,,0
sales_4801,Gunvalkyrie,2002-01-01,Smilebit,,Xbox,Shooter,73,7.3,T,0
sales_4802,State of Emergency,2003-01-01,VIS Entertainment,Take-Two Interactive,Xbox,Action,67,,M,0
sales_4803,Disney Golf,2002-01-01,T&E Soft,Electronic Arts,PS2,Sports,72,8.3,E,0
sales_4804,Fuzion Frenzy 2,2007-01-01,Hudson Soft,Microsoft Game Studios,Xbox 360,Misc,49,5.2,,0
sales_4805,Demon Gaze,2013-01-01,,,Playstation Vita,Role-Pl aying,,7.4,T,0
sales_4806,Clock Tower II: The Struggle Within,1998-01-01,Human Entertainment,Human Entertainment,,Adventure,49,5.7,M,0
sales_4807,CSI: Fatal Conspiracy,2010-01-01,Telltale Games,Ubisoft,X360,Adventure,42,4.8,M,
sales_4808,Mega Man Network Transmission,2003-01-01,Arika,,GameCube,Platforn,,,E,0
sales_4809,Fairytale Fights,2009-01-01,"Playlogic, The Game Factory",Playlogic Game Factory,PS3,Action,53,6.0,M,
sales_4810,RC Revenge Pro,2000-01-01,Acclaim,Acclaim Entertainment,PS2,Racing,49,7.6,E,
sales_4811,G-Force,2009-01-01,Eurocom Entertainment Software,Disney Interactive Studios,Xbox 360,Action,68,7.0,E10+,0
sales_4812,Surf's Up,,Ubisoft Montreal,Ubisoft,Wii,Sports,,,e10+,0
sales_4813,Backyard Wrestling: Don't Try This at Home,2003-01-01,Paradox Development,Eidos Interactive,Xbox,Fighting,50,5.0,M,0
sales_4814,Gauntlet: Dark Legacy,2002-01-01,Midway,Midway Games,Xbox,Action,54,8.9,T,0
sales_4815,Time and Eternity,2012-01-01,"Image Epoch, Imageepoch",Nippon Ichi Software,P53,,42,5.0,T,0
sales_4816,Lost Kingdoms,2002-01-01,,Activision,GameCube,Role-Playing,72,8.0,T,0
sales_4817,Pursuit Force: Extreme Justice,2007-01-01,Bigbig Studios,Sony Computer Entertainment,Playstation Portable,Action,73,,T,0
sales_4818,Disney Sing It: Family Hits,2010-01-01,Disney Studios Interactive,Disney Interactive Studios,PS3,Misc,72,,E,0
sales_4819,The Cursed Crusade,2011-01-01,Kylotonn,DTP Entertainment,PlayStation 3,,45,,M,0
sales_4820,Ridge Racer Unbounded,2012-01-01,Bugbear,Namco Bandai Games,PS3,Racing,72,6.0,,0
sales_4821,Wolfenstein 3D,2002-01-01,Stalker Entertainment,BAM! Entertainment,Game Boy Advance,Sbooter,57,6.0,M,0
sales_4822,NHL 07,2006-01-01,EA Sports,Electronic Arts,Playstation Portable,Sports,76,6.6,E10+,0
sales_4823,Dementium: The Ward,,Renegade Kid,SouthPeak Games,DS,Shooter,72,7.9,M,0
