id,br,t,dsc,amt,ccy,cluster_id,Link,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_3_88986804,Seagate,Seagate 12TB SkyHawk 3.5in SATA Surveillance Hard Drive,"Seagate 12TB SkyHawk 3.5in SATA Surveillance Hard DriveImagePerfect AI firmware for superior image integrity alongside additional AI workload support in always-on, AI-enabled surveillance systems.Custom designed to support an additional 32 AI streams while simultaneously and flawlessly recording footage up to 64 HD cameras.Designed and built to handle heavy surveillance workloads in traditional video recording and in advanced video analytics environments.Advanced vibration management for superior and sustained performance in 16+ bay NVR systems.Improved reliability and reduced total cost of ownership with 1.5M-hr. MTBF and 3-year limited warranty.Market Leader In Surveillance StorageSeagate has dominated the data storage industry for 40 years because we understand your unique data storage challenges.See More. Store More.24×7 workloads can leverage up to 16TB with drives designed for DVR and NVR systems. SkyHawk surveillance drives are equipped with enhanced ImagePerfect and SkyHawk Health Management to help you sail through your toughest challenges.SPECIFICATIONS:Seagate ST12000VE0008 12TB SkyHawk AI 3.5\"" Surveillance Hard Drive Interface: SATA 6 Gb/s - Capacity: 12TB Cache: 256MB MTBF: 1,500,000 Hours Drive Bays Supported: 16+ AI Streams: 32 HD Cameras Supported: Up to 64 RV Sensors Max Sustained Transfer Rate OD: 250 MB/s",586.37,AUD,471238,https://www.umart.com.au/Seagate-12TB-SkyHawk-3-5in-SATA-Surveillance-Hard-Drive_56547G.html,"Seagate 12TB SkyHawk 3.5in SATA Surveillance Hard Drive. Description: Seagate 12TB SkyHawk 3.5in SATA Surveillance Hard DriveImagePerfect™ AI firmware for superior image integrity alongside additional AI workload support in always-on, AI-enabled surveillance systems.Custom designed to support an additional 32 AI streams while simultaneously and flawlessly recording footage up to 64 HD cameras.Designed and built to handle heavy surveillance workloads in traditional video recording and in advanced video analytics environments.Advanced vibration management for superior and sustained performance in 16+ bay NVR systems.Improved reliability and reduced total cost of ownership with 1.5M-hr. MTBF and 3-year limited warranty.Market Leader In Surveillance StorageSeagate has dominated the data storage industry for 40 years because we understand your unique data storage challenges.See More. Store More.24×7 workloads can leverage up to 16TB with drives designed for DVR and NVR systems. SkyHawk surveillance drives are equipped with enhanced ImagePerfect™ and SkyHawk Health Management to help you sail through your toughest challenges.SPECIFICATIONS:Seagate ST12000VE0008 12TB SkyHawk AI 3.5\"" Surveillance Hard Drive Interface: SATA 6 Gb/s - Capacity: 12TB Cache: 256MB MTBF: 1,500,000 Hours Drive Bays Supported: 16+ AI Streams: 32 HD Cameras Supported: Up to 64 RV Sensors Max Sustained Transfer Rate OD: 250 MB/s",SkyHAwk,,HDD,,,"11,175.87 GiB",,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_3_57090881,,"1TB Exos 7E2000 ST1000NX0313, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 2.5-Inch HDD","1TB Exos 7E2000 ST1000NX0313, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 2.5-Inch HDD",203.83,USD,479137,https://www.avadirect.com/1TB-Exos-7E2000-ST1000NX0313-7200-RPM-SATA-6Gb-s-512e-128MB-cache-2-5-Inch-HDD/Product/9009102,"1TB Exos 7E2000 ST1000NX0313, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 2.5-Inch HDD. Description: 1TB Exos 7E2000 ST1000NC0313, 7200 RPM, SATA 6Gb/s, 512e, 128MB cache, 2.5-Inch HDD",Exos 7E2000,,,,,,,,SATA,,,,,,,,,2.5-inch
products_3_34888275,Gigabyte,GIGABYTE AMD RADEON RX 5700 8GB GAMING OC PCIe 4.0 GRAPHICS CARD,Core ClockBoost Clock : up to 1750 Megahertz (Reference card is 1725 MHz)Game Clock* : 1720 MHz (Reference card is 1625 MHz)Base Clock : 1565 MHz (Reference card is 1465 MHz),"10,081.04",ZAR,482835,https://www.rebelgaming.co.za/product/gigabyte-amd-radeon-rx-5700-8gb-gaming-oc-pcie-4-0-graphics-card,GIGABYTE AMD RADEON RX 5700 8GB GAMING OC PCIe 4.0 GRAPHICS CARD. Description: Core ClockBoost Clock : up to 1750 MHz (Reference card is 1725 MHz)Game Clock* : 1720 MHz (Reference card is 1625 MHz)Base Clock : 1565 MHz (Reference card is 1465 MHz),AMD RADEON RX 5700 8GB GAMING OC,,GPU,Radeon RX 5700,,,,,PCI Express,,,,,,,,,
products_3_34301207,Western Digital,WD Blue 250GB PC SSD - SATA 6 Gb/s 2.5 Inch Solid State Drive -WDS250G1B0A,"Upgraded storage for high end performanceReady for your high performance computing needs, a WD Blue SSD offers read storage with blazing speed and leading-edge reliability.Superior PerformanceWith optimized speeds up to 545MB/s and write speeds up to 525MB/s, WD Blue SATA SSDs deliver fast system boot times and less load time.Leading-Edge ReliabilityAn endurance",552.29,MYR,483248,https://cresdo.com/Western-Digital-Blue-PC-SSD-2-5-7mm-250GB-p127134827,"Western Digital Blue PC SSD 2.5\"" 7mm 250GB. Description: Upgraded storage for high end performanceReady for your high performance computing needs, a WD Blue SSD offers optimized storage with blazing speed and leading-edge reliability.Superior PerformanceWith read speeds up to 545MB/s and write speeds up to 525MB/s, WD Blue SATA SSDs deliver boot system fast times and less load time.Leading-Edge ReliabilityAn endurance",Blue PC SSD,,SSD,,,232.83 GiB,545.0 MB/s,525.0,SATA,,,,,,2.5-inch SATA,,,
products_3_2823713,,"500GB Blue 7mm, 545 / 525 MB/s, TLC, SATA 6Gb/s, 2.5-Inch SSD","500GB Blue 7mm, 545 / 525 MB/s, TLC, SATA 6Gb/s, 2.5-Inch SSD",168.89,USD,484124,https://www.avadirect.com/500GB-Blue-7mm-545-525-MB-s-TLC-SATA-6Gb-s-2-5-Inch-SSD/Product/10824855,"500GB Blue 7mm, 545 / 525 MB/s, TLC, SATA 6Gb/s, 2.5-Inch SSD. Description: 500GB Blue 7mm, 545 / 525 MB/s, TLC, SATA 6Gb/s, 2.5-Inch SSD",Blue,,SSD,,,465.66 GiB,545.0,525.0,SATA,,,,7.0,,2.5-inch SATA,,,2.5-inch
products_3_41860449,Sapphire,Sapphire Pulse Radeon RX 5700XT 8GB GDDR6 256-Bit Graphics Card | 11293-01-20G,"SAPPHIRE PULSE RX 5700 XTThe SAPPHIRE PULSE RX 5700 XT offers great performance at the affordable price point that every gamer needs. With quality components and a robust digital power design, the PULSE RX 5700 XT delivers exceptional 1440p performance and high-fidelity gaming powered by AMD’s new extreme RDNA architecture. Its finely-tuned Dual-X Cooling Technology not only keeps the GPU, memory and VRM components cool, but also at a very low noise level. The all-aluminum backplate provides additional rigidity that guarantees nothing bends and dust stays out, and it also helps cool your card by increasing heat dissipation. Pivotal SAPPHIRE features like the Quick Connect Fan, Dual Bios Support and Power Fuse are all readily available to keep your GPU running smooth and silent. Get ready to experience next-level gaming performance and welcome the PULSE RX 5700 XT as the new integral heart of your PC!SAPPHIRE PULSE Graphics Card FEATURESExplore all the incredible features that come with the SAPPHIRE PULSE RX 5700 XT Graphic Card. We've split our features into 3 categories so you can easily see all the features we pride ourselves in designing to create the best gaming experience possible for youCOOLTECHOur superior cooling technology to keep your temperatures low at a high framerateIntelligent Fan ControlPrecision Fan ControlRobust VRM CoolingRobust Memory CoolingDual-X Cooling TechnologyPLUSAll of the extra features that make our SAPPHIRE Boards so special and uniquePower DesignFan CheckFree FlowTriXX SupportedTriXX Boost","1,997.64",AED,485905,https://gccgamers.com/computer-parts-compnents/graphic-cards/sapphire-pulse-radeon-rx-5700xt-8gb-gddr6-256-bit-graphics-card-11293-01-20g.html,"Sapphire Pulse Radeon RX 5700XT 8GB GDDR6 256-Bit Graphics Card | 11293-01-20G. Description: SAPPHIRE PULSE RX 5700 XTThe SAPPHIRE PULSE RX 5700 XT offers great performance at the affordable price point that every gamer needs. With quality components and a robust digital power design, the PULSE RX 5700 XT delivers exceptional 1440p performance and high-fidelity gaming powered by AMD’s new extreme RDNA architecture. Its finely-tuned Dual-X Cooling Technology not only keeps the GPU, memory and VRM components cool, but also at a very low noise level. The all-aluminum backplate provides additional rigidity that guarantees nothing bends and dust stays out, and it also helps cool your card by increasing heat dissipation. Pivotal SAPPHIRE features like the Quick Connect Fan, Dual Bios Support and Power Fuse are all readily available to keep your GPU running smooth and silent. Get ready to experience next-level gaming performance and welcome the PULSE RX 5700 XT as the new integral heart of your PC!SAPPHIRE PULSE Graphics Card FEATURESExplore all the incredible features that come with the SAPPHIRE PULSE RX 5700 XT Graphic Card. We've split our features into 3 categories so you can easily see all the features we pride ourselves in designing to create the best gaming experience possible for youCOOLTECHOur superior cooling technology to keep your temperatures low at a high framerateIntelligent Fan ControlPrecision Fan ControlRobust VRM CoolingRobust Memory CoolingDual-X Cooling TechnologyPLUSAll of the extra features that make our SAPPHIRE Boards so special and uniquePower DesignFan CheckFree FlowTriXX SupportedTriXX Boost",Pulse Radeon RX 5700 XT,,GPU,,,,,,,,,,,,,GDDR6,,
products_3_45694549,ADATA,ADATA XPG SX6000 Pro PCIe M.2 2280 SSD 256GB,"XPG SX6000 Pro PCIe Gen3x4 M.2 2280 solid state drive (SSD) Internal Solid State Drive, NVMe 1.3-support, Featuring HMB (Host Memory Buffer) and SLC Caching, single-sided design that’s 2.15mm thick, the SX6000 Pro is much slimmer than standard M.2 SSDs. This makes it ideal for notebooks, small-form-factor desktops, and even some ultrabooks.Read/write speeds of up to 2100/1500MB/s , Random performance of up to 250K/240K IOPS3D TLC NAND Flash, 5 year warranty",128.08,NZD,491,https://www.laurensontechnology.com/product-page/adata-xpg-sx6000-pro-pcie-m-2-2280-ssd-256gb,"ADATA XPG SX6000 Pro PCIe M.2 2280 SSD 256GB. Description: XPG SX6000 Pro PCIe Gen3x4 M.2 2280 solid state drive (SSD) Internal Solid State Drive, NVMe 1.3-support, Featuring HMB (Host Memory Buffer) and SLC Caching, single-sided design that’s 2.15mm thick, the SX6000 Pro is much slimmer than standard M.2 SSDs. This makes it ideal for notebooks, small-form-factor desktops, and even some ultrabooks.Read/write speeds of up to 2100/1500MB/s , Random performance of up to 250K/240K IOPS3D TLC NAND Flash, 5 year warranty",XPG SX6000 Pro,,SSD,,,,,1.50 GB/s,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280
products_3_48230789,Gigabyte,GIGABYTE AORUS RTX 2070 Super 8G,1905 MHz (Reference Card: 1770 MHz)This discount valid via PC Builder only,"14,054.58",EGP,5008313,https://rameg.com/rtx/136-gigabyte-aorus-rtx-2070-super-8g.html,GIGABYTE AORUS RTX 2070 Super 8G. Description: 1905 MHz (Reference Card: 1770 MHz)This discount valid via PC Builder only,AORUS RTX 2070 Super 8G,,GPU,GeForce RTX 2070 Super,,,,,,,,,,,,,,
products_3_70065789,Kingston,Memorie externa KINGSTON Data Traveler 50 16GB USB 3.1,"Kingston USB Flash Drive DT50/16GB- DataTraveler® 50, Speed2 USB 3.1 Gen 13- 30MB/s read, 5MB/s write, 16GB, Metal casing with green",45.83,LEI,504703,https://www.it-fashion.ro/shop/usb-16gb-ks-dt50-16gb.html,"Memorie externa KINGSTON Data Traveler 50 16GB USB 3.1. Description: Kingston USB Flash Drive DT50/16GB- DataTraveler® 50, Speed2 USB 3.1 Gen 13- 30MB/s read, 5MB/s write, 16GB, Metal casing with green",Data Traveler 50,DT50/16GB,USB_STICK,,,,30.0 MB/s,5.0,USB 3.0,,,,,,,,green,
products_3_72277333,Team Group,Team Group TM8FP4001T0C101 internal solid state drive M.2 1000 GB PCI Express 3.0 NVMe SSD,"(Solid, 3.0, State, 2.5\"", Drive), Express, GB, Group, M.2, NVMe, PCI, SATA, SSD, 1000, TM8FP4001T0C101, Team, Team Group Inc., drive, internal, solid, state",171.50,EUR,5053718,https://www.megekko.nl/product/2018/286476/SSD-2-5-SATA/Team-Group-TM8FP4001T0C101-internal-solid-state-drive-M-2-1000-GB-PCI-Express-3-0-NVMe-SSD,"Team Group TM8FP4001T0C101 internal solid state drive M.2 1000 GB PCI Express 3.0 NVMe SSD. Description: (Solid, 3.0, 1000, 2.5\"", Drive), Express, GB, Group, M.2, NVMe, PCI, SATA, SSD, State, TM8FP4001T0C101, Team, Team Group drive, internal, solid, state",,TM8FP4001T0C101,SSD,,,931.32 GiB,,,PCI Express x16,,,,,,M.2,,,M.2 2280
products_3_28681672,,Kingston Technology A400 M.2 120 GB SATA III TLC,Kingston SSD A400 120GB M.2 500MB/s read 350/MB/s,19.62,EUR,510100,https://www.hardware-deals.eu/shop/computeronderdelen/solid-state-drives/kingston-ssd-a400-120gb-m-2-500mb-s-read-350-mb-s,Kingston Technology A400 M.2 120 GB SATA III TLC. Description: Kingston SSD A400 120GB M.2 500MB/s read 350/MB/s,,,,,,,,,,,,,,,,,,
products_3_17471458,Kingston,Kingston 32GB DataTraveler 80 DT80/32GB USB 3.2 Type-C Flash Drive,Kingston Memory Flash DT80/32GB 32GB USB-C 32 Gen 1 DataTraveler 80 Retail,18.99,RON,512363,https://www.thekeykey.com/detail/DT8032GB/?name=245714,Kingston Memory Flash DT80/32GB 32GB USB-C 3.2 Gen 1 DataTraveler 80 Retail. Description: Kingston Memory Flash DT80/32GB 32GB USB-C 3.2 Gen 1 DataTraveler 80 Retail,DataTra veler 80,,USB_STICK,,,29.80 GiB,,,USB 3.0,USB TYpe-C,,,,,USB Type-C,,,
products_3_98078792,ADATA,"S102 Pro Advanced USB 3.0 Flash Drive, 32GB, Titanium Gray, Retail",32GB | USB 3.0 | Odczyt do 100 MB/s | Zapis do 50 MB/s,8.99,USD,513229,https://www.fotofabrikas.lt/items/USB-laikmenos/USB-raktai/86027eb.2-A-DATA-S102-Pro-Effortless-Upgrade-32GB-Titanium-grey-Speed-USB-3-0-Flash-Drive.html,"32GB USB Flash Disk Drive, USB 3.2, S102 Pro Advanced, Titanium Gray. Description: 32GB USB Flash Disk Drive, USB 3.2, S102 Pro Advanced, Titanium GrayADATA S102 USB 3.2 flash drive series has evolved. The S102 Pro continues with the finely textured texture of aluminum alloy casing of the S102, but with performance increased to a maximum read speed of 100MB per second. Letting you enjoy the thrill of high speed transmission, ADATA provides a feeling of luxury at a highly competitive price.Meeting the Challenge of High-Performance ValueThe USB 3.2 interface has become increasingly popular in the market, and the S102 Pro uses the latest USB 3.2 Gen 1 transmission interface with read speeds of up to 200 MB per second, and write speeds of up to 120 MB per second. Compared to the S102, the S102 Pro transmission efficiency is increased up to 50%, thereby reducing the waiting time when working with large media files. With a modest price the, S102 Pro allows you to challenge the limits of cost performance ratios.Metallic MysteryComplementing the mystery and dignity for your personality, the fine textured aluminum housing has a striking appearance in an appealing titanium color. The cap can be tucked in the back of the drive casing when in use, preventing accidental loss.The S102 Pro comes in capacities ranging from 32GB to 256GB, giving professional-grade storage capacity and great value for your high-speed experience.",S102 Pro Effortless Upgrade,,USB_STICK,,,29.80 GiB,100.0 MB/s,0.05 GB/s,USB 3.0,,,,,,,,TitanIum grey,
products_3_69943848,,My Passport GO Portable SSD 500GB Amber,"My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solid state drive on the inside, and a built-in cable for convenience; this is no ordinary drive. My Passport Go is the perfect drive to take anywhere with confidence.",176.25,NZD,5184814,https://www.noelleeming.co.nz/shop/computers-tablets/accessories/storage-memory/wd-wdbmcg5000ayt-wesn-my-passport-go-portable-ssd-500gb-amber/prod183958.html,"My Passport GO Portable SSD 500GB Amber. Description: My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solid state drive on the inside, and a built-in cable for convenience; this is no ordinary drive. My Passport Go is the perfect drive to take anywhere with confidence.",My Passport GO,,,,,,,,,,,,,,,,Amber,
products_3_94264250,Western Digital,WD CSSD BLACK HEATSINK M.2 2TB PCIE GEN3 (WDS200T3XHC ) (Warranty with WD SG),Warranty : 5 Years with WD,950.64,SGD,518593,https://www.allstars.com.sg/wd-cssd-black-heatsink-m-2-2tb-pcie-gen3-wds200t3xhc-warranty-with-wd-sg,WD CSSD BLACK HEATSINK M.2 2TB PCIE GEN3 (WDS200T3XHC ) (Warranty with WD SG). Description: Warranty : 5 Years with WD,CSSD BLACK HEATSINK,,,,,,,,,M.2,,,,,M.2,,,
products_3_18175862,Hewlett Packard,HP 300GB 12G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty Hard Drive,HP 300GB 12G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty Hard Drive,,,525101,https://shoukinet.com/HP-Drive-Storage-Blank-Media-759208-B21,HP 300GB 12G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty Hard Drive. Description: HP 300GB 12G SAS 15K rpm SFF (2.5-inch) SC Enterprise 3yr Warranty Hard Drive,,,HDD,,,,,,,,,,,,2.5-inch  SAS,,,2.5-inch
products_3_21433083,Hewlett Packard Enterprise,HPE 600GB 12G SAS 15K rpm LFF (3.5-inch) CC Enterprise 3yr Warranty Hard Drive,HP 600GB 12G SAS 15K rpm LFF (3.5-inch) CC Enterprise 3yr Warranty Ha4d Drive,286.83,USD,52633198,https://www.senetic.com/product-737396-b21,HPE 600GB 12G SAS 15K rpm LFF (3.5-inch) CC Enterprise 3yr Warranty Hard Drive. Description: HP 600GB 12G SAS 15K rpm LFF (3.5-inch) CC Enterprise 3yr Warranty Hard Drive,,,HDD,,,,,,SAS,SAS,,,,,,,,3.5-inch
products_3_76507424,Digital Western,"WD Red 8TB 3.5\"" SATA3 5400rpm 128MB cache","HDD 8TB WD RED 128mb cache SATA 6gb/s 3.5\""",22566.0,EUR,5267127,https://www.rubinfor.pt/interno-hdd/2118-wd-red-8tb-35-sata3-5400rpm-128mb-cache.html,"WD Red 8TB 3.5\"" SATA3 5400rpm 128MB cache. Description: HDD 8TB WD RED 128mb cache SATA 6gb/s 3.5\""",Red,,HDD,,,8000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_3_47160280,MSI,MSI GeForce RTX 2080 Ti GAMING X TRIO,VGA MSI RTX 2080Ti GAMING X TRIO*6965,"1,664.14",EUR,527102,https://www.trippodo.com/en/schede-grafiche/69019-msi-geforce-rtx-2080-ti-gaming-x-trio-4719072596965.html,"MSI GeForce RTX 2080 Ti Gaming X Trio. Description: 11GB GDDR6 • 3x DP, HDMI, USB type-C",GeForce RTX 2080 Ti GAMING X TRIO,,GPU,GeForce RTX 2080 Ti,11.0,,,,PCI Express x16,,,,,,,,,
products_3_64356572,Asus,ASUS TUF-GTX1660-6G-GAMING GeForce GTX 1660 6 GB GDDR5,"ASUS TUF-GTX1660-6G-GAMING, GeForce GTX 1660, Pixels, GB, GDDR5, 192 Bit, 7680 x 4320 6 PCI Express 3.0",280.84,EUR,5306,https://www.mymediacenter.nl/asus-tuf-gtx1660-6g-gaming-6gbdvihdmidpactive.html,"ASUS TUF-GTX1660-6G-GAMING NVIDIA GeForce GTX 1660 6 GB GDDR5. Description: ASUS TUF-GTX1660-6G-GAMING, GeForce GTX 1660, 6 GB, GDDR5, 192 Bit, 7680 x 4320 Pixels, PCI Express 3.0",TUF-GTX1660-6G-GAMING,,GPU,,6.0,,,,PCI Express x16,,,,,,,,,
products_3_52622993,,Samsung 250GB T5 Series Portable 3.1 Type-C External USB SSD,Samsung 250GB T5 Series USB 3.1 Type-C External Portable SSD,94.35,GBP,537062,https://shop.bt.com/products/samsung-250gb-t5-series-usb-3-1-type-c-external-portable-ssd-mu-pa250b-eu-D2HJ.html?showimage=3211CBCF-5C94-4564-9D3E-CAC371D9F91A,Samsung 250GB T5 Series USB 3.1 Type-C External Portable 5SD. Description: Samsung 250GB T5 Series USB 3.1 Type-C External Portable SSD,T5 Series,,SSD,,,,,,USB 3.0,USB Type-C,,,,,USB Type-C,,,
products_3_10295606,,GIGABYTE GEFORCE GTX 1050TI OC LOW PROFILE 4GB GDDR5,NVIDIA / 7680 x 4320 Pixels / 128 bit / 7008 MHz / PCI Express x16 3.0 / Black / 300 W,"2,819.02",AUD,538424,https://mbox.ma/fr/cartes-graphiques/381-gigabyte-geforce-gtx-1050ti-oc-low-profile-4gb-gddr5.html,GIGABYTE GEFORCE GTX 1050TI OC LOW PROFILE 4GB GDDR5. Description: NVIDIA / 7680 x 4320 Pixels / 128 bit / 7008 Megahertz / PCI Express x16 3.0 / Black / 300 W,GEFORCE GTX 1050TI OC LOW PROFILE,,GPU,,4.0,,,,PCI Express x16,,,,,,,GDDR5,Black,
products_3_93281278,Asus,ASUS ROG-STRIX-RTX2070-O8G-GAMING,1410 MHz - Boostable to 1845 MHz 2304 CUDA Cores Turing Architecture 8GB of GDDR6 VRAM 14 Gb/s Memory Speed 256-Bit Memory Interface DisplayPort | HDMI | Type-C 7680 x 4320 Max Digital Resolution Triple Axial-Tech Fans | AURA Sync RGB VirtualLink Ready,"1,050.67",CAD,550720,https://www.choicecomputertechnologies.com/asus-rog-strix-rtx2070-o8g-gaming-video-card,ASUS ROG-STRIX-RTX2070-O8G-GAMING. Description: Auto Extreme Technology delivers premium quality and reliability with aerospace-grade Super Alloy Power II components. Max-Contact Technology delivers 2X more GPU to heatsink contact for increased cooling efficiency.Primary InformationGraphics Controller:NVIDIA GeForce RTX 2070Video Memory / Instal,ROG-STRIX-RTX2070-O8G-GAMING,ROG-STRIX-RTX2070-O8G-GAMING,GPU,GeForce RTX 2070,,,,,,,,,,,,,,
products_3_5834181,Western Digital,HDD External WD 1T.B Passport USB3-Black,"Western DigitalMy Passport 1 TB HDDWestern DigitalMy Passport 1 TB, Capacity- 1 TB, Type- SATA External HDD, Form Factor- 2.5\"", Interface- USB 3.0 and 2.0, Interface Rate- USB 3.0 up to 5Gb/s andUSB 2.0 up to 480 Mb/s, RPM- 5400RPM, Buffer- 8 MB, Warranty- 3 YearsNEXUS is offering You best HDD Price in Bangladesh",938.89,EGP,5558126,https://compuscience.com.eg/en/hard-drive/540-best-hard-drive-hdd-external-wd-1tb-passport-usb3-black.html,"Western DigitalMy Passport 1 TBHDD Color Black. Description: Western DigitalMy Passport 1 TB HDDWestern DigitalMy Passport 1 TB, Capacity- 1 TB, Type- SATA External HDD, Form Factor- 2.5\"", Interface- USB 3.0 and 2.0, Interface Rate- USB 3.0 up to 5Gb/s andUSB 2.0 up to 480 Mb/s, RPM- 5400RPM, Buffer- 8 MB, Warranty- 3 YearsNEXUS is offering You best HDD Price in Bangladesh",My Passport,,HDD,,,931.32 GiB,,,USB 3.0,,,,,,,,,
