id,brnd,prd_ttl,desc,prc,cur,cluster_id,link,t_desc,mdl,mdl_no,prd_typ,chip,vram,stor,rd_speed_mbs,wr_speed_mbs,bus_t,iface_t,w_mm,l_mm,h_mm,wt_g,stor_conn,mem_t,clr,form_f
products_4_28872480,,High Speed Micro USB Flash OTG Pen Drive (3.0),Buy High Speed Micro USB Flash OTG Pen Drive (3.0) at alisaleplus.com! Free shipping to 185 countries. 45 days money back guarantee.,16.99,USD,67670136,https://alisaleplus.com/high-speed-micro-usb-flash-otg-pen-drive-3-0,High Speed Micro USB Flash OTG Pen Drive (3.0). Description: Buy High Speed Micro USB Flash OTG Pen Drive (3.0) at alisaleplus.com! Free shipping to 185 countries. 45 days money back guarantee.,High-speed micro USB OTG flash drive pen,,USB_STICK,,,,,,US8 3.0,Micro USB,,,,,,,,
products_4_14576497,Gigabyte,"Placa video Gigabyte Radeon RX 5500 XT OC 8GB GDDR6, 128-bit",Garantie 36 luni,1143.99,RON,686147,https://pcfrog.ro/placi-video/82128-placa-video-gigabyte-radeon-rx-5500-xt-oc-8gb-gddr6-128-bit.html,"Placa video Gigabyte Radeon RX 5500 XT OC 8GB GDDR6, 128-bit. Description: Garantie 36 luni",Radeon RX 5500 XT OC,,GPU,Radeon RX 5500 XT,8.0,,,,,,,,,,,,,
products_4_96520219,,Samsung Portable SSD T7 1TB,"Samsung Portable SSD T7 1TB, Titanium",432.67,лв.,691626,https://www.comsystems.bg/samsung-portable-ssd-t7-1tb-46594.html,"Samsung Portable SSD T7 1TB. Description: Samsung Portable SSD T7 1TB, Titanium",Portable SSD T7,,SSD,,,931.32 GiB,,,,,,,,,,,Titanium,
products_4_2411230,Sapphire,8GB Sapphire Radeon RX 5700 XT Nitro+ Gráfica GD6,8G GDDR6 DUAL HDMI/DUAL DP OC IN,522.33,EUR,69555,https://cooptec.pt/produto/grafica-sapphire-radeon-rx-5700-xt-nitro-8gb-gd6,Gráfica Sapphire Radeon RX 5700 XT Nitro+ 8GB GD6. Description: 8G GDDR6 DUAL HDMI/DUAL DP OC IN,Radeon RX 5700 XT Nitro+,,GPU,Radeon RX 5700 XT,8.0,,,,,,,,,,,,,
products_4_7634013,Asus,"ASUS Placa video DUAL RTX2060 OC EVO, 6GB GDDR6 192bit","ASUS Dual GeForce RTX 2060 OC Edition Evo (Base:1395MHz,Boost:1785MHz), 6GB GDDR6 (14000MHz), PCI-E 3.0, DisplayPort 1.4, DVI-D, 2x HDMI 2.0b",699.0,GBP,697270,https://www.scorptec.com.au/product/Graphics-Cards/NVIDIA/78926-DUAL-RTX2060-O6G-EVO,"ASUS Dual GeForce RTX 2060 OC Edition Evo (Base:1395MHz,Boost:1785MHz), 6GB GDDR6 (14000MHz), PCI-E 3.0, DisplayPort 1.4, DVI-D, 2x HDMI 2.0b. Description: ASUS Dual GeForce RTX 2060 OC Edition Evo (Base:1395MHz,Boost:1785MHz), 6GB GDDR6 (14000MHz), PCI-E 3.0, DisplayPort 1.4, DVI-D, 2x HDMI 2.0b",Dual GeForce RTX 2060 OC Edition Evo,,GPU,GeForce RTX 2060,,,,,PCI Express x16,,,,,,,GDDR6,,
products_4_92930814,,"DISCO DURO INTERNO WD 8TB 3,5 WD80PURZ 128M SATA3 5400RPM PURPLE","DISCO DURO INTERNO WD 8TB 3,5 WD80PURZ 128M SATA3 5400RPM PURPLE",,,697281,https://nsstore.mx/e-commerce/accesorios/2754-disco.html,"DISCO DURO INTERNO WD 8TB 3,5 WD80PURZ 128M SATA3 5400RPM PURPLE. Description: DISCO DURO INTERNO WD 8TB 3,5 WD80PURZ 128M SATA3 5400RPM PURPLE",Purple,,HDD,,,7450.58 GiB,,,SATA,SATA III,,,,,3.5-inch SATA,,PURPLE,3.5-inch
products_4_97095163,Asus,ASUS Video Card TUF-RTX3090-24G-GAMING GeForce RTX3090 GDDR6X 24GB 384B PCIE HDMI/DP Retail,ASUS Video Card TUF-RTX3090-24G-GAMING GeForce RTX3090 GDDR6X 24GB 384B PCIE HDMI/DP Retail,1562.99,USD,699660,https://www.thekeykey.com/detail/TUF-RTX3090-24G-GAMING/?name=247578,ASUS Video Card TUF-RTX3090-24G-GAMING GeForce RTX3090 GDDR6X 24GB 384B PCIE HDMI/DP Retail. Description: ASUS Video Card TUF-RTX3090-24G-GAMING GeForce RTX3090 GDDR6X 24GB 384B PCIE HDMI/DP Retail,Video Card TUF-RTX3090-24G-GAMING,,,,24.0,,,,PCIe,,,,,,,,,
products_4_39096117,,"500GB Red SA500, 560 / 530 MB/s, 3D NAND, SATA 6Gb/s, 2.5-Inch SSD","(Solid, 2.5\"", 500GB, Drive), RED, SATA, SSD, State, WD, Western Digital",66.05,EUR,700705,https://www.megekko.nl/product/2018/278264/SSD-2-5-SATA/WD-RED-500GB-SATA-SSD,"WD RED 500GB SATA SSD. Description: (Solid, 2.5\"", 500GB, Drive), RED, SATA, SSD, State, WD, Western Digital",RED,,SSD,,,465.66 GiB,,,,,,,,,,,,2.5-inch
products_4_1773697,Crucial,Crucial MX500 2TB 2.5 SSD,"Start your system in seconds, load files almost instantly, and accelerate the most demanding applications with the Crucial MX500. The Dynamic Write Acceleration technology uses an adaptable pool of high-speed, single-level cell flash memory to generate blistering speeds. Save massive amounts of photos, music, and videos comfortably and securely. With fast access to your media, creations, and designs, you’re ready to share at the speed of your life.With thousands of hours of pre-release validation, dozens of SSD qualification tests, and a heritage of award- winning SSDs, the Crucial MX500 has been thoroughly tried, tested, and proven.FEATURESStart your system in secondsLoad files almost instantlyAccelerate your most demanding applicationsStore massive amounts of data with drive capacities up to 2TBProtect your data on a drive that’s tried, tested, and proven from start to finishBlock hackers and thieves with AES 256-bit hardware-based encryptionTransfer files easily from your old drive with Acronis True Image HDManage and improve your SSD with the Crucial Storage Executive tool",6083.0,ZAR,70841,https://www.tamcanit.co.za/crucial-mx500-2tb-25-ssd,"Crucial MX500 2TB 2.5 SSD. Description: Start your system in seconds, load files almost instantly, and accelerate the most demanding applications with the Crucial MX500. The Dynamic Write Acceleration technology uses an adaptable pool of high-speed, single-level cell flash memory to generate blistering speeds. Save massive amounts of photos, music, and videos comfortably and securely. With fast access to your media, creations, and designs, you’re ready to share at the speed of your life.With thousands of hours of pre-release validation, dozens of SSD qualification tests, and a heritage of award- winning SSDs, the Crucial MX500 has been thoroughly tried, tested, and proven.FEATURESStart your system in secondsLoad files almost instantlyAccelerate your most demanding applicationsStore massive amounts of data with drive capacities up to 2TBProtect your data on a drive that’s tried, tested, and proven from start to finishBlock hackers and thieves with AES 256-bit hardware-based encryptionTransfer files easily from your old drive with Acronis True Image HDManage and improve your SSD with the Crucial Storage Executive tool",MX50p,,,,,1862.65 GiB,,,,,,,,,,,,
products_4_85028460,Gigabyte,Gigabyte GTX 1660 OC 6GB Graphics Card,"Cuda Cores: 1408, Boost Clock: 1830MHz, GDDR5, 192-bit Memory, Memory Clock: 8002Mhz, 3 x DisplayPort, 1 x HDMI, 3 Year Warranty",209.99,GBP,708641,https://www.novatech.co.uk/products/gigabyte-gtx-1660-oc-6gb-graphics-card/gv-n1660oc-6gd.html,"Gigabyte GTX 1660 OC 6GB Graphics Card. Description: Cuda Cores: 1408, Boost Clock: 1B30MHz, GDDR5, 192-bit Memory, Memory Clock: 8002Mhz, 3 x DisplayPort, 1 x HDMI, 3 Year Warranty",GTX 1660 OC,,GPU,GeForce GTX 1660,6.0,,,,,,,,,,,,,
products_4_19499147,Kingston,Kingston DT MicroDuo 16GBUSB 3.0,USB Flash Drive 16GB DT MicroDuo USB 3.0 micro USB OTG,33.61,GBP,70963,https://www.ideall.ro/magazin-memorii-usb/kingston/Kingston-DT-MicroDuo-16GB-USB-3-0--43107,Kingston DT MicroDuo 16GBUSB 3.0. Description: USB Flash Drive 16GB DT MicroDuo USB 3.0 micro USB OTG,DT MicroDuo,,USB_STICK,,,14.90 GiB,,,USB 3.0,USB 2.0 and OTG,,,,,,,,
products_4_32492686,,Gigabyte Radeon RX 5700 XT Gaming OC 8G Graphics Card,"Short DescriptionModel: Gigabyte Radeon RX 5700 XT8GB 256-Bit GDDR6Intuitive Controls with AORUS Engine3 x Display Port 1.4, 1 x HDMI 2.0bPCI Express 4.0 x16",509.88,GBP,713210,https://powerline-bd.com/product/gigabyte-radeon-rx-5700-xt-gaming-oc-8gb-graphics-card,"Gigabyte Radeon RX 5700 XT Gaming OC 8GB Graphics Card. Description: Short DescriptionModel: Gigabyte Radeon RX 5700 XT8GB 256-Bit GDDR6Intuitive Controls with AORUS Engine3 x Display Port 1.4, 1 x HDMI 2.0bPCI Express 4.0 x16",Radeon RX 5700 XT Gaming OC,,,,,,,,PCI Express x16,,,,,,,,,
products_4_79132974,AsUs,"Asus Dual GeForce RTX 2070 SUPER OC EVO DUAL 8GB GDDR6, HDMI, 3x DP | 90YV0DK0-M0NA00",8GB Graphics Memory PCI Express 3.0 x16 Interface Cooler Type - Dynamic Fan Nvidia GPU Boost Technology Pre Overclocked Edition Outputs - HDMI and Display Port,2375.0,AED,728150,https://pcdubai.com/product/asus-dual-geforce-rtx-2070-super-oc-evo-dual-8gb-gddr6-hdmi-3x-dp-90yv0dk0-m0na00,"Asus Dual GeForce RTX 2070 SUPER OC EVO DUAL 8GB GDDR6, HDMI, 3x DP | 90YV0DK0-M0NA00. Description: 8GB Graphics Memory PCI Express 3.0 x16 Interface Cooler Type - Dynamic Fan Nvidia GPU Boost Technology Pre Overclocked Edition Outputs - HDMI and Display Port",Dual GeForce RTX 2070 SUPER OC EVO DUAL,90YV0DK0-M0NA00,GPU,,8.0,,,,,,,,,,,,,
products_4_73216359,,HP 1.2TB 12G SAS 10K 2.5 inch SC Server Hard Disk,"HP 1.2TB 12G SAS 10K 2.5 inch SC Server Hard Disk HP 1.2TB 12G SAS 10K 2.5 inch SC Server Hard Disk part number 781518-B21 spindle speed of 10,000 RPM In addition it has drive transfer rate of 1.2 GBPS (external) Also HP 1.2TB 12G SAS has compatible bays of 2.5 SFF",60200.0,KES,73911836,https://tetop.co.ke/product/hp-hp-1-2tb-12g-sas-10k-2-5-inch-sc-server-hard-disk,"HP 1.2TB 12G SAS 10K 2.5 inch SC Server Hard Disk. Description: HP 1.2TB 12G SAS 10K 2.5 inch SC Server Hard Disk HP 1.2TB 12G SAS 10K 2.5 inch SC Server Hard Disk part number 781518-B21 spindle speed of 10,000 RPM In addition it has drive transfer rate of 1.2 GBPS (external) Also HP 1.2TB 12G SAS has compatible bays of 2.5 SFF",1.2TB 12G SAS 10K 2.5 inch SC Server Hard Disk,,HDD,,,1117.59 GiB,,,SAS,5AS,,,,,2.5-inch SATA,,,2.5-inch
products_4_71536635,Samsung,Samsung 860 EVO 2 TB SSD,"The newest edition to the world's best-selling SATA SSD series, the Samsung 860 EVO is specially designed to enhance the performance of mainstream PCs and laptops. With the latest V-NAND technology, this fast and reliable SSD comes in a wide range of compatible form factors and capacities. Enhanced",509.95,,742988,https://www.choicecomputertechnologies.com/samsung-860-evo-2-tb-ssd,"Samsung 860 EVO 2 TB SSD. Description: The newest edition to the world's best-selling SATA SSD series, the Samsung 860 EVO is specially designed to enhance the performance of mainstream PCs and laptops. With the latest V-NAND technology, this fast and reliable SSD comes in a wide range of compatible form factors and capacities. Enhanced",860 WVO,,SSD,,,1862.65 GiB,,,SATA,SATA III,,,,,,,,
products_4_51002400,ADATA,A-Data XPG SX8200 Pro M.2 SSD - 1TB,"Solid State Drive, 1 TB, intern, M.2 2280, PCI Express 3.0 x4 (NVMe)",1592.0,NOK,750032,https://www.proshop.no/SSD/A-Data-XPG-SX8200-Pro-M2-SSD-1TB/2687322,"A-Data XPG SX8200 Pro M.2 SSD - 1TB. Description: Solid State Drive, 1 TB, intern, M.2 2280, PCI Express 3.0 x4 (NVMe)",XPG SX8200 Pro,,SSD,,,,,,,,,,,,M.2,,,M.2 2280
products_4_98882167,Samsung,Samsung Portable SSD T7 MU-PC500Tsolid state drive - 500 GB - USB 3.2 Gen 2,"500GB Samsung T7 MU-PC500T/WW, Portable External SSD, USB 3.2 Gen2/Type-C, Grey Powered, Bus",103.49,GBP,755875,https://www.scan.co.uk/products/500gb-samsung-t7-mu-pc500t-ww-portable-external-ssd-usb-32-gen2-type-c-bus-powered-grey,"Samsung T7 Grey 500GB Portable SSD USB-C/A Gen2. Description: 500GB Samsung T7 MU-PC500T/WW, Portable External SSD, USB 3.2 Gen2/Type-C, Bus Powered, Grey",T7,MU-PC500T,SSD,,,,,,USB 3.2 Gen 2,USB Type-C,,,,,,,Grey,
products_4_81530115,,WD SSD 2TB BLUE M2 2280 WDS200T2B0B,"SSD WD, Blue, 2TB, M2 2280, SATA3, 6 GB/s, R/W speed: up to 560MBs/530MBs",1104.7,RON,761924,https://www.computershop.ro/en/ssd-hard-drives/15543-wd-ssd-2tb-blue-m2-2280-wds200t2b0b.html,"WD SSD 2TB BLUE M2 2280 WDS200T2B0B. Description: SSD WD, Blue, 2TB, M2 2280, SATA3, 6 GB/s, R/W speed: up to 560MBs/530MBs",,WDS200T2B0B,,,,,560.0 MB/s,530.0,SA TA,SATA III,,,,,,,,
products_4_6891243,Seagate,"Seagate 2.5\"" 1.8TB SAS 12Gb/s, 10K RPM, CACHE 128MB, 512E/4kN","Seagate 1.8TB Exos E-Class Mission Critical SAS 2.5\"" Hard Drive",,,77345,https://www.boston.co.uk/products/st1800mm0129.aspx,"Seagate 2.5\"" 1.8TB SAS 12Gb/s, 10K RPM, CACHE 128MB, 512E/4kN. Description: Seagate 1.8TB Exos E-Class Mission Critical SAS 2.5\"" Hard Drive",Exos E-Class Mission Critical,,HDD,,,1676.38 GiB,,,SAS,SAS,,,,,2.5-inch SAS,,,2.5-inch
products_4_80012174,AMD,AMD - RADEON PRO WX 5100 8GB PCIE 3.0 16X 4X DP RETAILIN CTLR,AMD RADEON PRO WX 5100 8GB PCIE 3.0 16X 4X DP RETAILIN CTLR (100-505940) - GPU-familie: AMD - GPU: Radeon Pro WX5100 - Grensesnitt: PCI Express x16 3.0 - Videominne: 8GB - Videominnetype: GDDR5 - Minnebussbredde: 256 bit - DVI: 0 - VGA: 0 - HDMI: 0 - Displayport: 4 - USB-C: 0 - Profile: Normal - Kjøletype: Aktiv,4410.0,NOK,775567,https://deal.no/amd-radeon-pro-wx-5100/cat-p/c0/p9171841,AMD - RADEON PRO WX 5100 8GB PCIE 3.0 16X 4X DP RETAILIN CTLR. Description: AMD RADEON PRO WX 5100 8GB PCIE 3.0 16X 4X DP RETAILIN CTLR (100-505940) - GPU-familie: AMD - GPU: Radeon Pro WX5100 - Grensesnitt: PCI Express x16 3.0 - Videominne: 8GB - Videominnetype: GDDR5 - Minnebussbredde: 256 bit - DVI: 0 - VGA: 0 - HDMI: 0 - Displayport: 4 - USB-C: 0 - Profile: Normal - Kjøletype: Aktiv,RADEON PRO WX 5100,100-505940,GPU,Radeon Pro WX 5100,,,,,PCI Express x16,,,,,,,,,
products_4_67818648,Dell,ST33000650NS EQL 3TB 7.2K 3.5 SATA PS6510E,Description:Dell EqualLogic 3-TB 7.2K RPM 3G(3Gb/s) 3.5-inch SATAHot-Plug Hard Drive in Dell EqualLogic PS6500 series3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell EqualLogic serial number and firmwareGenuine Dell EqualLogic Certified Hard DriveCompatible Storage Arrays:Dell EqualLogic PS6500EDell EqualLogic PS6510EPart Number(s)Seagate Part# ST33000650NS-EQL,"9.890.496,40",VND,779289,https://mitgroup.vn/san-pham/st33000650ns-eql-3tb-7-2k-3-5-sata-ps6510e-2,ST33000650NS EQL 3TB 7.2K 3.5 SATA PS6510E. Description: Description:Dell EqualLogic 3-TB 7.2K RPM 3G(3Gb/s) 3.5-inch SATAHot-Plug Hard Drive in Dell EqualLogic PS6500 series3.5-inch Hot-Plug Hard Drive Tray (as pictured)Genuine Dell EqualLogic serial number and firmwareGenuine Dell EqualLogic Certified Hard DriveCompatible Storage Arrays:Dell EqualLogic PS6500EDell EqualLogic PS6510EPart Number(s)Seagate Part# ST33000650NS-EQL,Constellation Es.2,ST33000650NS-EQL,HDD,,,2793.97 GiB,,,,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_4_60260553,Seagate,Seagate Solid State Drive ZA250CM1A003 250GB BarraCuda 120 Retail,Seagate Solid State Drive ZA250CM1A003 250GB BarraCuda 120 Retail,66.99,USD,782338,https://www.thekeykey.com/detail/ZA250CM1A003/?name=243730,Seagate Solid State Drive ZA250CM1A003 250GB BarraCuda 120 Retail. Description: Seagate Solid State Drive ZA250CM1A003 250GB BarraCuda 120 Retail,BarraCuda 120,ZA250CM1A003,SSD,,,232.83 GiB,,,,,,,,,,,,
products_4_24687585,,Mini Metal USB Flash Drive,"Item Type: USB Flash Drive Material: Wood Interface Type:USB 2.0 Capacity: 4 GB, 8 GB, 16 GB, 32 GB, 64 GB Weight: 55 g / 0.12 lbs Package Includes: 1 xFlash Drive, 1 x Box Please leave us a message with your personal information to be engraved.",13.27,USD,78417016,https://nuttymango.com/mini-metal-usb-flash-drive,Mini Metal USB Flash Drive. Description: Buy Mini Metal USB Flash Drive at nuttymango.com! Free shipping to 185 countries. 45 days money back guarantee.,Mini Metal,,USB_STICK,,,,,,,,,,,,,,,
products_4_85694947,Western Digital,"1TB Red SA500, 560 / 530 MB/s, 3D NAND, SATA 6Gb/s, 2.5-Inch SSD","Western Digital 1TB Red SA500 NAS (WDS100T1R0A). Supercharge Your NAS - The Power of Red Comes to SSD. your NAS system’s performance and responsiveness with the WD Red SA500 NAS SATA SSD. Your NAS system is always on, making a reliable drive essential. Unlike standard SSDs, WD Red NAS SATA SSDs are specifically designed and tested for 24/7 usage. Their endurance and efficient caching makes them ideal for demanding applications.",179.72,USD,79822,https://www.avadirect.com/1TB-Red-SA500-560-530-MB-s-3D-NAND-SATA-6Gb-s-2-5-Inch-SSD/Product/13119875,"1TB Red SA500, 560 / 530 MB/s, 3D NAND, SATA 6Gb/s, 2.5-Inch SSD. Description: Western Digital 1TB Red SA500 NAS (WDS100T1R0A). Supercharge Your NAS - The Power of Red Comes to SSD. Boost your NAS system’s performance and responsiveness with the WD Red™ SA500 NAS SATA SSD. Your NAS system is always on, making a reliable drive essential. Unlike standard SSDs, WD Red NAS SATA SSDs are specifically designed and tested for 24/7 usage. Their endurance and efficient caching makes them ideal for demanding applications.",Red SA500,WDS100T1R0A,SSD,,,,,530.0,,SATA III,,,,,,,,2.5-inch
products_4_98441278,Silicon Power,"Dysk SSD Silicon Power A55 512GB 2.5\"" SATA3 (560/530) 3D NAND, 7mm","Dysk SSD Silicon Power A55 512GB 2.5\"" SATA3 (560/530) 3D NAND, 7mm",256.0,PLN,799937,http://www.bajt.olsztyn.pl/p/43/1220701/dysk-ssd-silicon-power-a55-512gb-2-5-quot-sata3-560-530-3d-nand-7mm-dyski-ssd-dyski-twarde.html,"Dysk SSD Silicon Power (560/530) 512GB 2.5\"" SATA3 A55 3D NAND, 7mm. Description: Dysk SSD Silicon Power A55 512GB 2.5\"" SATA3 (560/530) 3D NAND, 7mm",A55,,SSD,,,476.84 GiB,,530.0,SATA,SATA III,,,,,,,,2.5-inch
products_4_59899655,MSI,MSI RX5500 XT Mech (4GB) OC PCI Graphics Card,The all new RDNA powered Radeon RX 5500 series for exceptional performance and High-fidelity gaming. Take control with Radeon RX 5500 series and experience...,198.42,GBP,800218,https://www.kikatek.com/Product/1369200-RX5500XTMECH4GOC-MSI-GPU-AMD-RX5500-XT-Mech-4G-OC-Fan,MSI RX5500 XT Mech (4GB) OC PCI Graphics Card. Description: The all new RDNA powered Radeon RX 5500 series for exceptional performance and High-fidelity gaming. Take control with Radeon RX 5500 series and experience...,RX5500 XT Mech (4GB) OC,,GPU,,4.0,,,,PCIe,,,,,,,,,
products_4_95952205,Hewlett Packard,652572-B21 HP G8 G9 450-GB 6G 10K 2.5 SAS SC,Description:HP 450GB 2.5-inch (SFF) Serial Attached SCSI (SAS)6G 10K Hot-Plug Hard Drive in G8 G9 (Gen8 Gen9)SmartDrive Carrier (SC) (as pictured)Genuine HP serial number and firmwareGenuine HP Certified Hard DrivePart Number(s)Option Part# 652572-B21Spare Part# 653956-001Assembly Part# 641552-002Assembly Part# 666355-002Model# EG0450FBVFMModel# EG0450FCHHT Refurbished with 30 Days Warranty90 Days Warranty with Server Purchase,170.0,CAD,80434638,https://www.servergiant.net/product-page/652572-b21-hp-g8-g9-450-gb-6g-10k-2-5-sas-sc,652572-B21 HP G8 G9 450-GB 6G 10K 2.5 SAS SC. Description: Description:HP 450GB 2.5-inch (SFF) Serial Attached SCSI (SAS)6G 10K Hot-Plug Hard Drive in G8 G9 (Gen8 Gen9)SmartDrive Carrier (SC) (as pictured)Genuine HP serial number and firmwareGenuine HP Certified Hard DrivePart Number(s)Option Part# 652572-B21Spare Part# 653956-001Assembly Part# 641552-002Assembly Part# 666355-002Model# EG0450FBVFMModel# EG0450FCHHT Refurbished with 30 Days Warranty90 Days Warranty with Server Purchase,G8 G9,652572-B21,HDD,,,419.10 GiB,,,,SAS,,,,,2.5-inch SAS,,,2.5-inch
products_4_59847012,MSI,MSI GeForce GTX 1050 Ti 4GT OC,"Grafikkarte 4GB GDDR5 (7008MHz), NVIDIA Pascal (GP107, 1341 MHz), Boost 1455 MHz, PCI Express x16 3.0, 128Bit, DisplayPort 1.4, DVI-D und HDMI 2.0b",143.9,EUR,81009,https://www.alza.de/msi-gtx-1050-ti-4gt-oc-d4530478.htm,"MSI GeForce GTX 1050 Ti 4GT OC. Description: Grafikkarte 4GB GDDR5 (7008MHz), NVIDIA Pascal (GP107, 1341 MHz), Boost 1455 MHz, PCI Express x16 3.0, 128Bit, DisplayPort 1.4, DVI-D und HDMI",GeForce GTX 1050 Ti 4GT OC,,GPU,,4.0,,,,PCI Express x16,,,,,,,,,
products_4_40216773,Sandisk,SanDisk 32GB SDIX30C-032G-GN6NN USB 3.0 Flash Drive,SDIX30C-032G-GN6NN CUY 32GB USB 3.0 Flash Drive r20MB/s w5MB/s iXpand Lightning Silver/Black Retail,108.39,USD,814943,https://www.oempcworld.com/OEMPCworld-com/500329.html,SanDisk 32GB SDIX30C-032G-GN6NN USB 3.0 Flash Drive. Description: SDIX30C-032G-GN6NN CUY 32GB USB 3.0 Flash Drive r20MB/s w5MB/s iXpand Lightning Silver/Black Retail,,SDIX30C-032G-GN6NN,USB_STICK,,,29.80 GiB,20.0 MB/s,5.0,USB 3.0,Lightning,,,,,,,Silver/Black,
