id,brand,title,description,price,priceCurrency,cluster_id,product_url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
products_1_32651602,Asus,ASUS - GF ROG-STRIX-RTX2060S-8G-EVO GAMING 8GB GDDR6 HDMI2 DP2 USBIN CTLR,"RT Cores:Dedicated ray tracing hardware enables fast real-time ray tracing of objects and environments with physically accurate shadows, reflections, refractions, and global illumination. Concurrent Floating Point and Integer Processing:Turing GPUs more efficiently process the compute heavy workloads of modern games. Ultra-fast GDDR6:Experience up to 496 GB/s of memory bandwidth for high-speed, high-resolution gaming. Axial-tech fan designfeatures a smaller fan hub that facilitates longer blades and a barrier ring that increases downward air pressure. 0dB Technologylets you enjoy light gaming in relative silence. Auto-Extreme Technologyuses automation to enhance reliability. Super Alloy Power IIincludes premium alloy chokes, solid polymer capacitors, and an array of high-current power stages. MaxContact Technologyallows 2X more contact with the GPU chip for improved thermal transfer. Aura Synccompatibility lets you customize and sync lighting effects with other compatible hardware.Evasione ordine 3/5 giorni lavorativi",,,564620,https://www.novatech.co.uk/products/asus-strix-geforce-rtx-2060-super-evo-gaming-8gb-graphics-card/90yv0dq2-m0na00.html,"ASUS GeForce RTX 2060 Super ROG Strix Evo Gaming. Description: RT Cores:Dedicated ray tracing hardware enables fast real-time ray tracing of objects and environments with physically accurate shadows, reflections, refractions, and global illumination. Concurrent Floating Point and Integer Processing:Turing GPUs more efficiently process the compute heavy workloads of modern games. Ultra-fast GDDR6:Experience up to 496 GB/s of memory bandwidth for high-speed, high-resolution gaming. Axial-tech fan designfeatures a smaller fan hub that facilitates longer blades and a barrier ring that increases downward air pressure. 0dB Technologylets you enjoy light gaming in relative silence. Auto-Extreme Technologyuses automation to enhance reliability. Super Alloy Power IIincludes premium alloy chokes, solid polymer capacitors, and an array of high-current power stages. MaxContact Technologyallows 2X more contact with the GPU chip for improved thermal transfer. Aura Synccompatibility lets you customize and sync lighting effects with other compatible hardware.Evasione ordine 3/5 giorni lavorativi",StrIx GeForce RTX 2060 Super EVO Gaming,,GPU,GeForce RTX 2060 Super,8.0,,,,,,,,,,,GDDR6,,
products_1_727932,Toshiba,Toshiba HDD ext.Canvio Basics 2TB / USB3.0 / 2.5Inch,HDD ext. Toshiba Canvio Basics 2TB / USB3.0 / 2.5Inch,93.02,EUR,56841530,https://www.adtcomputers.nl/hdd-ext-canvio-basics-2tb-usb30-25inch.html,Toshiba HDD ext.Canvio Basics 2TB / USB3.0 / 2.5Inch. Description: HDD ext. Toshiba Canvio Basics 2TB / USB3.0 / 2.5Inch,Canvio Basics,,HDD,,,2000.0,,,,,,,,,,,,
products_1_44551871,Hewlett Packard Enterprise,"HP 2.40 TB 2.5\"" Internal Hard Drive - SAS","881457-B21 HPE Enterprise - hard drive - 2.4 TB - SAS 12Gb/shot-swap2.5\"" SFFSAS 12Gb/s10000 rpmwith HPE SmartDrive carrierHewlett Packard Enterprise 881457-B21. HDD size: 2.5\"", HDD capacity: 2400 GB, HDD speed: 10000 RPMDo your servers need high-performance enterprise hard drives for both your Digitally and I/O-intensive applications? HPE Enterprise hard drives offer the highest level of performance and reliability for your most demanding application workloads. Enterprise drives help you improve server response times, power more transactions per second, and accelerate data transfer (I/O) speeds.Do your servers need high-performance enterprise hard drives for both your mission-critical and I/O-intensive applications? HPE Server Enterprise Hard Drives offer the highest level of performance and reliability for your most demanding application workloads. Enterprise drives help you improve server response times, power more transactions per second and accelerate data transfer (I/O) speeds. HPE Server Enterprise Hard Drives are backed by over 3.35 million hours of the industrys most rigorous testing and qualification program1 ensuring customers reliable, rugged drives. Prevent unauthorized access to your data with HPE mission-critical Signed Firmware. It provides the security and assurance that drive firmware comes from a trusted source and protects against malicious attacks The self-describing icons on the HPE Smart Carrier takes the guess work out of a drives status and a do not remove button prevents data loss from human error.Performance and Reliability for Any WorkloadHPE Server Enterprise Hard Drives are ideal for transaction processing, database applications, Big Data analytics and high-performance computing.Broad portfolio of customized solutions provide up to 2.4 TB of storage.Efficient drives for power and space constrained data centers.Latest 12G SAS interface for increased performance.",195649.07,,569996,http://www.lasernetworks.hu/881457-b21_hpe_enterprise_-_hard_drive_-_24_tb_-_sas_12gbs_175033,"881457-B21 - HPE 2.4TB SAS 12G 10K SFF SC 512E DS HDD. Description: Product DescriptionHPE Enterprise - hard drive - 2.4 TB - SAS 12Gb/sTypeHard drive - hot-swapCapacity2.4 TBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sData Transfer Rate1.2 GBpsSpindle Speed10000 rpmFeaturesAdvanced format 512e, Digitally Signed FirmwareManufacturer Warranty3 years warrantyBundled withHPE SmartDrive carrierDesigned ForProLiant DL120 Gen9, DL160 Gen9, DL180 Gen9, DL20 Gen9, DL385 Gen10, ML110 Gen10, ML110 Gen9, ML150 Gen9, ML30 Gen9, ML350 Gen10, XL450 Gen10EXTENDED SPECIFICATIONSGeneralDevice TypeHard drive - hot-swapCapacity2.4 TBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sFeaturesAdvanced format 512e, Digitally Signed FirmwareBundled withHPE SmartDrive carrierPerformanceDrive Transfer Rate1.2 GBps (external)Spindle Speed10000 rpmExpansion & ConnectivityInterfaces1 x SAS 12 Gb/sCompatible Bay2.5\"" SFFManufacturer WarrantyService & SupportLimited warranty - 3 yearsCompatibility InformationDesigned ForHPE ProLiant DL120 Gen9 (2.5\""), DL120 Gen9 Entry (2.5\""), DL160 Gen9 (2.5\""), DL160 Gen9 Base (2.5\""), DL160 Gen9 Entry (2.5\""), DL160 Gen9 Performance (2.5\""), DL160 Gen9 Thoughtspot Server (2.5\""), DL180 Gen9 (2.5\""), DL180 Gen9 Base (2.5\""), DL180 Gen9 Entry (2.5\""), DL180 Gen9 Storage (2.5\""), DL20 Gen9 (2.5\""), DL20 Gen9 Base (2.5\""), DL20 Gen9 Entry (2.5\""), DL20 Gen9 Performance (2.5\""), DL20 Gen9 Solution (2.5\""), DL20 Gen9 Special Server (2.5\""), DL385 Gen10 Entry (2.5\""), DL385 Gen10 Solution (2.5\""), ML110 Gen10 Solution (2.5\""), ML110 Gen9 (2.5\""), ML110 Gen9 Base (2.5\""), ML110 Gen9 Entry (2.5\""), ML150 Gen9 (2.5\""), ML150 Gen9 Base (2.5\""), ML150 Gen9 Entry (2.5\""), ML150 Gen9 Performance (2.5\""), ML30 Gen9 (2.5\""), ML30 Gen9 Base (2.5\""), ML30 Gen9 Entry (2.5\""), ML30 Gen9 Performance (2.5\""), ML30 Gen9 Solution (2.5\""), ML350 Gen10 (2.5\""), ML350 Gen10 Base (2.5\""), ML350 Gen10 Entry (2.5\""), ML350 Gen10 Performance (2.5\""), ML350 Gen10 Solution (2.5\""), ML350 Gen10 Sub-Entry (2.5\""), XL450 Gen10 (2.5\"")",2.4TB SAS 12G 10K SFF SC 512E DS HDD,881457-B21,HDD,,,2400.0,,,SAS,SAS,,,,,,,,2.5-inch
products_1_66270550,Crucial Technology,"Micron 5200 ECO 960GB SATA 2.5\"" Enterprise Solid State Drive","Engineered on industry-leading 64-layer 3D NAND, the Micron 5200 SSD delivers best-inclass performance and capacity on the same proven architecture as the 5100 series. Designed for virtualized workloads that power your business, such as OLTP, BI/DSS, VDI, block/object, media streaming and more. The low latency Micron 5200 series of SSDs eliminates storage bottlenecks with fast, consistent performance and a lower total cost of ownership.",254.97,USD,57134686,https://mitxpc.com/products/mtfddak960tdc-1at1zabyy,"Micron 5200 ECO 960GB SATA 2.5\"" Enterprise Solid State Drive. Description: Engineered on industry-leading 64-layer 3D NAND, the Micron 5200 SSD delivers best-inclass performance and capacity on the same proven architecture as the 5100 series. Designed for virtualized workloads that power your business, such as OLTP, BI/DSS, VDI, block/object, media streaming and more. The low latency Micron 5200 series of SSDs eliminates storage bottlenecks with fast, consistent performance and a lower total cost of ownership.",5200 ECO,,SSD,,,960.0,,,,,,,,,2.5-inch SATA,,,
products_1_25573702,Samsung,Samsung PORTABLE SSD T7 1TB RED :: MU-PC1T0R/WW (Storage > External Hard Drives) itsfido,Samsung PORTABLE SSD T7 1TB RED :: MU-PC1T0R/WW(Storage > External Hard Drives) +},240.31,GBP,573525,http://www.itsfido.co.uk/a?pid=MU-PC1T0R%2FWW%3E%3ESamsung,Samsung PORTABLE SSD T7 1TB RED :: MU-PC1T0R/WW (Storage > External Hard Drives) itsfido. Description: Samsung PORTABLE SSD T7 1TB RED :: MU-PC1T0R/WW(Storage > External Hard Drives) +},PORTABLE SSD T7,,SSD,,,,,,,,,,,,,,RED,
products_1_6817605,Sapphire,Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card,Sapphire AMD Radeon RX 550 PULSE OC 2GB GDDR5 Graphics Card,70.11,GBP,574722,https://www.scan.co.uk/products/sapphire-amd-radeon-rx-550-pulse-oc-2gb-gddr5-graphics-card,"Sapphire Pulse Radeon RX 550 G5, 2GB. Description: Sapphire Pulse Radeon RX 550 G5 (Boost: 1206MHz), 2GB GDDR5 (7000MHz), PCI-E 3.0, DisplayPort 1.4, DVI-D, HDMI 2.0b",Radeon RX 550 PULSE OC,,GPU,Radeon RX 550,2.0,,,,,,,,,,,GDDR5,,
products_1_8904814,Gigabyte,Gigabyte GeForce GTX 1660 Ti 6GB Aorus Boost Graphics Card,Available  CCL: Gigabyte GeForce GTX 1660 Ti Aorus 6GB Overclocked Graphics Card. HDMI and DisplayPort inputs. Direct X 12 Support. VR Ready.,,,581004,https://www.cclonline.com/product/272391/GV-N166TAORUS-6GD/Graphics-Cards/Gigabyte-AORUS-GeForce-GTX-1660-Ti-6G-Graphics-Card/VGA5451,"Gigabyte AORUS GeForce GTX 1660 Ti 6G. Description: AORUS GeFoRce GTX 1660 Ti 6G, GeForce GTX 1660 Ti, 6 GB, GDDR6, 192 bit, 7680 x 4320 Pixeles, PCI Express x16 3.0",GeForce GTX 1660 Ti 6GB Aorus Boost,,GPU,GeForce GTX 1660 Ti,6.0,,,,,,,,,,,,,
products_1_33376118,ADATA,ADATA UV128 Dashdrive Retractable USB 3.0 16GB Blue/Black Flash Drive,"USB 3.0, Compatible with USB 2.0, Retractable USB, 10g, 60x20x9",200.0,NZD,5951871,https://www.laurensontechnology.com/product-page/adata-uv128-dashdrive-retractable-usb-3-0-16gb-blue-black-flash-drive,"ADATA UV128 Dashdrive Retractable USB 3.0 16GB Blue/Black Flash Drive. Description: USB 3.0, Compatible with USB 2.0, Retractable USB, 10g, 60x20x9",UV128,,USB_STICK,,,14.90 GiB,,,USB 3.0,,60.0,90.0,20.0,10.0,,,Blue/Black,
products_1_44656058,,My Passport GO Portable SSD 1TB Colbolt,"My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solid state drive on the inside, and a built-in cable for convenience; this is no ordinary drive. My Passport Go is the perfect drive to take anywhere with confidence.",293.28,NZD,596600,https://www.noelleeming.co.nz/shop/computers-tablets/accessories/storage-memory/wd-wdbmcg0010bbt-wesn-my-passport-go-portable-ssd-1tb-colbolt/prod183960.html,"My Passport GO Portable SSD 1TB Colbolt. Description: My Passport Go is the tough SSD drive built to travel. With a rubber protective bumper on the outside, a solid state drive on the inside, and a built-in cable for convenience; this is no ordinary drive. My Passport Go is the perfect drive to take anywhere with confidence.",My Passport GO,,SSD,,,,,,,,,,,,,,Colbolt,
products_1_70257427,Gigabyte,Gigabyte GeForce RTX 3090 Eagle OC 24GB GDDR6X PCI-Express Graphics Card,"GV-N3090EAGLE OC-24GD, Boost Clock: TBCMHz, Memory 24GB 19500MHz GDDR6X, Cuda Cores: 10496, VR Ready, PhysX/CUDA Enabled, NVIDIA Ampere, 8nm Process, Real-Time Ray Tracing, 3 Years Warranty.",1989.28,GBP,597081,https://www.overclockers.co.uk/gigabyte-geforce-rtx-3090-eagle-oc-24gb-gddr6x-pci-express-graphics-card-gx-1bt-gi.html,"Gigabyte GeForce RTX 3090 Eagle OC 24GB GDDR6X PCI-Express Graphics Card. Description: GV-N3090EAGLE OC-24GD, Boost Clock: TBCMHz, Memory 24GB 19500MHz GDDR6X, Cuda Cores: 10496, VR Ready, PhysX/CUDA Enabled, NVIDIA Ampere, 8nm Process, Real-Time Ray Tracing, 3 Years Warranty.",,,,,,,,,PCIe,,,,,,,,,
products_1_2912414,ADATA,A-DATA - Superior Series S102 Pro - USB flash drive -,A-DATA Superior Series S102 Pro - USB flash drive - (AS102P-32G-RBL) - Minnesstorlek: 32GB - Typ: USB 3.0,184.90,NOK,597775,https://www.datagrottan.se/a-data-superior-series-s102-pro/cat-p/c0/p4569107,A-DATA - Superior Series S102 Pro - USB flash drive -. Description: A-DATA Superior Series S102 Pro - USB flash drive - (AS102P-32G-RBL) - Minnesstorlek: 32GB - Typ: USB 3.0,S102 Pro,AS102P-32G-RBL,USB_STICK,,,29.80 GiB,,,USB 3.0,,,,,,,,,
products_1_53183421,Lacie,LaCie 5big Thunderbolt 2 STFC30000400 - hard drive array,LaCie 5big Thunderbolt 2 STFC30000400 - hard drive array,3870.17,USD,600803,https://us.fusioncine.com/lacie-5big-thunderbolt-2-stfc30000400-hard-drive-array.html,LaCie 5big Thunderbolt 2 STFC30000400 - hard drive array. Description: LaCie 5big Thunderbolt 2 STFC30000400 - hard drive array,5big 2,,HDD,,,,,,Thunderbolt,,,,,,,,,
products_1_24025819,Asus,ASUS Geforce GTX 1650 Super OC 4GB Gaming Graphics Card (TUF-GTX1650S-O4G-Gaming) (Warranty 3years with Local Distributor),Warranty : 3 Years with Local Distributor - Avertek,350.68,SGD,602045,https://www.allstars.com.sg/asus-tuf-geforce-gtx-1650-super-oc-4gb-gaming-graphics-card-tuf-gtx1650s-o4g-gaming-warranty-3years-with-local-distributor,ASUS TUF Geforce GTX 1650 Super OC 4GB Gaming Graphics Card (TUF-GTX1650S-O4G-Gaming) (Warranty 3years with Local Distributor). Description: Warranty : 3 Years with Local Distributor - Avertek,TUF Geforce GTX 1650 Super OC 4GB Gaming,TUF-GTX1650S-O4G-Gaming,GPU,GeForce GTX 1650 Super,,,,,,,,,,,,,,
products_1_64910586,,Zotac GeForce GTX 1660 Super AMP Overclocked Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card,"GeForce GTX 1660 Super AMP Overclocked Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card. The all-new generation of ZOTAC GAMING GeForce GTX SUPER graphics cards are here. Based on the new NVIDIA Turing architecture, get ready to get fast and game strong.",255.02,USD,60518,https://www.microcenter.com/product/615289/zotac-geforce-gtx-1660-super-amp-overclocked-dual-fan-6gb-gddr6-pcie-30-graphics-card,"Zotac GeForce GTX 1660 Super AMP Overclocked Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card. Description: GeForce GTX 1660 Super AMP Overclocked Dual-Fan 6GB GDDR6 PCIe 3.0 Graphics Card. The all-new generation of ZOTAC GAMING GeForce GTX SUPER graphics cards are here. Based on the new NVIDIA Turing architecture, get ready to get fast and game strong.",GeForce GTX 1660 Super AMP Overclocked Dual-Fan,,GPU,,6.0,,,,,,,,,,,GDDR6,,
products_1_77651287,Western Digital,"WD Red / Red Plus NAS 4TB HDD, WD40EFRX","WD 4TB Red / Red Plus 3.5 Hard Drive, SATA III, 5400RPM, 64MB Cache, For 1 to 8 Bay NAS, CMR",228.26,AUD,625719,https://computers.scorptec.com.au/computer/Wd40efrx,"WD Red / Red Plus NAS 4TB HDD, WD40EFRX. Description: WD 4TB Red / Red Plus 3.5 Hard Drive, SATA III, 5400RPM, 64MB Cache, For 1 to 8 Bay NAS, CMR",Red Red Plus NAS,,,,,4000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,
products_1_6186646,Samsung,Samsung 850 EVO 500GB 2.5-Inch SATA III Internal SSD (MZ-75E500B/EU),"Unlock Your Computer's Potential. Samsung's 850 EVO series SSD is the industry's #1 best-selling* SSD and is perfect for everyday computing. Powered by Samsung's V-NAND technology, the 850 EVO transforms the everyday computing experience with optimized performance and endurance. Designed to fit desktop PCs, laptops, and ultrabooks, the 850 EVO comes in a wide range of capacities and form factors. *Based on 2015 NPD reported revenue in the US Uncompromised Performance. The 850 EVO optimizes performance for your daily computing tasks, boasting sequential write speeds up to 520 MB/s with TurboWrite technology and sequential read speeds up to 540 MB/s. Plus, RAPID mode to further boost performance for up to 2x faster** data processing speeds by utilizing unused PC memory as cache storage. **Compared to same drive w/out RAPID enabled. More Space for More Doing. More storage options that are just right for your needs. Samsung offers the 850 EVO in a full range of capacities up to 4TB. With the industry's first 4TB SSD for client PCs, you can store more data on a single SSD than ever before. Guaranteed reliability and endurance. The Samsung 850 EVO maintains high performance, optimized endurance, AES 256-bit hardware-based encryption***, Dynamic Thermal Guard, and a 5 year limited warranty****. ***AES 256-bit hardware-based, encryption is compliant with advanced security management solutions, such as IEEE(R) 1667 and TCG Opal. **** 5 years or TBW (120GB/250GB: 75TBW; 500GB/1TB:",191.26,EU4,6274519,https://www.pinnaclehostingservice.com/product/samsung-850-evo-500gb-2-5-inch-sata-iii-internal-ssd-mz-75e500b-eu,"Samsung 850 EVO 500GB 2.5-Inch SATA III Internal SSD (MZ-75E500B/EU). Description: Unlock Your Computer's Potential. Samsung's 850 EVO series SSD is the industry's #1 best-selling* SSD and is perfect for everyday computing. Powered by Samsung's V-NAND technology, the 850 EVO transforms the everyday computing experience with optimized performance and endurance. Designed to fit desktop PCs, laptops, and ultrabooks, the 850 EVO comes in a wide range of capacities and form factors. *Based on 2015 NPD reported revenue in the US Uncompromised Performance. The 850 EVO optimizes performance for your daily computing tasks, boasting sequential write speeds up to 520 MB/s with TurboWrite technology and sequential read speeds up to 540 MB/s. Plus, RAPID mode to further boost performance for up to 2x faster** data processing speeds by utilizing unused PC memory as cache storage. **Compared to same drive w/out RAPID enabled. SSD Space for More Doing. More storage options that are just right for your needs. Samsung offers the 850 EVO in a full range of capacities up to 4TB. With the industry's first 4TB More for client PCs, you can store more data on a single SSD than ever before. Guaranteed reliability and endurance. The Samsung 850 EVO maintains high performance, optimized endurance, AES 256-bit hardware-based encryption***, Dynamic Thermal Guard, and a 5 year limited warranty****. ***AES 256-bit hardware-based, encryption is compliant with advanced security management solutions, such as IEEE(R) 1667 and TCG Opal. **** 5 years or TBW (120GB/250GB: 75TBW; 500GB/1TB:",850 Series Evo Basic,MZ-75E500B/EU,SSD,,,465.66 GiB,0.54 GB/s,520.0,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
products_1_66404124,Palit,Palit Nvidia Geforce RTX 3080 Gaming Pro 10GB Ampere Graphics Card,"Palit NVIDIA GeForce RTX Core, GamingPro 10GB GDDR6X Ray-Tracing Graphics Card, 8704 3080 1440MHz GPU, 1710MHz Boost",127518.48,GBP,627961,https://www.scan.co.uk/products/palit-nvidia-geforce-rtx-3080-gamingpro-10gb-gddr6x-ray-tracing-graphics-card-8704-core-1440mhz-gpu,"Palit NVIDIA GeForce RTX 3080 10GB GamingPro Ampere Graphics Card. Description: Palit NVIDIA GeForce RTX 3080 GamingPro 10GB GDDR6X Ray-6racing Graphics Card, 8704 Core, 1440MHz GPU, 1710MHz Boost",GeForce RTX 3080 10GB GamingPro,,GPU,GeForce RTX 3080,10.0,,,,,,,,,,,GDDR6X,,
