id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,units_sold_mm
sales_4590,Dance Central: Spotlight,2014-01-01 00:00:00,Harmonix Music Systems,Microsoft Game Studios,Xbox One,Misc,74.0,7.0,T,0.0
sales_4591,Warriors: Legends of Troy,2011-01-01 00:00:00,Tecmo Koei Canada,Tecmo Koei,PlayStation 3,Action,4 4,7.0,,0.0
sales_4592,La Pucelle: Tactics,2002-01-01 00:00:00,Nippon Ichi Software,,PlayStation 2,Role-Playing,79.0,8.5,T,
sales_4593,Arcania: Gothic 4,2010-01-01 00:00:00,Spellbound,JoWood Productions,Windows PC,Role-Playing,63.0,4.4,T,0.0
sales_4594,NBA Ballers: Chosen One,2008-01-01 00:00:00,Midway,Midway Games,Xbox 360,Sports,55.0,,E,0.0
sales_4595,Tiger Woods PGA Tour 07,2006-01-01 00:00:00,EA Redwood Shores,Electronic,Xbox,Sports,81.0,6.8,E,0.0
sales_4596,Disney's Meet the Robinsons,2007-01-01 00:00:00,Buena Vista Games,Disney Interactive Studios,Wii,Action,62.0,6.3,E10+,0.0
sales_4597,Sword Art Online: Hollow Realization,2016-01-01 00:00:00,Bandai Namco Games,Namco Bandai Games,PlayStation 4,Role-Playing,69.0,7.7,T,0.0
sales_4598,The Lord of the Rings: War in the North,2011-01-01 00:00:00,Snowblind Studios,Warner Bros. Interactive Entertainment,Windows PC,Action,66.0,7.1,M,
sales_4599,SBK X: Superbike World Championship,2010-01-01 00:00:00,Milestone S.r.l,Black Bean Games,Xbox 360,Racing,74.0,8.3,,0.0
sales_4600,Rango: The Video Game,2011-01-01 00:00:00,,Electronic Arts,PlayStation 3,,65.0,6.4,E10+,0.0
sales_4601,EverQuest Online Adventures: Frontiers,,Sony Online Entertainment,Sony Online Entertainment,PlayStation 2,Role-Playing,77.0,8.5,T,0.0
sales_4602,Fairy Fencer F,2013-01-01 00:00:00,Compile Heart,Nippon Ichi Software,PlayStation 3,Role-Playing,65.0,7.4,T,0.0
sales_4603,Shadows of the Damned,2011-01-01 00:00:00,Grasshopper Manufacture,Electronic Arts,Xbox 360,Action,76.0,8.4,,0.0
sales_4604,Phantasy Star Online Ver. 2,2001-01-01 00:00:00,Sonic Team,Sega,Sega Dreamcast,Role-Playing,80.0,8.9,T,0.0
sales_4605,Fight Club,2004-01-01 00:00:00,Genuine,Vivendi Games,,Fighting,36.0,4.4,M,
sales_4606,Samurai Warriors: State of War,,Omega,Tecmo Koei,,,,6.4,T,0.0
sales_4607,Dragon Blade: Wrath of Fire,2007-01-01 00:00:00,D3Publisher,D3Publisher,Wii,Action,51.0,7.5,T,0.0
sales_4608,Camping Mama: Outdoor Adventures,2011-01-01 00:00:00,Racjin,505 Games,Nintendo DS,,,,E,0.0
sales_4609,The Munchables,,Now Production,Namco Bandai Games,,Action,71.0,8.2,E,0.0
sales_4610,Close Combat: First to Fight,2005-01-01 00:00:00,,,Xbox,Shooter,,7.8,T,0.0
sales_4611,Indiana Jones and the Emperor's Tomb,2003-01-01 00:00:00,Double Helix Games,LucaSArts,Xbox,Action,73.0,8.6,T,0.0
sales_4612,Buffy the Vampire Slayer: Chaos Bleeds,2003-01-01 00:00:00,Eurocom Entertainment Software,Vivendi Games,PlayStation 2,Action,72.0,8.9,T,0.0
sales_4613,Ty the Tasmanian Tiger,2002-01-01 00:00:00,Krome Studios,,Xbox,Platform,68.0,8.5,E,0.0
sales_4614,Driving Emotion Type-S,2000-01-01 00:00:00,Escape,EA,,Racing,55.0,,E,0.0
sales_4615,Heavy Fire: Afghanistan,2011-01-01 00:00:00,Teyon,Unknown,,Shooter,39.0,,,0.0
sales_4616,Siren,2003-01-01 00:00:00,SCE Japan Studio,Sony Computer Entertainment,PlayStation 2,Adventure,,7.8,M,0.0
sales_4617,NARC,2005-01-01 00:00:00,Point of View,Midway Games,Xbox,,51.0,,M,0.0
sales_4618,Driver: San Francisco,2011-01-01 00:00:00,Ubisoft Reflections,Ubisoft,Windows PC,Racing,80.0,7.0,T,0.0
sales_4619,Shape Up,2014-01-01 00:00:00,Ubisoft Montreal,Ubisoft,Xbox One,,,,E,0.0
sales_4620,Cars: Race-O-Rama,2009-01-01 00:00:00,Incinerator Games,THQ,PlayStation 3,Racing,61.0,,E,0.0
sales_4621,Jurassic Park III: Island Attack,2001-01-01 00:00:00,Konami,Konami Digital Entertainment,Game Boy Advance,Adventure,57.0,,E,
sales_4622,Amplitude,2003-01-01 00:00:00,Harmonix Music Systems,Sony Computer Entertainment,PlayStation 2,Misc,86.0,8.8,,0.0
sales_4623,Disgaea DS,2008-01-01 00:00:00,Nippon Ichi Software,Square Enix,Nintendo DS,Role-Playing,82.0,7.5,T,0.0
sales_4624,Gauntlet: Seven Sorrows,2005-01-01 00:00:00,Midway,Midway Games,Xbox,Role-Playing,61.0,7.8,T,
sales_4625,AirForce Delta Storm,2001-01-01 00:00:00,KCE Studios,Konami Digital Entertainment,Xbox,,61.0,7.1,E,0.0
sales_4626,Fear Effect 2: Retro Helix,2001-01-01 00:00:00,,,PlayStation,Action,84.0,8.9,M,
sales_4627,Atelier Shallie: Alchemists of the Dusk Sea,,Gust,Tecmo Koei,PlayStation 3,Role-Playing,76.0,7.7,E10+,0.0
sales_4628,Call of Duty: World at War,2008-01-01 00:00:00,Treyarch,Activision,Windows PC,Shooter,83.0,7.5,M,0.0
sales_4629,CSI: Fatal Conspiracy,2010-01-01 00:00:00,Telltale Games,Ubisoft,PlayStation 3,Adventure,39.0,5.6,M,
sales_4630,Vietcong: Purple Haze,,Coyote Developments,Gathering of Developers,PlayStation 2,Shooter,48.0,,,0.0
sales_4631,Atari Anniversary Advance,2002-01-01 00:00:00,Digital Eclipse,Atari,Game Boy Advance,Misc,75.0,,E,
sales_4632,Syndicate,2012-01-01 00:00:00,Starbreeze,Arts Electronic,,Shooter,74.0,7.1,M,0.0
sales_4633,Zumba Fitness Rush,2012-01-01 00:00:00,"Majesco Games, Majesco",505 Games,Xbox 360,Sports,73.0,6.2,,0.0
sales_4634,Call of Juarez,2007-01-01 00:00:00,Techland,Ubisoft,Xbox 360,Shooter,71.0,6.9,M,0.0
sales_4635,Ghostbusters: The Video Game,2009-01-01 00:00:00,Rex Fly Studio,Atari,PlayStation Portable (PSP),Action,,4.7,,0.0
sales_4636,Bloody Roar: Primal Fury,2002-01-01 00:00:00,Eighting/Raizing,Activision,Nintendo GameCube,Fighting,75.0,,T,
sales_4637,MotoGP,2009-01-01 00:00:00,Milestone S.r.l,Capcom,Wii,Racing,44.0,5.4,E,0.0
sales_4638,Mushroom Men: The Spore Wars,,Red F ly Studio,SouthPeaK Games,Wii,Action,72.0,8.8,E10+,0.0
sales_4639,Saint Seiya: Soldiers' Soul,,,,PlayStation 4,Fighting,59.0,7.8,T,0.0
sales_4640,Brunswick Pro Bowling,2010-01-01 00:00:00,Farsight Studios,505 Games,PlayStation 3,Sports,47.0,,E,0.0
sales_4641,LEGO Harry Potter: Years 5-7,2012-01-01 00:00:00,,,PlayStation Vita,Action,64.0,6.8,E10+,0.0
sales_4642,Corpse Party: Blood Drive,2014-01-01 00:00:00,5pb,Marvelous Interactive,PlayStation Vita,Adventure,60.0,,M,0.0
sales_4643,The Last Airbender,2010-01-01 00:00:00,,THQ,Nintendo DS,Action,69.0,7.0,E10+,0.0
sales_4644,UFC Personal Trainer: The Ultimate Fitness System,2011-01-01 00:00:00,THQ,THQ,Wii,Sports,54.0,,E,0.0
sales_4645,MotoGP 14,2014-01-01 00:00:00,Milestone,,PlayStation 4,RAcing,,6.4,E,0.0
sales_4646,Alone in the Dark,2008-01-01 00:00:00,Hydravision,Atari,Wii,Adventure,39.0,4.4,M,0.0
sales_4647,Skylanders Imaginators,2016-01-01 00:00:00,Toys for Bob,Activision,Wii U,Platform,76.0,,E10+,0.0
sales_4648,Six Flags Fun Park,2008-01-01 00:00:00,Brash Entertainment,Brash Entertainment,Nintendo DS,,34.0,7.0,E,0.0
sales_4649,Test Drive Off-Road Wide Open,2001-01-01 00:00:00,R9ckstar San Diego,Infogrames,Xbox,,64.0,8.3,E,0.0
sales_4650,WWE All Stars,,,TH1,PlayStation Portable (PSP),Fighting,70.0,6.6,T,0.0
sales_4651,Bad Boys: Miami Takedown,2004-01-01 00:00:00,Blitz Games,Empire Interactive,Xbox,Shooter,35.0,,M,0.0
sales_4652,Valhalla Knights 3,2013-01-01 00:00:00,,Xseed Games,PlayStation Vita,Role-Playing,48.0,6.8,M,0.0
sales_4653,Mega Man X: Command Mission,2004-01-01 00:00:00,"Valuewave Co., Ltd.",Capcom,PlayStation 2,Role-Playing,69.0,,E,0.0
sales_4654,Tokyo Xtreme Racer DRIFT,2003-01-01 00:00:00,Genki,Genki,PlayStation 2,Racing,,8.6,E,0.0
sales_4655,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005-01-01 00:00:00,Amaze Entertainment,Disney Interactive Studios,Nintendo DS,Action,65.0,7.5,E10+,0.0
sales_4656,Cabela's Big Game Hunter 2005 Adventures,2004-01-01 00:00:00,Labs FUN,Activision,Xbox,Sports,65.0,,T,0.0
sales_4657,Senran Kagura: Estival Versus,2015-01-01 00:00:00,Marvelous Inc.,,,Action,71.0,7.4,M,0.0
sales_4658,GRID Autosport,2014-01-01 00:00:00,Codemasters,Codemasters,PlayStation 3,Racing,75.0,6.8,E,0.0
sales_4659,Half-Minute Hero,2009-01-01 00:00:00,Opus,Rising Star Games,PlayStation Portable (PSP),Role-Playing,,7.8,E10+,0.0
sales_4660,Gauntlet: Dark Legacy,2002-01-01 00:00:00,Midway,Midway Games,Nintendo GameCube,Action,60.0,9.1,T,0.0
sales_4661,The Chronicles of Narnia: Prince Caspian,2008-01-01 00:00:00,Traveller's Tales,Disney Interactive Studios,Xbox 360,,56.0,,T,
sales_4662,Shadow The Hedgehog,2005-01-01 00:00:00,Sega,Sega,Xbox,Platform,49.0,,,0.0
sales_4663,Batman: Vengeance,2001-01-01 00:00:00,Ubisoft Montreal,Ubisoft,Game Boy Advance,Adventure,68.0,,E,0.0
sales_4664,World of Outlaws: Sprint Cars,2010-01-01 00:00:00,Big Ant Studios,THQ,Xbox 360,Racing,57.0,8.1,E,0.0
sales_4665,Van Helsing,2007-01-01 00:00:00,Saffire,Activision,Xbox,Action,,,T,0.0
sales_4666,Grand Slam Tennis 2,2012-01-01 00:00:00,EA Sports,Electronic Arts,Xbox 360,Sports,71.0,,E,0.0
sales_4667,Ben 10 Ultimate Alien: Cosmic Destruction,2010-01-01 00:00:00,Papaya Studios,,Xbox 360,Platform,51.0,,,0.0
sales_4668,Pure Futbol,2010-01-01 00:00:00,Ubisoft Vancouver,UBI,Xbox 360,Sports,38.0,,,0.0
sales_4669,Spider-Man: Friend or Foe,2007-01-01 00:00:00,Artificial Mind and Movement,Activision,PlayStation Portable (PSP),,58.0,4.4,E10+,0.0
sales_4670,Gun,2005-01-01 00:00:00,Neversoft Entertainment,ATVI,,Shooter,77.0,8.6,M,0.0
sales_4671,Soul Calibur Legends,,Namco Bandai Games,Namco Bandai Games,Wii,Action,52.0,5.7,T,0.0
sales_4672,Squeeballs Party,2009-01-01 00:00:00,Performance Desogned Products,Performance Designed Products,Wii,,59.0,,E10+,0.0
sales_4673,Aliens: Colonial Marines,2013-01-01 00:00:00,Gearbox Software,,Windows PC,Shooter,,3.5,M,
sales_4674,Tiger Woods PGA Tour 2004 Edition,2003-01-01 00:00:00,Backbone Emeryville,,Game Boy Advance,Sports,,7.5,E,0.0
sales_4675,FIFA Soccer 11,2010-01-01 00:00:00,EA Sports,Electronic Arts,Windows PC,Sports,83.0,7.7,,0.0
sales_4676,Borderlands,,Gearbox Software,Take-Two Interactive,Windows PC,Shooter,81.0,7.8,M,0.0
sales_4677,de Blob 2,2011-01-01 00:00:00,Blue Tongue Entertainment,THQ,Wii,Platform,79.0,8.1,E10+,0.0
sales_4678,Silent Hill 4: The Room,,KCET,Konami Digital Entertainment,,Action,76.0,8.3,M,0.0
sales_4679,Commandos 2: Men of Courage,,Pyro,Eidos Interactive,PlayStation 2,Strategy,67.0,6.8,T,0.0
sales_4680,Remember Me,2013-01-01 00:00:00,DONTNOD Entertainment,Capcom,Xbox 360,Action,70.0,,M,0.0
sales_4681,Brink,2011-01-01 00:00:00,Splash Damage,Bethesda,Windows PC,Shooter,70.0,6.0,T,0.0
sales_4682,FIFA Soccer 2002,,EA Sports,Electronic Arts,Nintendo GameCube,Sports,,8.0,E,0.0
sales_4683,Lips: Party Classics,2010-01-01 00:00:00,iNiS,Studios Game Microsoft,Xbox 360,Misc,69.0,,T,0.0
sales_4684,Disney's Tarzan Untamed,,,Ubisoft,Nintendo GameCube,Platform,61.0,7.4,,0.0
sales_4685,Trinity Universe,2009-01-01 00:00:00,"Gust, Idea Factory",,PlayStation 3,,,7.2,T,0.0
sales_4686,Senran Kagura: Estival Versus,2015-01-01 00:00:00,Marvelous Inc.,Marvelous Interactive,PlayStation 4,Action,67.0,8.0,M,0.0
sales_4687,Ball Breakers,2000-01-01 00:00:00,Lost Toys,,PlayStation,Action,68.0,5.3,E,0.0
sales_4688,Splatterhouse,2010-01-01 00:00:00,"Namco Bandai Games America, Namco Bandai Games",Namco Bandai Games,Xbox 360,Action,62.0,7.6,M,0.0
sales_4689,EyeToy: Groove,2003-01-01 00:00:00,SCEE,Sony Computer Entertainment,PlayStation 2,Misc,73.0,8.0,,0.0
sales_4690,You Don't Know Jack,2011-01-01 00:00:00,,THQ,PlayStation 3,Misc,82.0,7.3,T,0.0
sales_4691,Charlie and the Chocolate Factory,2005-01-01 00:00:00,"High Voltage Software, Backbone Entertainment",Global Star,Nintendo GameCube,Adventure,39.0,3.2,E,0.0
sales_4692,Armored Core: Last Raven,2005-01-01 00:00:00,From Software,505 Games,,Simulation,59.0,,T,0.0
sales_4693,Burnout Legends,,Visual Impact,Electronic Arts,Nintendo DS,Racing,38.0,6.0,E,0.0
sales_4694,College Hoops 2K7,2007-01-01 00:00:00,2K Sports,Take-Two Interactive,PlayStation 3,Sports,,7.1,E,
sales_4695,K-1 World Grand Prix,2002-01-01 00:00:00,Konami,Konami Digital Entertainment,PlayStation 2,Sports,67.0,9.0,T,0.0
sales_4696,Juiced,2005-01-01 00:00:00,Games Juice,THQ,Xbox,,68.0,,T,0.0
sales_4697,Naruto Shippuden: Dragon Blade Chronicles,2009-01-01 00:00:00,"Eighting, Takara Tomy",Games 505,Wii,Action,38.0,3.0,,0.0
sales_4698,Looney Tunes: Back in Action,,Warthot,EA,Game Boy Advance,Platform,47.0,,E,0.0
sales_4699,Shaun White Skateboarding,2010-01-01 00:00:00,Ubisoft Montreal,Ubisoft,,Sports,59.0,,E10+,0.0
sales_4700,DiRT Showdown,,Codemasters,Codemasters,PlayStation 3,Racing,75.0,6.3,E10+,0.0
sales_4701,Virtua Tennis,2002-01-01 00:00:00,,Atari,Game Boy Advance,Sports,83.0,,E,0.0
sales_4702,Sonic Riders: Zero Gravity,2008-01-01 00:00:00,Sonic Team,Sega,PlayStation 2,Racing,56.0,8.3,E,0.0
sales_4703,UFC: Sudden Impact,2004-01-01 00:00:00,Opus,Global Star,PlayStation 2,Fighting,54.0,7.7,T,0.0
sales_4704,NBA Hoopz,2001-01-01 00:00:00,Eurocom Entertainment Software,Midway Games,,Sports,63.0,,,0.0
sales_4705,Speedball 2100,2000-01-01 00:00:00,,Empire Interactive,PlayStation,,60.0,,,0.0
sales_4706,Full Auto 2: Battlelines,2006-01-01 00:00:00,Pseudo Interactive,Sega,PlayStation 3,Racing,67.0,7.6,T,0.0
sales_4707,College Hoops 2K8,,Visual,Take-Two Interactive,Xbox 360,Sports,81.0,6.9,E,
sales_4708,How to Train Your Dragon,2010-01-01 00:00:00,Etranges Libellules,Activision,,,51.0,7.0,E10+,0.0
sales_4709,Dynasty Warriors: Gundam 3,2010-01-01 00:00:00,Koei Tecmo Games,Tecmo Koei,Xbox 360,Action,65.0,,T,0.0
sales_4710,NHL 2004,2003-01-01 00:00:00,,Electronic Arts,Xbox,Sports,85.0,6.5,E,0.0
sales_4711,Namco Museum: 50th Anniversary,2005-01-01 00:00:00,Backbone Vancouver,Namco Bandai Games,Xbox,Misc,62.0,,E10+,0.0
sales_4712,Velvet Assassin,2009-01-01 00:00:00,"Replay Studios, ML Enterprises",DTP Entertainment,Xbox 360,Shooter,56.0,7.1,M,0.0
sales_4713,NFL 2K2,2002-01-01 00:00:00,Visual Concepts,Zega,Xbox,Sports,87.0,,E,0.0
sales_4714,MindJack,2011-01-01 00:00:00,FeelPlus,,PlayStation 3,Shooter,,1.7,M,0.0
sales_4715,NBA Live 16,2015-01-01 00:00:00,EA Sports,Electronic Arts,PlayStation 4,,59.0,6.1,E,0.0
sales_4716,WWE SmackDown vs. Raw 2009,2008-01-01 00:00:00,TOSE,THQ,Nintendo DS,Fighting,,7.8,T,0.0
sales_4717,Dead or Alive Paradise,,"Team Ninja, Tecmo",Ubisoft Annecy,PlayStation Portable (PSP),Misc,38.0,,,0.0
sales_4718,Dark Souls II,2014-01-01 00:00:00,From Software,Namco Bandai Games,Windows PC,Role-Playing,91.0,7.1,T,0.0
sales_4719,The Suffering: Ties That Bind,2005-01-01 00:00:00,Surreal Software,Midway Games,PlayStation 2,Action,75.0,8.0,M,0.0
sales_4720,EyeToy: Kinetic,2005-01-01 00:00:00,SCEE London Studio,Sony Computer Entertainment,,Sports,78.0,8.3,E,0.0
sales_4721,Project Spark,,,Microsoft Game Studios,Xbox One,Misc,73.0,7.0,,0.0
sales_4722,Army Men: Sarge's Heroes 2,2001-01-01 00:00:00,3DO,Midas Interactive Entertainment,PlayStation 2,Shooter,54.0,,T,
sales_4723,SEGA Bass Fishing Duel,,Wow EntertainmEnt,Sega,PlayStation 2,Sports,68.0,,E,0.0
sales_4724,Sports Illustrated for Kids: Baseball,2001-01-01 00:00:00,Sennari Interactive,BAM! Entertainment,Game Boy Advance,Sp9rts,39.0,,E,0.0
sales_4725,Winning Eleven: Pro Evolution Soccer 2007,2006-01-01 00:00:00,KCET,Konami Digital Entertainment,Nintendo DS,Sports,63.0,7.9,E,0.0
sales_4726,Warriors of Might and Magic,2001-01-01 00:00:00,3DO,,PlayStation 2,Adventure,49.0,,,0.0
sales_4727,Rapala Fishing Frenzy 2009,2008-01-01 00:00:00,FUN Labs,Activision,PlayStation 3,Sports,31.0,4.4,E,
sales_4728,Open Season,2006-01-01 00:00:00,Ubisoft,Ubisoft,Nintendo GameCube,Platform,59.0,,E10+,0.0
sales_4729,Ridge Racer,2011-01-01 00:00:00,"Namco Bandai Games, Cellius",Namco Bandai Games,PlayStation Vita,Racing,44.0,3.7,E10+,0.0
sales_4730,Major League Baseball 2K9,2009-01-01 00:00:00,2K Sports,Spike,PlayStation 3,Sports,61.0,4.0,E,0.0
sales_4731,World Championship Poker,2004-01-01 00:00:00,Sensory Sweep,Crave Entertainment,Game Boy Advance,Misc,66.0,,E,
sales_4732,Major League Baseball 2K6,2006-01-01 00:00:00,Kush Games,Take-Two Interactive,Nintendo GameCube,Sports,66.0,,E,0.0
sales_4733,Smash Court Tennis Pro Tournament,2002-01-01 00:00:00,Namco,SCE,PlayStation 2,Sports,73.0,7.4,E,0.0
sales_4734,Race Pro,2009-01-01 00:00:00,SimBin,Atari,Xbox 360,Racing,7 2,7.0,E,0.0
sales_4735,NBA Inside Drive 2004,2003-01-01 00:00:00,High Voltage Software,Microsoft Game Studios,Xbox,Sports,71.0,8.2,E,0.0
sales_4736,Gretzky NHL 2005,2004-01-01 00:00:00,Page 44 Studios,Sony Computer Entertainment,PlayStation 2,Sports,66.0,9.1,E,0.0
sales_4737,Dungeon Siege III,2011-01-01 00:00:00,Obsidian Entertainment,Square Enix,Windows PC,Role-Playing,72.0,4.7,T,0.0
sales_4738,The Hobbit,2003-01-01 00:00:00,Inevitable Entertainment,Vivendi Games,Nintendo GameCube,Platform,61.0,7.3,E,0.0
sales_4739,Skate it,2008-01-01 00:00:00,Exient Entertainment,Electronic Arts,Nintendo DS,Sports,72.0,7.8,E,0.0
sales_4740,True Crime: New York City,2005-01-01 00:00:00,Exakt,Activision,,Action,59.0,8.8,M,0.0
sales_4741,Metal Arms: Glitch in the System,2003-01-01 00:00:00,Swingin' Ape,Vivendi Games,,Shooter,82.0,8.7,T,0.0
sales_4742,Toukiden Kiwami,2015-01-01 00:00:00,Koei Tecmo Games,Tecmo Koei,PlayStation 4,Action,74.0,7.6,T,0.0
sales_4743,The Secret World,2012-01-01 00:00:00,Funcom,Funcom,Windows PC,Role-Playing,74.0,,M,0.0
sales_4744,ESPN Final Round Golf 2002,2001-01-01 00:00:00,Konami Computer Entertainment Nagoya,Konami Digital Entertainment,Game Boy Advance,Sports,70.0,,E,0.0
sales_4745,Iron Chef America: Supreme Cuisine,2008-01-01 00:00:00,Black Lantern Studios,Destineer,Wii,Simulation,42.0,,E10+,0.0
sales_4746,MDK2 Armageddon,,BioWare,Virgin Interactive,PlayStation 2,Shooter,80.0,8.3,T,0.0
sales_4747,NHL 2K9,2008-01-01 00:00:00,Visual Concepts,Interactive Take-Two,Xbox 360,Sports,,6.7,E10+,
sales_4748,Fight Night Round 2,2005-01-01 00:00:00,EA Sports,Electronic Arts,Nintendo GameCube,Fighting,87.0,,T,0.0
sales_4749,Disney's Atlantis: The Lost Empire,2001-01-01 00:00:00,Eurocom Entertainment Software,SCE,PlayStation,Platform,73.0,8.5,E,0.0
sales_4750,Lost in Blue 3,2007-01-01 00:00:00,Matrix Software,Konami Digital Entertainment,Nintendo DS,Action-Adventure,59.0,,E10+,0.0
sales_4751,Stormrise,2009-01-01 00:00:00,Creative Assembly,Sega,PlayStation 3,Strategy,51.0,5.3,M,0.0
sales_4752,Psi-Ops: The Mindgate Conspiracy,2004-01-01 00:00:00,Midway,Midway Games,,Shooter,84.0,7.9,,0.0
sales_4753,X-Men: The Official Game,,"Z-Ax is, Ltd.",Activision,Xbox 360,Action Games,52.0,6.1,,0.0
sales_4754,SWAT: Global Strike Team,2003-01-01 00:00:00,Argonaut Games,ViveNdi Games,Xbox,Shooter,69.0,6.3,M,0.0
sales_4755,Hitman: HD Trilogy,2013-01-01 00:00:00,Io Interactive,Square Enix,Xbox 360,Action,69.0,7.2,M,0.0
sales_4756,MX World Tour Featuring Jamie Little,2005-01-01 00:00:00,Impulse Games,Play It,PlayStation 2,Racing,,,E,0.0
sales_4757,Goblin Commander: Unleash the Horde,2003-01-01 00:00:00,Jaleco Entertainment,Jaleco,PlayStation 2,Strategy,6 8,8.7,T,0.0
sales_4758,World Destruction League: Thunder Tanks,2000-01-01 00:00:00,3DO,3DO,PlayStation 2,,65.0,5.9,,0.0
sales_4759,Tom Clancy's Ghost Recon: Future Soldier,2012-01-01 00:00:00,Ubisoft Paris,Ubisoft,Windows PC,Shooter,71.0,,M,0.0
sales_4760,PlayStation Move Heroes,2011-01-01 00:00:00,Nihilistic,SCE,PlayStation 3,Platform,53.0,6.1,E10+,0.0
sales_4761,RoadKill,,Terminal Reality,Midway Games,PlayStation 2,Action,71.0,7.9,M,0.0
sales_4762,Looney Tunes: Back in Action,2003-01-01 00:00:00,Warthog,Warner Bros. Interactive Entertainment,Nintendo GameCube,Platform,64.0,5.0,E,0.0
sales_4763,Marvel Super Hero Squad: The Infinity Gauntlet,2010-01-01 00:00:00,THQ,THQ,PlayStation 3,Action,,,E10+,0.0
sales_4764,The Chronicles of Narnia: Prince Caspian,2008-01-01 00:00:00,Traveller's Tales,Disney Interactive Studios,PlayStation 3,Action,5 6,5.6,T,0.0
sales_4765,Tak: The Great Juju Challenge,,WayForward,,Game Boy Advance,Platform,52.0,,E,0.0
sales_4766,Top Spin 2,2006-01-01 00:00:00,Pam Development,Take-Two Interactive,Xbox 360,Sports,75.0,,E,0.0
sales_4767,Hunter: The Reckoning Redeemer,2003-01-01 00:00:00,High Voltage Software,Interplay,Xbox,Action,72.0,8.6,M,
sales_4768,Captain America: Super Soldier,2011-01-01 00:00:00,Next Level Games,Sega,Xbox 360,Action,60.0,6.4,T,0.0
sales_4769,Danganronpa 2: Goodbye Despair,2014-01-01 00:00:00,Spike Chunsoft,Nippon Ichi Software,PlayStation Vita,Misc,81.0,,M,0.0
sales_4770,Thief: Deadly Shadows,2004-01-01 00:00:00,Ion Storm,EidosInteractive,Xbox,Action,82.0,7.3,M,0.0
sales_4771,MotoGP 10/11,2011-01-01 00:00:00,Monumental Games,Capcom,PlayStation 3,Racing,68.0,6.1,E,
sales_4772,NBA 09: The Inside,,SCEA San Diego Studios,SCE,PlayStation Portable (PSP),Sports,79.0,7.4,,0.0
sales_4773,Batman Begins,2005-01-01 00:00:00,Vicarious Visions,Electronic Arts,Game Boy Advance,Action,61.0,6.9,E10+,0.0
sales_4774,Mercury Meltdown Revolution,2007-01-01 00:00:00,Ignition Entertainment,Ignition Entertainment,Wii,Action,77.0,7.4,E,0.0
sales_4775,Let's TAP,2008-01-01 00:00:00,Prope,Sega,Wii,Misc,70.0,6.6,E,0.0
sales_4776,The Lord of the Rings: Aragorn's Quest,2010-01-01 00:00:00,TT Fusion,Warner Bros. Interactive Entertainment,PlayStation 3,Action,58.0,,T,0.0
sales_4777,Spawn: Armageddon,,Point of View,Electronic Arts,Xbox,Action,57.0,9.2,M,0.0
sales_4778,Bee Movie Game,2007-01-01 00:00:00,Beenox,Activision,Xbox 360,Action,71.0,,E,0.0
sales_4779,Disney's Home on the Range,2004-01-01 00:00:00,Artificial Mind and Movement,Disney Interactive Studios,Game Boy Advance,Action,,,E,0.0
sales_4780,Conception II: Children of the Stars Seven,2013-01-01 00:00:00,,Screenlife,,Role-Playing,62.0,,M,0.0
sales_4781,Deus Ex: Mankind Divided,2016-01-01 00:00:00,Eidos Montreal,Square Enix,Xbox One,Role-Playing,83.0,7.2,M,0.0
sales_4782,Professor Heinz Wolff's Gravity,2008-01-01 00:00:00,Deep Silver,Deep Silver,Wii,Puzzle,63.0,7.7,,0.0
sales_4783,FaceBreaker,2008-01-01 00:00:00,,EA,PlayStation 3,Fighting,53.0,3.8,T,0.0
sales_4784,Star Wars: Battlefront II,2005-01-01 00:00:00,,LucasArts,Windows PC,Shooter,78.0,8.8,T,0.0
sales_4785,Gallop Racer 2001,,Tecmo,Koei,PlayStation 2,,71.0,9.1,E,0.0
sales_4786,Hellboy: The Science of Evil,2008-01-01 00:00:00,Krome Studios,Konami Digital Entertainment,PlayStation 3,Action,4 7,6.1,T,0.0
sales_4787,MotoGP 09/10,2010-01-01 00:00:00,Monumental Games,Capc om,,Racing,69.0,5.7,E,0.0
sales_4788,Catwoman,2004-01-01 00:00:00,Arglnaut Games,Electronic Arts,PlayStation 2,Action,46.0,6.9,T,0.0
sales_4789,Monsters vs. Aliens,2009-01-01 00:00:00,Beenox,Activision,Xbox 360,Action,63.0,6.6,E10+,0.0
sales_4790,Beat Down: Fists of Vengeance,,,Capcom,PlayStation 2,Action,48.0,8.1,M,0.0
sales_4791,World Destruction League: Thunder Tanks,2000-01-01 00:00:00,3DO,3DO,PlayStation,Action,35.0,1.2,T,
sales_4792,Terminator 3: The Redemption,2004-01-01 00:00:00,Paradigm Entertainment,Atari,PlayStation 2,Shooter,68.0,8.0,T,0.0
sales_4793,Anarchy Reigns,2012-01-01 00:00:00,PlatinumGames,Sega,Xbox 360,Action,73.0,7.9,M,0.0
sales_4794,SSX On Tour,2005-01-01 00:00:00,,EA,Nintendo GameCube,Sports,80.0,7.5,,0.0
