id,name,releaseYear,developer,platform,genres,series
dbpedia_30906,Battle Arena Toshinden 3,2016-01-01,Takara,PlayStation,Fighting game,
dbpedia_30907,Earthworm Jim 2,1995-01-01,Rainbow Arts,Sega Saturn,Platform game,Earthworm Jim (series)
dbpedia_30908,Colin McRae Rally 2005,2005-01-01,Ideaworks Game Studio,,Racing video game,
dbpedia_30909,Gulf War: Operation Desert Hammer,1999-01-01,The 3DO Company,Windows PC,,
dbpedia_30912,Marvel Puzzle Quest,2016-01-01,WayForward,iOS (iPhone),Puzzle video game,Puzzle Quest
dbpedia_30913,Naruto: Ultimate Ninja,2009-01-01,CyberConnect2,PlayStation Portable (PSP),Fighting game,
dbpedia_30917,NBA Live 2002,,EA Canada,Xbox,Sports game,NBA Live
dbpedia_30918,Grand Theft Auto V,,Rockstar North,PlayStation 4,Action-adventure,Grand Theft Auto
dbpedia_30920,The Legend of Spyro: Dawn of the Dragon,2008-01-01,Tantalus Media,,Action-adventure game,
dbpedia_30921,Cleopatra Fortune,2022-01-01,Taito,Sega Dreamcast,Puzzle video game,
dbpedia_30922,The Silver Case,2016-01-01,Grasshopper Manufacture,macOS,Adventure game,
dbpedia_30924,Xanadu,1985-01-01,Nihon Falcom,Sega Saturn,Action role-playing game,
dbpedia_30925,Daisenryaku,2001-01-01,SystemSoft Alpha,Super Nintendo (SNES),Turn-based strategy,
dbpedia_30927,Star Wars: Episode III – Revenge of the Sith,2005-01-01,LucasArts,PlayStation 2,Action game,
dbpedia_30928,Global Defence Force,2005-01-01,Sandlot (company),PlayStation 2,Third-person shooter,Earth Defense Force
dbpedia_30930,Shantae and the Pirate's Curse,2015-01-01,WayForward,PlayStation 4,Metroidvania,
dbpedia_30931,Exit,2007-01-01,Taito Corporation,Xbox 360,Puzzle video game,
dbpedia_30932,Avatar: The Last Airbender,,Halfbrick,PlayStation 2,Action-adventure game,
dbpedia_30933,Where Is My Heart?,2011-01-01,Die Gute Fabrik,Windows PC,Platform game,
dbpedia_30935,Road Blaster,,Telenet Japan,Windows PC,Vehicular combat,
dbpedia_30936,The Dark Eye: Chains of Satinav,2012-01-01,Daedalic Entertainment,PlayStation 4,Graphic adventure game,The Dark Eye
dbpedia_30939,Spider-Man: Web of Shadows,2008-01-01,Griptonite Games,Wii,Action-adventure game,
dbpedia_30940,Jetpack Joyride,2011-01-01,Halfbrick Studios,,,
dbpedia_30941,World of Tanks,2020-01-01,Wargaming (company),Xbox One,Massively multiplayer online game,
dbpedia_30943,Stubbs the Zombie in Rebel Without a Pulse,2005-01-01,Wideload Games,Xbox Series X,Action game,
dbpedia_30944,Oddworld: Stranger's Wrath,2022-01-01,Ouya,Windows PC,First-person shooter,Oddworld
dbpedia_30946,Space Griffon VF-9,1995-01-01,Panther Software,Windows PC,First-person shooter,
dbpedia_30947,Heileen,2012-01-01,Celso Riva,macOS,Visual novel,
dbpedia_30948,"Sir, You Are Being Hunted",2014-01-01,Big Robot,macOS,Survival horror,
dbpedia_30949,Looney Tunes Dash,2014-01-01,Eat Sleep Play,iOS (iPhone),Platform games,
dbpedia_30950,Another World,2011-01-01,Interplay Entertainment,,Action game,
dbpedia_30951,Risk,2015-01-01,Sculptured Software,,Turn-based strategy,
dbpedia_30953,Knights of the Round,1991-01-01,,Arcade Cabinet,Beat 'em up,
dbpedia_30954,San Francisco Rush: Extreme Racing,,Climax Studios,Nintendo 64,Racing video game,
dbpedia_30955,Shadowgate,1987-01-01,ICOM Simulations,Windows PC,Adventure game,
dbpedia_30956,List of Monster Jam video games,2016-01-01,Torus Games,PlayStation 3,Vehicular combat game,
dbpedia_30958,Counter-Strike,2000-01-01,Valve Corporation,Xbox,Tactical shooter,Counter-Strike
dbpedia_30959,Beatmania IIDX 22: Pendual,2014-01-01,Konami,Arcade Cabinet,Music video game,
dbpedia_30960,God of War,2022-01-01,Santa Monica Studio,Windows PC,Action-adventure,God of War (franchise)
dbpedia_30962,Naruto Shippuden: Ultimate Ninja Storm 3,2017-01-01,CyberConnect2,PlayStation 3,Fighting game,Naruto: Ultimate Ninja
dbpedia_30964,Elvandia Story,2007-01-01,Spike (company),PlayStation 2,,
dbpedia_30965,Trine 2,2012-01-01,Frozenbyte,Linux / SteamOS,Puzzle-platform game,Trine (video game)
dbpedia_30967,Daffy Duck: The Marvin Missions,1994-01-01,,Super Nintendo (SNES),,
dbpedia_30968,Valkyria Chronicles,2016-01-01,Sega,PlayStation 3,Third-person shooter,Valkyria Chronicles
dbpedia_30970,Kirikou,2001-01-01,Étranges Libellules,Game Boy Color,Platform game,
dbpedia_30971,NHL 2K6,,Kush Games,PlayStation 2,Sports game,NHL 2K
dbpedia_30972,Assassin's Creed III: Liberation,2012-01-01,Ubisoft Milan,Windows PC,Stealth game,
dbpedia_30973,Halo: Combat Evolved Anniversary,2014-01-01,343 Industries,Xbox 360,First-person shooter,
dbpedia_30974,Spider-Man 2,,Treyarch,PlayStation Portable (PSP),,
dbpedia_30975,Mario's Time Machine,1994-01-01,Mindscape (company),Windows PC,,
dbpedia_30976,Surround,1977-01-01,"Atari, Inc.",Atari 2600,Action game,
dbpedia_30978,Warriors All-Stars,2017-01-01,Omega Force,PlayStation 4,Hack and slash,
dbpedia_30980,Commandos 2: Men of Courage,2001-01-01,Pyro Studios,Xbox One,Real-time tactics,
dbpedia_30983,TimeShift,2007-01-01,Saber Interactive,Windows PC,First-person shooter,
dbpedia_30985,Scrabble,2009-01-01,Stainless Games,PlayStation,Strategy video game,
dbpedia_30986,Otto Matic,2009-01-01,Pangea Software,Linux / SteamOS,Action-adventure game,
dbpedia_30989,Death End Request 2,2020-01-01,Compile Heart,Nintendo Switch,Role-playing video game,
dbpedia_30990,Krypton Egg,2009-01-01,C2V,,Breakout clone,
dbpedia_30991,Freddi Fish and the Case of the Missing Kelp Seeds,1994-01-01,Humongous Entertainment,,Humorous,
dbpedia_30995,Super Contra,1987-01-01,Konami,Nintendo Entertainment System (NES),Run-and-gun shooter,Contra (series)
dbpedia_30996,Harvest Moon: A Wonderful Life,2003-01-01,Marvelous Interactive,PlayStation 2,Simulation game,Story of Seasons
dbpedia_30997,Daisenryaku,2006-01-01,Genki(company),PlayStation 3,Strategy game,
dbpedia_30999,X-Men: Mutant Academy,2000-01-01,Crawfish Interactive,PlayStation,Fighting game,
dbpedia_31001,Ghostbusters II (computer video game),,Amstrad CPC,,Action game,
dbpedia_31005,Tribal Trouble,2005-01-01,Oddlabs,macOS,Real-time strategy,
dbpedia_31006,Final Fantasy IV,,Matrix Software,iOS (iPhone),Role-playing game,
dbpedia_31007,Blazing Souls,2009-01-01,HyperDevbox Japan,PlayStation 2,Tactical role-playing game,
dbpedia_31009,Dungeon Explorer,1989-01-01,Atlus,,Hack and slash,
dbpedia_31010,Road Rash: Jailbreak,2003-01-01,EA Redwood Shores,Game Boy Advance,Racing video game,Road Rash
dbpedia_31014,Michael Jackson: The Experience,2010-01-01,Ubisoft Paris,,Rhythm game,
dbpedia_31016,Boxlife,2009-01-01,,Nintendo DS,Puzzle video game,Art Style
dbpedia_31017,Oddworld: Stranger's Wrath,2022-01-01,Ouya,PlayStation Vita,Action-adventure game,
dbpedia_31018,Street Fighter Alpha 3,1998-01-01,Crawfish Interactive,PlayStation,Fighting game,
dbpedia_31019,Air,2016-01-01,Key (company),Windows PC,Eroge,
dbpedia_31021,Myst,1993-01-01,Sunsoft,PlayStation Portable (PSP),Puzzle video game,
dbpedia_31022,DayZ,2018-01-01,Bohemia Interactive,Windows PC,Survival game,
dbpedia_31023,Moe Chronicle,2014-01-01,Compile Heart,Windows PC,Dungeon crawler,
dbpedia_31026,List of Fire Pro Wrestling games,1993-01-01,Spike (company),Wii,,Fire Pro Wrestling
dbpedia_31027,No Fear Downhill Mountain Biking,1999-01-01,Codemasters,PlayStation,Sports video game,
dbpedia_31028,Sonic Mega Collection,2002-01-01,Sonic Team,Xbox,,Sonic the Hedgehog (series)
dbpedia_31030,Castlevania: Legacy of Darkness,1999-01-01,Konami,Nintendo 64,Action-adventure game,
dbpedia_31033,Oddworld: Stranger's Wrath,2022-01-01,PlayStation 3,PlayStation 3,First-person shooter,
dbpedia_31034,Tomb Raider Chronicles,2000-01-01,Core Design,macOS,Platform game,
dbpedia_31036,G-Darius,,Taito,Windows PC,Shoot 'em up,Darius (series)
dbpedia_31037,NASCAR '14,2014-01-01,Eutechnyx,Xbox 360,Sports game,
dbpedia_31039,List of Monster Jam video games,2010-01-01,Ubi Soft Barcelona,Xbox One,Racing game,
dbpedia_31040,Bokosuka Wars,2008-01-01,ASCII (company),Nintendo Entertainment System (NES),Real-time strategy,
dbpedia_31042,Madden NFL 97,1996-01-01,Electronic Arts,,Sports,Madden NFL
dbpedia_31043,Resident Evil 5,2009-01-01,Capcom,PlayStation 4,Third-person shooter,
dbpedia_31048,Disgaea RPG,2019-01-01,,iOS (iPhone),Role-playing game,Disgaea
dbpedia_31049,Marvel Puzzle Quest,2016-01-01,WayForward,Xbox One,Puzzle video game,Puzzle Quest
dbpedia_31052,Republic: The Revolution,2003-01-01,Elixir Studios,Windows PC,Strategy video game,
dbpedia_31053,Xevious,1982-01-01,Namco,Atari 7800,Scrolling shooter,List of Xevious media
dbpedia_31056,Tom Clancy's Ghost Recon Advanced Warfighter,2006-01-01,,PlayStation 2,Tactical shooter,Tom Clancy's Ghost Recon
dbpedia_31057,Funky Head Boxers,1997-01-01,Yoshimoto Kogyo,Arcade Cabinet,Fighting game,
dbpedia_31058,Zenonia,2009-01-01,Gamevil,iOS (iPhone),Action role-playing game,
dbpedia_31062,Arabians Lost: The Engagement on Desert,2009-01-01,QuinRose,PlayStation 2,Role-playing video game,
dbpedia_31063,Magical Tetris Challenge,1999-01-01,Capcom,Game Boy Color,Puzzle game,
dbpedia_31065,Michael Jackson: The Experience,2012-01-01,PlayStation Vita,PlayStation 3,Rhythm game,
dbpedia_31068,Double Fine Happy Action Theater,2012-01-01,Double Fine Productions,Xbox 360,Casual game,
dbpedia_31069,Nuts & Milk,,Hudson Soft,,Puzzle-platform game,
dbpedia_31071,Broken Sword 5: The Serpent's Curse,,Revolution Software,Xbox One,Point-and-click adventure game,Broken Sword
dbpedia_31072,The Ultimate 11: SNK Football Championship,1996-01-01,SNK,,Sports game,
dbpedia_31074,Lode Runner,1984-01-01,Hudson Soft,Xbox 360,Puzzle-platform game,
dbpedia_31075,Dead Rising 2,2010-01-01,Blue Castle Games,Xbox 360,Action-adventure,Dead Rising
dbpedia_31077,Deus Ex: Mankind Divided,2017-01-01,Eidos Montréal,Xbox One,Stealth game,
dbpedia_31079,The Sims,2000-01-01,Maxis,PlayStation 2,Social simulation game,
dbpedia_31080,Fire: Ungh's Quest,2016-01-01,Daedalic Entertainment,Wii U,Puzzle,
dbpedia_31081,European Club Soccer,1993-01-01,Krisalis Software,Sega Genesis / Mega Drive,Sports game,
dbpedia_31082,Five Nights at Freddy's: Special Delivery,2019-01-01,,Android,Augmented reality game,
dbpedia_31085,The Jungle Book Groove Party,2000-01-01,Ubi Soft Shanghai,Windows PC,Rhythm game,The Jungle Book (franchise)
dbpedia_31086,The Book of Unwritten Tales 2,2016-01-01,King Art Games,PlayStation 3,Adventure game,
dbpedia_31087,Bubsy 3D: Bubsy Visits the James Turrell Retrospective,,Arcane Kids,macOS,Parody,
dbpedia_31088,Risk,2010-01-01,Runecraft,PlayStation 3,Turn-based strategy,
dbpedia_31092,Super Street Fighter IV: Arcade Edition,2011-01-01,Dimps,PlayStation 3,Fighting game,Street Fighter
dbpedia_31093,Marvel: Ultimate Alliance,2006-01-01,Raven Software,PlayStation 2,Action role-playing,
dbpedia_31095,The Talos Principle,2014-01-01,Croteam,iOS (iPhone),Puzzle video game,
dbpedia_31096,NBA Live 97,1996-01-01,NuFX,Sega Genesis / Mega Drive,Sports game,NBA Live
dbpedia_31097,Atelier Rorona: The Alchemist of Arland,2009-01-01,Gust Co. Ltd.,PlayStation 3,Role-playing video game,Atelier (video game series)
dbpedia_31099,Evolution: The World of Sacred Device,1999-01-01,Sting Entertainment,Sega Dreamcast,Roguelike,
dbpedia_31101,Fatal Fury: King of Fighters,1991-01-01,Magical Company,Arcade Cabinet,Fighting game,Fatal Fury
dbpedia_31105,Uno,2017-01-01,Carbonated Games,iOS (iPhone),Card game,
dbpedia_31106,Dreamfall: The Longest Journey,2006-01-01,Funcom,Xbox,Adventure game,
dbpedia_31107,Bubble Bobble,1986-01-01,,,Platform game,
dbpedia_31108,Need for Speed: The Run,2011-01-01,EA Black Box,Windows PC,Racing video game,
dbpedia_31109,Puzzle & Action: Tant-R,1994-01-01,Sega,Sega Genesis / Mega Drive,Puzzle video game,
dbpedia_31110,Oddworld: Stranger's Wrath,,Ouya,Nintendo Switch,Third-person shooter,Oddworld
dbpedia_31113,Final Fantasy V,2006-01-01,Square (video game company),Windows PC,Role-playing video game,Final Fantasy
dbpedia_31114,List of Monster Jam video games,2017-01-01,Team6 Game Studios,Nintendo Switch,Racing video game,Monster Jam
dbpedia_31116,Monaco Grand Prix,1999-01-01,,PlayStation,Racing video game,
dbpedia_31117,Tom Clancy's Ghost Recon,2001-01-01,Red Storm Entertainment,Windows PC,Tactical shooter,Tom Clancy's Ghost Recon
dbpedia_31118,Fate,2005-01-01,WildTangent,Windows PC,Action role-playing game,
dbpedia_31120,Lego Marvel Super Heroes,2014-01-01,Traveller's Tales,PlayStation Vita,Action-adventure game,
dbpedia_31121,Girl Fight,2013-01-01,MicroProse,,Fighting game,
dbpedia_31122,Teku-Teku Mappy,2003-01-01,Namco,,Puzzle video game,
dbpedia_31123,Uno,2016-01-01,Nintendo Switch,Xbox 360,Card game,Uno (card game)
dbpedia_31124,Pitfall: The Lost Expedition,2006-01-01,Edge of Reality,Wii,Action game,
dbpedia_31125,Battle vs. Chess,2011-01-01,Zuxxez Entertainment,Windows PC,Board game,
dbpedia_31127,Mass Effect 2,2010-01-01,BioWare,PlayStation 3,Action role-playing game,
dbpedia_31128,Madden NFL 07,2006-01-01,EA Tiburon,PlayStation Portable (PSP),Sports game,
dbpedia_31129,The Book of Unwritten Tales 2,2015-01-01,The Adventure Company,PlayStation 3,Fantasy cOmedy,
dbpedia_31130,Ghouls 'n Ghosts,2017-01-01,Sega,,Platform game,Ghosts 'n Goblins
dbpedia_31131,Futurama: Worlds of Tomorrow,2017-01-01,TinyCo,iOS (iPhone),City building game,
dbpedia_31132,Rayman Legends,2013-01-01,Ubisoft Montpellier,PlayStation 3,Platform game,
dbpedia_31133,Rayman Origins,2013-01-01,Ubisoft Casablanca,PlayStation Vita,Platform game,Rayman
dbpedia_31135,The Sims 2: Castaway,2009-01-01,Full Fat,Wii,Life simulation game,The Sims
dbpedia_31136,American McGee's Alice,2000-01-01,Rogue Entertainment,macOS,Action-adventure game,
dbpedia_31138,Puyo Puyo 2,1994-01-01,Compile (company),Super Nintendo (SNES),Puzzle,Puyo Puyo
dbpedia_31139,Just Dance 2016,2015-01-01,Ubisoft Pune,PlayStation 4,Dance video game,Just Dance (video game series)
dbpedia_31140,Doom II,2002-01-01,Id Software,,First-person shooter,Doom (franchise)
dbpedia_31141,Cities: Skylines,2015-01-01,Colossal Order (company),Windows PC,Construction and management simulation,
dbpedia_31142,Garou: Mark of the Wolves,1999-01-01,DotEmu,PlayStation Vita,Fighting game,Fatal Fury
dbpedia_31143,Dragon Age Legends,2011-01-01,,,Strategy video game,Dragon Age
dbpedia_31146,"Spy Fox 2: ""Some Assembly Required""",2015-01-01,Humongous Entertainment,Android,Adventure game,
dbpedia_31148,Salamander,2003-01-01,Konami,,Scrolling shooter,Gradius
dbpedia_31149,Reel Fishing,2009-01-01,Natsume (company),,Fishing video game,
dbpedia_31152,F1 22,2022-01-01,Codemasters,Windows PC,,F1 (video game series)
dbpedia_31153,Stealth Bastard,2013-01-01,Curve Studios,iOS (iPhone),Platform game,
dbpedia_31154,Xiaolin Showdown,2006-01-01,Xbox (console),Xbox,Fighting game,
dbpedia_31155,Mega Man 9,2008-01-01,Inti Creates,Windows PC,,
dbpedia_31156,The Legend of Zelda LCD games,1989-01-01,Nintendo,,Fighting game,The Legend of Zelda
dbpedia_31157,Driver,1999-01-01,Crawfish Interactive,Game Boy Color,Action game,
dbpedia_31159,TwinBee,2014-01-01,Arika,Nintendo Entertainment System (NES),Scrolling shooter,
dbpedia_31161,SNK vs. Capcom: SVC Chaos,2003-01-01,SNK,,Fighting game,SNK vs. Capcom
dbpedia_31162,Night Warriors: Darkstalkers' Revenge,1995-01-01,Capcom,,,
dbpedia_31163,Transformers: Revenge of the Fallen,2009-01-01,Savage Entertainment,Nintendo DS,Third-person shooter,
dbpedia_31164,Super 3D Noah's Ark,,Wisdom Tree,macOS,First-person shooter,
dbpedia_31165,The Black Bass,1987-01-01,,Nintendo Entertainment System (NES),Fishing video game,The Black Bass
dbpedia_31166,Secret of Mana,2014-01-01,Square (video game company),,Action role-playing game,Mana (series)
dbpedia_31167,Night in the Woods,,Secret Lab,iOS (iPhone),Adventure game,
dbpedia_31169,Football Frenzy,1992-01-01,SNK,,Sports game,
dbpedia_31171,Deal or No Deal,,Cat Daddy Games,iOS (iPhone),Trivia,
dbpedia_31174,Suikoden Tactics,2005-01-01,Konami,PlayStation 2,Tactical role-playing game,Suikoden
dbpedia_31179,List of Monster Jam video games,2015-01-01,Ubi Soft Barcelona,Game Boy Advance,Racing,Monster Jam
dbpedia_31181,Lumo,2016-01-01,Just Add Water (company),macOS,Platformer,
dbpedia_31182,Neighbours from Hell 2: On Vacation,2017-01-01,,PlayStation 4,Strategy video game,
dbpedia_31183,Chaos;Head,2008-01-01,5pb.,Xbox 360,Visual novel,Science Adventure
dbpedia_31184,Flotilla,2010-01-01,Blendo Games,Xbox 360,Turn-based strategy,
dbpedia_31185,Lord Monarch,1992-01-01,Fortyfive,,Wargame (video games),Dragon Slayer (series)
dbpedia_31186,R-Type,1987-01-01,Irem,,Scrolling shooter,
dbpedia_31187,"What Did I Do to Deserve This, My Lord?",2007-01-01,Acquire (company),PlayStation Portable (PSP),God game,
dbpedia_31188,Serious Sam: The Second Encounter,2010-01-01,Croteam,Xbox 360,,
dbpedia_31189,Rugby 06,2006-01-01,EA Canada,Windows PC,Sports game,
dbpedia_31190,Duke Nukem 3D,1996-01-01,Nerve Software,Sega Genesis / Mega Drive,First-person shooter,
dbpedia_31191,Tom Clancy's Ghost Recon Advanced Warfighter 2,2007-01-01,Red Storm Entertainment,Xbox 360,Tactical shooter,
dbpedia_31192,Caladrius,2013-01-01,MOSS (company),Xbox 360,Shoot 'em up,
dbpedia_31193,Jet Car Stunts,2014-01-01,Grip Games,PlayStation Vita,Racing video game,
dbpedia_31194,Constructor,2019-01-01,System 3 (company),PlayStation 4,Construction and management simulation games,
dbpedia_31196,Little Busters!,2009-01-01,Key (company),Nintendo Switch,Eroge,
dbpedia_31197,Shatter,2012-01-01,Sidhe (game developer),Linux / SteamOS,Arcade game,
dbpedia_31201,Lemmings,1993-01-01,Ocean Software,,Puzzle video game,
dbpedia_31202,Oddworld: Stranger's Wrath,2020-01-01,BlackBerry,Nintendo Switch,Third-person shooter,Oddworld
dbpedia_31205,List of Monster Jam video games,2016-01-01,Torus Games,PlayStation 2,Racing game,
dbpedia_31206,Shining Force,2010-01-01,Camelot Software Planning,iOS (iPhone),Tactical role-playing,Shining (series)
dbpedia_31207,GT Advance 3: Pro Concept Racing,2002-01-01,MTO (video game company),Game Boy Advance,Racing video game,
dbpedia_31208,Fist of the North Star,,Arc System Works,Arcade Cabinet,Fighting game,
dbpedia_31209,Fantasy Zone II: The Tears of Opa-Opa,2008-01-01,Sega,Sega Master System,,
dbpedia_31210,Silent Line: Armored Core,2009-01-01,FromSoftware,PlayStation Portable (PSP),Third-person shooter,
dbpedia_31212,Cricket 07,2006-01-01,HB Studios,Windows PC,Sports game,
dbpedia_31213,Scooby-Doo and the Cyber Chase,2001-01-01,Software Creations (UK),PlayStation,Platform game,
dbpedia_31217,Fire Pro Wrestling Returns,2005-01-01,Spike (company),,Professional wrestling,
dbpedia_31218,One Epic Game,2011-01-01,Grip Games,iOS (iPhone),,
dbpedia_31220,Guitar Hero Live,2015-01-01,FreeStyleGames,Wii U,Rhythm game,
dbpedia_31221,NBA Live 2000,,NuFX,PlayStation,Sports video game,
dbpedia_31222,Mutant Fighter (arcade game),1993-01-01,Data East,,Fighting game,
dbpedia_31224,Mortal Kombat 3,,Sculptured Software,Sega Genesis / Mega Drive,Fighting game,
dbpedia_31225,Ghouls 'n Ghosts,1988-01-01,Sega,,Platform game,
dbpedia_31226,Harry Potter and the Philosopher's Stone,2002-01-01,Eurocom,Windows PC,Role-playing video game,
dbpedia_31227,Kanon,2006-01-01,Key (company),Android,Visual novel,
dbpedia_31230,Harry Potter and the Prisoner of Azkaban,2004-01-01,EA UK,Nintendo GameCube,Role-playing video game,Harry Potter video games
dbpedia_31231,List of Rock Band track packs,2008-01-01,,Xbox 360,Music video game,Rock Band
dbpedia_31232,Batman: Arkham City,2012-01-01,Rocksteady Studios,,Action-adventure,Batman: Arkham
dbpedia_31233,Divinity: Original Sin,2014-01-01,Larian Studios,Linux / SteamOS,Role-playing video game,Divinity (series)
dbpedia_31234,Pac-Land,,Namco,,Platform game,List of Pac-Man video games
